scenario,which_arm_restricted,num_agents,p,inertia,sim_id,agent_id,was_correct,time_to_lock
restrict_dissemination,other,9,0.6,5,36,2,True,14
restrict_dissemination,other,9,0.6,5,36,3,True,14
restrict_dissemination,other,9,0.6,5,36,4,True,14
restrict_dissemination,other,9,0.6,5,36,5,True,10
restrict_dissemination,other,9,0.6,5,36,6,True,17
restrict_dissemination,other,9,0.6,5,36,7,True,14
restrict_dissemination,other,9,0.6,5,36,8,True,14
restrict_dissemination,other,9,0.6,5,37,0,True,1
restrict_dissemination,other,9,0.6,5,37,1,True,48
restrict_dissemination,other,9,0.6,5,37,2,True,1
restrict_dissemination,other,9,0.6,5,37,3,True,1
restrict_dissemination,other,9,0.6,5,37,4,True,34
restrict_dissemination,other,9,0.6,5,37,5,True,1
restrict_dissemination,other,9,0.6,5,37,6,True,1
restrict_dissemination,other,9,0.6,5,37,7,True,1
restrict_dissemination,other,9,0.6,5,37,8,True,1
restrict_dissemination,other,9,0.6,5,38,0,True,18
restrict_dissemination,other,9,0.6,5,38,1,True,18
restrict_dissemination,other,9,0.6,5,38,2,True,16
restrict_dissemination,other,9,0.6,5,38,3,True,21
restrict_dissemination,other,9,0.6,5,38,4,True,4
restrict_dissemination,other,9,0.6,5,38,5,True,34
restrict_dissemination,other,9,0.6,5,38,6,True,20
restrict_dissemination,other,9,0.6,5,38,7,True,9
restrict_dissemination,other,9,0.6,5,38,8,True,5
restrict_dissemination,target,9,0.6,5,39,0,True,7
restrict_dissemination,target,9,0.6,5,39,1,True,13
restrict_dissemination,target,9,0.6,5,39,2,True,1
restrict_dissemination,target,9,0.6,5,39,3,True,12
restrict_dissemination,target,9,0.6,5,39,4,True,47
restrict_dissemination,target,9,0.6,5,39,5,False,12
restrict_dissemination,target,9,0.6,5,39,6,True,22
restrict_dissemination,target,9,0.6,5,39,7,True,4
restrict_dissemination,target,9,0.6,5,39,8,False,1
restrict_dissemination,other,9,0.6,5,40,0,True,17
restrict_dissemination,other,9,0.6,5,40,1,True,15
restrict_dissemination,other,9,0.6,5,40,2,True,8
restrict_dissemination,other,9,0.6,5,40,3,True,1
restrict_dissemination,other,9,0.6,5,40,4,True,8
restrict_dissemination,other,9,0.6,5,40,5,True,57
restrict_dissemination,other,9,0.6,5,40,6,True,8
restrict_dissemination,other,9,0.6,5,40,7,True,8
restrict_dissemination,other,9,0.6,5,40,8,True,8
restrict_dissemination,other,9,0.6,5,41,0,True,1
restrict_dissemination,other,9,0.6,5,41,1,True,1
restrict_dissemination,other,9,0.6,5,41,2,True,1
restrict_dissemination,other,9,0.6,5,41,3,True,1
restrict_dissemination,other,9,0.6,5,41,4,True,1
restrict_dissemination,other,9,0.6,5,41,5,True,1
restrict_dissemination,other,9,0.6,5,41,6,True,14
restrict_dissemination,other,9,0.6,5,41,7,True,1
restrict_dissemination,other,9,0.6,5,41,8,True,1
restrict_dissemination,target,9,0.6,5,42,0,True,15
restrict_dissemination,target,9,0.6,5,42,1,True,16
restrict_dissemination,target,9,0.6,5,42,2,True,17
restrict_dissemination,target,9,0.6,5,42,3,True,26
restrict_dissemination,target,9,0.6,5,42,4,False,1
restrict_dissemination,target,9,0.6,5,42,5,True,11
restrict_dissemination,target,9,0.6,5,42,6,True,69
restrict_dissemination,target,9,0.6,5,42,7,True,17
restrict_dissemination,target,9,0.6,5,42,8,False,34
restrict_dissemination,other,9,0.6,5,43,0,True,1
restrict_dissemination,other,9,0.6,5,43,1,True,8
restrict_dissemination,other,9,0.6,5,43,2,True,8
restrict_dissemination,other,9,0.6,5,43,3,True,15
restrict_dissemination,other,9,0.6,5,43,4,True,8
restrict_dissemination,other,9,0.6,5,43,5,True,1
restrict_dissemination,other,9,0.6,5,43,6,True,8
restrict_dissemination,other,9,0.6,5,43,7,True,8
restrict_dissemination,other,9,0.6,5,43,8,True,8
restrict_dissemination,other,9,0.6,5,44,0,True,1
restrict_dissemination,other,9,0.6,5,44,1,True,1
restrict_dissemination,other,9,0.6,5,44,2,True,1
restrict_dissemination,other,9,0.6,5,44,3,True,1
restrict_dissemination,other,9,0.6,5,44,4,True,4
restrict_dissemination,other,9,0.6,5,44,5,True,1
restrict_dissemination,other,9,0.6,5,44,6,True,1
restrict_dissemination,other,9,0.6,5,44,7,True,1
restrict_dissemination,other,9,0.6,5,44,8,True,1
restrict_dissemination,target,9,0.6,5,45,0,True,32
restrict_dissemination,target,9,0.6,5,45,1,True,52
restrict_dissemination,target,9,0.6,5,45,2,False,11
restrict_dissemination,target,9,0.6,5,45,3,False,23
restrict_dissemination,target,9,0.6,5,45,4,True,52
restrict_dissemination,target,9,0.6,5,45,5,True,69
restrict_dissemination,target,9,0.6,5,45,6,True,5
restrict_dissemination,target,9,0.6,5,45,7,False,7
restrict_dissemination,target,9,0.6,5,45,8,True,52
restrict_dissemination,target,9,0.6,5,46,0,True,1
restrict_dissemination,target,9,0.6,5,46,1,True,6
restrict_dissemination,target,9,0.6,5,46,2,True,12
restrict_dissemination,target,9,0.6,5,46,3,True,6
restrict_dissemination,target,9,0.6,5,46,4,True,1
restrict_dissemination,target,9,0.6,5,46,5,True,42
restrict_dissemination,target,9,0.6,5,46,6,True,1
restrict_dissemination,target,9,0.6,5,46,7,True,1
restrict_dissemination,target,9,0.6,5,46,8,True,1
restrict_dissemination,target,9,0.6,5,47,0,True,1
restrict_dissemination,target,9,0.6,5,47,1,False,21
restrict_dissemination,target,9,0.6,5,47,2,False,21
restrict_dissemination,target,9,0.6,5,47,3,True,15
restrict_dissemination,target,9,0.6,5,47,4,False,1
restrict_dissemination,target,9,0.6,5,47,5,False,21
restrict_dissemination,target,9,0.6,5,47,6,True,1
restrict_dissemination,target,9,0.6,5,47,7,True,6
restrict_dissemination,target,9,0.6,5,47,8,True,12
restrict_dissemination,target,9,0.6,5,48,0,True,43
restrict_dissemination,target,9,0.6,5,48,1,False,1
restrict_dissemination,target,9,0.6,5,48,2,False,41
restrict_dissemination,target,9,0.6,5,48,3,True,57
restrict_dissemination,target,9,0.6,5,48,4,False,1
restrict_dissemination,target,9,0.6,5,48,5,False,1
restrict_dissemination,target,9,0.6,5,48,6,False,46
restrict_dissemination,target,9,0.6,5,48,7,False,1
restrict_dissemination,target,9,0.6,5,48,8,True,33
restrict_dissemination,target,9,0.6,5,49,0,True,12
restrict_dissemination,target,9,0.6,5,49,1,True,8
restrict_dissemination,target,9,0.6,5,49,2,False,1
restrict_dissemination,target,9,0.6,5,49,3,False,1
restrict_dissemination,target,9,0.6,5,49,4,False,1
restrict_dissemination,target,9,0.6,5,49,5,False,1
restrict_dissemination,target,9,0.6,5,49,6,False,1
restrict_dissemination,target,9,0.6,5,49,7,False,3
restrict_dissemination,target,9,0.6,5,49,8,True,6
restrict_dissemination,target,9,0.6,5,50,0,True,1
restrict_dissemination,target,9,0.6,5,50,1,False,4
restrict_dissemination,target,9,0.6,5,50,2,True,21
restrict_dissemination,target,9,0.6,5,50,3,True,1
restrict_dissemination,target,9,0.6,5,50,4,True,7
restrict_dissemination,target,9,0.6,5,50,5,True,9
restrict_dissemination,target,9,0.6,5,50,6,True,1
restrict_dissemination,target,9,0.6,5,50,7,True,16
restrict_dissemination,target,9,0.6,5,50,8,True,7
restrict_dissemination,other,9,0.6,5,51,0,True,4
restrict_dissemination,other,9,0.6,5,51,1,True,4
restrict_dissemination,other,9,0.6,5,51,2,True,36
restrict_dissemination,other,9,0.6,5,51,3,True,9
restrict_dissemination,other,9,0.6,5,51,4,True,3
restrict_dissemination,other,9,0.6,5,51,5,True,1
restrict_dissemination,other,9,0.6,5,51,6,True,4
restrict_dissemination,other,9,0.6,5,51,7,True,4
restrict_dissemination,other,9,0.6,5,51,8,True,3
restrict_dissemination,target,9,0.6,5,52,0,True,8
restrict_dissemination,target,9,0.6,5,52,1,False,9
restrict_dissemination,target,9,0.6,5,52,2,False,9
restrict_dissemination,target,9,0.6,5,52,3,True,37
restrict_dissemination,target,9,0.6,5,52,4,True,67
restrict_dissemination,target,9,0.6,5,52,5,False,101
restrict_dissemination,target,9,0.6,5,52,6,False,101
restrict_dissemination,target,9,0.6,5,52,7,True,69
restrict_dissemination,target,9,0.6,5,52,8,False,78
restrict_dissemination,target,9,0.6,5,53,0,True,12
restrict_dissemination,target,9,0.6,5,53,1,False,1
restrict_dissemination,target,9,0.6,5,53,2,True,1
restrict_dissemination,target,9,0.6,5,53,3,True,9
restrict_dissemination,target,9,0.6,5,53,4,False,7
restrict_dissemination,target,9,0.6,5,53,5,True,12
restrict_dissemination,target,9,0.6,5,53,6,True,1
restrict_dissemination,target,9,0.6,5,53,7,False,1
restrict_dissemination,target,9,0.6,5,53,8,True,1
restrict_dissemination,other,9,0.6,5,54,0,True,3
restrict_dissemination,other,9,0.6,5,54,1,True,3
restrict_dissemination,other,9,0.6,5,54,2,True,3
restrict_dissemination,other,9,0.6,5,54,3,True,1
restrict_dissemination,other,9,0.6,5,54,4,True,3
restrict_dissemination,other,9,0.6,5,54,5,True,3
restrict_dissemination,other,9,0.6,5,54,6,True,5
restrict_dissemination,other,9,0.6,5,54,7,True,1
restrict_dissemination,other,9,0.6,5,54,8,True,5
restrict_dissemination,other,9,0.6,5,55,0,True,35
restrict_dissemination,other,9,0.6,5,55,1,True,1
restrict_dissemination,other,9,0.6,5,55,2,True,14
restrict_dissemination,other,9,0.6,5,55,3,True,4
restrict_dissemination,other,9,0.6,5,55,4,True,1
restrict_dissemination,other,9,0.6,5,55,5,True,1
restrict_dissemination,other,9,0.6,5,55,6,True,35
restrict_dissemination,other,9,0.6,5,55,7,True,9
restrict_dissemination,other,9,0.6,5,55,8,True,80
restrict_dissemination,target,9,0.6,5,56,0,False,1
restrict_dissemination,target,9,0.6,5,56,1,False,53
restrict_dissemination,target,9,0.6,5,56,2,False,53
restrict_dissemination,target,9,0.6,5,56,3,False,53
restrict_dissemination,target,9,0.6,5,56,4,False,1
restrict_dissemination,target,9,0.6,5,56,5,False,53
restrict_dissemination,target,9,0.6,5,56,6,False,53
restrict_dissemination,target,9,0.6,5,56,7,False,53
restrict_dissemination,target,9,0.6,5,56,8,False,53
restrict_dissemination,other,9,0.6,5,57,0,True,52
restrict_dissemination,other,9,0.6,5,57,1,True,1
restrict_dissemination,other,9,0.6,5,57,2,True,1
restrict_dissemination,other,9,0.6,5,57,3,True,12
restrict_dissemination,other,9,0.6,5,57,4,True,1
restrict_dissemination,other,9,0.6,5,57,5,True,1
restrict_dissemination,other,9,0.6,5,57,6,True,1
restrict_dissemination,other,9,0.6,5,57,7,True,55
restrict_dissemination,other,9,0.6,5,57,8,True,1
restrict_dissemination,target,9,0.6,5,58,0,True,7
restrict_dissemination,target,9,0.6,5,58,1,True,9
restrict_dissemination,target,9,0.6,5,58,2,True,1
restrict_dissemination,target,9,0.6,5,58,3,True,61
restrict_dissemination,target,9,0.6,5,58,4,True,18
restrict_dissemination,target,9,0.6,5,58,5,True,49
restrict_dissemination,target,9,0.6,5,58,6,False,15
restrict_dissemination,target,9,0.6,5,58,7,True,16
restrict_dissemination,target,9,0.6,5,58,8,True,7
restrict_dissemination,other,9,0.6,5,59,0,True,1
restrict_dissemination,other,9,0.6,5,59,1,True,1
restrict_dissemination,other,9,0.6,5,59,2,True,1
restrict_dissemination,other,9,0.6,5,59,3,True,8
restrict_dissemination,other,9,0.6,5,59,4,True,1
restrict_dissemination,other,9,0.6,5,59,5,True,1
restrict_dissemination,other,9,0.6,5,59,6,True,1
restrict_dissemination,other,9,0.6,5,59,7,True,1
restrict_dissemination,other,9,0.6,5,59,8,True,1
restrict_dissemination,target,9,0.6,5,60,0,True,1
restrict_dissemination,target,9,0.6,5,60,1,True,11
restrict_dissemination,target,9,0.6,5,60,2,True,9
restrict_dissemination,target,9,0.6,5,60,3,True,7
restrict_dissemination,target,9,0.6,5,60,4,True,1
restrict_dissemination,target,9,0.6,5,60,5,True,10
restrict_dissemination,target,9,0.6,5,60,6,True,17
restrict_dissemination,target,9,0.6,5,60,7,True,7
restrict_dissemination,target,9,0.6,5,60,8,True,10
restrict_dissemination,other,9,0.6,5,61,0,True,54
restrict_dissemination,other,9,0.6,5,61,1,True,38
restrict_dissemination,other,9,0.6,5,61,2,True,7
restrict_dissemination,other,9,0.6,5,61,3,True,77
restrict_dissemination,other,9,0.6,5,61,4,True,25
restrict_dissemination,other,9,0.6,5,61,5,True,3
restrict_dissemination,other,9,0.6,5,61,6,True,37
restrict_dissemination,other,9,0.6,5,61,7,True,63
restrict_dissemination,other,9,0.6,5,61,8,False,91
restrict_dissemination,other,9,0.6,5,62,0,True,1
restrict_dissemination,other,9,0.6,5,62,1,True,1
restrict_dissemination,other,9,0.6,5,62,2,True,1
restrict_dissemination,other,9,0.6,5,62,3,True,3
restrict_dissemination,other,9,0.6,5,62,4,True,3
restrict_dissemination,other,9,0.6,5,62,5,True,1
restrict_dissemination,other,9,0.6,5,62,6,True,1
restrict_dissemination,other,9,0.6,5,62,7,True,5
restrict_dissemination,other,9,0.6,5,62,8,True,3
restrict_dissemination,other,9,0.6,5,63,0,True,1
restrict_dissemination,other,9,0.6,5,63,1,True,1
restrict_dissemination,other,9,0.6,5,63,2,True,1
restrict_dissemination,other,9,0.6,5,63,3,True,1
restrict_dissemination,other,9,0.6,5,63,4,True,1
restrict_dissemination,other,9,0.6,5,63,5,True,4
restrict_dissemination,other,9,0.6,5,63,6,True,1
restrict_dissemination,other,9,0.6,5,63,7,True,1
restrict_dissemination,other,9,0.6,5,63,8,True,1
restrict_dissemination,other,9,0.6,5,64,0,True,68
restrict_dissemination,other,9,0.6,5,64,1,True,17
restrict_dissemination,other,9,0.6,5,64,2,True,16
restrict_dissemination,other,9,0.6,5,64,3,True,1
restrict_dissemination,other,9,0.6,5,64,4,True,1
restrict_dissemination,other,9,0.6,5,64,5,True,96
restrict_dissemination,other,9,0.6,5,64,6,True,16
restrict_dissemination,other,9,0.6,5,64,7,True,37
restrict_dissemination,other,9,0.6,5,64,8,True,68
restrict_dissemination,target,9,0.6,5,65,0,True,37
restrict_dissemination,target,9,0.6,5,65,1,False,4
restrict_dissemination,target,9,0.6,5,65,2,True,48
restrict_dissemination,target,9,0.6,5,65,3,False,27
restrict_dissemination,target,9,0.6,5,65,4,False,4
restrict_dissemination,target,9,0.6,5,65,5,True,48
restrict_dissemination,target,9,0.6,5,65,6,True,1
restrict_dissemination,target,9,0.6,5,65,7,True,7
restrict_dissemination,target,9,0.6,5,65,8,True,47
restrict_dissemination,other,9,0.6,5,66,0,True,1
restrict_dissemination,other,9,0.6,5,66,1,True,1
restrict_dissemination,other,9,0.6,5,66,2,True,1
restrict_dissemination,other,9,0.6,5,66,3,True,1
restrict_dissemination,other,9,0.6,5,66,4,True,1
restrict_dissemination,other,9,0.6,5,66,5,True,1
restrict_dissemination,other,9,0.6,5,66,6,True,1
restrict_dissemination,other,9,0.6,5,66,7,True,1
restrict_dissemination,other,9,0.6,5,66,8,True,1
restrict_dissemination,target,9,0.6,5,67,0,True,1
restrict_dissemination,target,9,0.6,5,67,1,True,1
restrict_dissemination,target,9,0.6,5,67,2,True,18
restrict_dissemination,target,9,0.6,5,67,3,True,10
restrict_dissemination,target,9,0.6,5,67,4,True,13
restrict_dissemination,target,9,0.6,5,67,5,True,1
restrict_dissemination,target,9,0.6,5,67,6,True,1
restrict_dissemination,target,9,0.6,5,67,7,True,1
restrict_dissemination,target,9,0.6,5,67,8,True,1
restrict_dissemination,target,9,0.6,5,68,0,True,36
restrict_dissemination,target,9,0.6,5,68,1,True,7
restrict_dissemination,target,9,0.6,5,68,2,False,22
restrict_dissemination,target,9,0.6,5,68,3,False,1
restrict_dissemination,target,9,0.6,5,68,4,True,47
restrict_dissemination,target,9,0.6,5,68,5,False,1
restrict_dissemination,target,9,0.6,5,68,6,False,14
restrict_dissemination,target,9,0.6,5,68,7,False,1
restrict_dissemination,target,9,0.6,5,68,8,False,1
restrict_dissemination,other,9,0.6,5,69,0,True,3
restrict_dissemination,other,9,0.6,5,69,1,True,1
restrict_dissemination,other,9,0.6,5,69,2,True,1
restrict_dissemination,other,9,0.6,5,69,3,True,1
restrict_dissemination,other,9,0.6,5,69,4,True,1
restrict_dissemination,other,9,0.6,5,69,5,True,1
restrict_dissemination,other,9,0.6,5,69,6,True,1
restrict_dissemination,other,9,0.6,5,69,7,True,1
restrict_dissemination,other,9,0.6,5,69,8,True,1
restrict_dissemination,other,9,0.6,5,70,0,True,12
restrict_dissemination,other,9,0.6,5,70,1,True,20
restrict_dissemination,other,9,0.6,5,70,2,True,7
restrict_dissemination,other,9,0.6,5,70,3,True,66
restrict_dissemination,other,9,0.6,5,70,4,True,6
restrict_dissemination,other,9,0.6,5,70,5,True,4
restrict_dissemination,other,9,0.6,5,70,6,True,6
restrict_dissemination,other,9,0.6,5,70,7,True,1
restrict_dissemination,other,9,0.6,5,70,8,True,4
restrict_dissemination,target,9,0.6,5,71,0,True,1
restrict_dissemination,target,9,0.6,5,71,1,True,6
restrict_dissemination,target,9,0.6,5,71,2,True,1
restrict_dissemination,target,9,0.6,5,71,3,True,3
restrict_dissemination,target,9,0.6,5,71,4,True,1
restrict_dissemination,target,9,0.6,5,71,5,True,13
restrict_dissemination,target,9,0.6,5,71,6,True,1
restrict_dissemination,target,9,0.6,5,71,7,True,1
restrict_dissemination,target,9,0.6,5,71,8,True,1
restrict_dissemination,other,9,0.6,5,72,0,True,1
restrict_dissemination,other,9,0.6,5,72,1,True,1
restrict_dissemination,other,9,0.6,5,72,2,True,13
restrict_dissemination,other,9,0.6,5,72,3,True,20
restrict_dissemination,other,9,0.6,5,72,4,True,15
restrict_dissemination,other,9,0.6,5,72,5,True,15
restrict_dissemination,other,9,0.6,5,72,6,True,15
restrict_dissemination,other,9,0.6,5,72,7,True,1
restrict_dissemination,other,9,0.6,5,72,8,True,15
restrict_dissemination,target,9,0.6,5,73,0,True,15
restrict_dissemination,target,9,0.6,5,73,1,True,4
restrict_dissemination,target,9,0.6,5,73,2,False,35
restrict_dissemination,target,9,0.6,5,73,3,False,3
restrict_dissemination,target,9,0.6,5,73,4,False,10
restrict_dissemination,target,9,0.6,5,73,5,True,11
restrict_dissemination,target,9,0.6,5,73,6,False,35
restrict_dissemination,target,9,0.6,5,73,7,False,35
restrict_dissemination,target,9,0.6,5,73,8,False,35
restrict_dissemination,other,9,0.6,5,74,0,True,1
restrict_dissemination,other,9,0.6,5,74,1,True,1
restrict_dissemination,other,9,0.6,5,74,2,True,1
restrict_dissemination,other,9,0.6,5,74,3,True,1
restrict_dissemination,other,9,0.6,5,74,4,True,40
restrict_dissemination,other,9,0.6,5,74,5,True,1
restrict_dissemination,other,9,0.6,5,74,6,True,1
restrict_dissemination,other,9,0.6,5,74,7,True,1
restrict_dissemination,other,9,0.6,5,74,8,True,1
restrict_dissemination,target,9,0.6,5,75,0,True,1
restrict_dissemination,target,9,0.6,5,75,1,True,93
restrict_dissemination,target,9,0.6,5,75,2,True,65
restrict_dissemination,target,9,0.6,5,75,3,True,1
restrict_dissemination,target,9,0.6,5,75,4,False,28
restrict_dissemination,target,9,0.6,5,75,5,True,1
restrict_dissemination,target,9,0.6,5,75,6,True,65
restrict_dissemination,target,9,0.6,5,75,7,True,1
restrict_dissemination,target,9,0.6,5,75,8,True,12
restrict_dissemination,other,9,0.6,5,76,0,True,3
restrict_dissemination,other,9,0.6,5,76,1,True,3
restrict_dissemination,other,9,0.6,5,76,2,True,4
restrict_dissemination,other,9,0.6,5,76,3,True,10
restrict_dissemination,other,9,0.6,5,76,4,True,4
restrict_dissemination,other,9,0.6,5,76,5,True,45
restrict_dissemination,other,9,0.6,5,76,6,True,1
restrict_dissemination,other,9,0.6,5,76,7,True,9
restrict_dissemination,other,9,0.6,5,76,8,True,1
restrict_dissemination,target,9,0.6,5,77,0,True,1
restrict_dissemination,target,9,0.6,5,77,1,True,1
restrict_dissemination,target,9,0.6,5,77,2,True,4
restrict_dissemination,target,9,0.6,5,77,3,False,12
restrict_dissemination,target,9,0.6,5,77,4,True,4
restrict_dissemination,target,9,0.6,5,77,5,True,1
restrict_dissemination,target,9,0.6,5,77,6,True,4
restrict_dissemination,target,9,0.6,5,77,7,True,15
restrict_dissemination,target,9,0.6,5,77,8,True,4
restrict_dissemination,other,9,0.6,5,78,0,True,10
restrict_dissemination,other,9,0.6,5,78,1,True,9
restrict_dissemination,other,9,0.6,5,78,2,True,13
restrict_dissemination,other,9,0.6,5,78,3,True,3
restrict_dissemination,other,9,0.6,5,78,4,True,9
restrict_dissemination,other,9,0.6,5,78,5,True,5
restrict_dissemination,other,9,0.6,5,78,6,True,17
restrict_dissemination,other,9,0.6,5,78,7,True,27
restrict_dissemination,other,9,0.6,5,78,8,True,8
restrict_dissemination,other,9,0.6,5,79,0,True,15
restrict_dissemination,other,9,0.6,5,79,1,True,6
restrict_dissemination,other,9,0.6,5,79,2,True,10
restrict_dissemination,other,9,0.6,5,79,3,True,15
restrict_dissemination,other,9,0.6,5,79,4,True,7
restrict_dissemination,other,9,0.6,5,79,5,True,18
restrict_dissemination,other,9,0.6,5,79,6,True,7
restrict_dissemination,other,9,0.6,5,79,7,True,6
restrict_dissemination,other,9,0.6,5,79,8,True,7
restrict_dissemination,target,9,0.6,5,80,0,True,12
restrict_dissemination,target,9,0.6,5,80,1,False,4
restrict_dissemination,target,9,0.6,5,80,2,False,43
restrict_dissemination,target,9,0.6,5,80,3,False,42
restrict_dissemination,target,9,0.6,5,80,4,False,42
restrict_dissemination,target,9,0.6,5,80,5,False,42
restrict_dissemination,target,9,0.6,5,80,6,True,15
restrict_dissemination,target,9,0.6,5,80,7,False,42
restrict_dissemination,target,9,0.6,5,80,8,True,101
restrict_dissemination,target,9,0.6,5,81,0,True,94
restrict_dissemination,target,9,0.6,5,81,1,False,1
restrict_dissemination,target,9,0.6,5,81,2,False,23
restrict_dissemination,target,9,0.6,5,81,3,True,85
restrict_dissemination,target,9,0.6,5,81,4,True,93
restrict_dissemination,target,9,0.6,5,81,5,True,94
restrict_dissemination,target,9,0.6,5,81,6,False,97
restrict_dissemination,target,9,0.6,5,81,7,False,1
restrict_dissemination,target,9,0.6,5,81,8,True,91
restrict_dissemination,other,9,0.6,5,82,0,True,14
restrict_dissemination,other,9,0.6,5,82,1,True,7
restrict_dissemination,other,9,0.6,5,82,2,True,10
restrict_dissemination,other,9,0.6,5,82,3,True,6
restrict_dissemination,other,9,0.6,5,82,4,True,24
restrict_dissemination,other,9,0.6,5,82,5,True,10
restrict_dissemination,other,9,0.6,5,82,6,True,6
restrict_dissemination,other,9,0.6,5,82,7,True,6
restrict_dissemination,other,9,0.6,5,82,8,True,15
restrict_dissemination,other,9,0.6,5,83,0,True,1
restrict_dissemination,other,9,0.6,5,83,1,True,1
restrict_dissemination,other,9,0.6,5,83,2,True,3
restrict_dissemination,other,9,0.6,5,83,3,True,1
restrict_dissemination,other,9,0.6,5,83,4,True,1
restrict_dissemination,other,9,0.6,5,83,5,True,1
restrict_dissemination,other,9,0.6,5,83,6,True,1
restrict_dissemination,other,9,0.6,5,83,7,True,1
restrict_dissemination,other,9,0.6,5,83,8,True,1
restrict_dissemination,target,9,0.6,5,84,0,True,1
restrict_dissemination,target,9,0.6,5,84,1,True,3
restrict_dissemination,target,9,0.6,5,84,2,True,9
restrict_dissemination,target,9,0.6,5,84,3,True,49
restrict_dissemination,target,9,0.6,5,84,4,True,3
restrict_dissemination,target,9,0.6,5,84,5,True,3
restrict_dissemination,target,9,0.6,5,84,6,True,7
restrict_dissemination,target,9,0.6,5,84,7,True,3
restrict_dissemination,target,9,0.6,5,84,8,True,1
restrict_dissemination,target,9,0.6,5,85,0,True,1
restrict_dissemination,target,9,0.6,5,85,1,True,4
restrict_dissemination,target,9,0.6,5,85,2,True,6
restrict_dissemination,target,9,0.6,5,85,3,True,1
restrict_dissemination,target,9,0.6,5,85,4,True,1
restrict_dissemination,target,9,0.6,5,85,5,True,1
restrict_dissemination,target,9,0.6,5,85,6,True,19
restrict_dissemination,target,9,0.6,5,85,7,False,3
restrict_dissemination,target,9,0.6,5,85,8,True,1
restrict_dissemination,target,9,0.6,5,86,0,True,5
restrict_dissemination,target,9,0.6,5,86,1,True,5
restrict_dissemination,target,9,0.6,5,86,2,True,82
restrict_dissemination,target,9,0.6,5,86,3,True,86
restrict_dissemination,target,9,0.6,5,86,4,False,20
restrict_dissemination,target,9,0.6,5,86,5,True,5
restrict_dissemination,target,9,0.6,5,86,6,True,5
restrict_dissemination,target,9,0.6,5,86,7,True,7
restrict_dissemination,target,9,0.6,5,86,8,True,5
restrict_dissemination,other,9,0.6,5,87,0,True,1
restrict_dissemination,other,9,0.6,5,87,1,True,1
restrict_dissemination,other,9,0.6,5,87,2,True,3
restrict_dissemination,other,9,0.6,5,87,3,True,1
restrict_dissemination,other,9,0.6,5,87,4,True,1
restrict_dissemination,other,9,0.6,5,87,5,True,1
restrict_dissemination,other,9,0.6,5,87,6,True,1
restrict_dissemination,other,9,0.6,5,87,7,True,1
restrict_dissemination,other,9,0.6,5,87,8,True,18
restrict_dissemination,target,9,0.6,5,88,0,True,1
restrict_dissemination,target,9,0.6,5,88,1,True,3
restrict_dissemination,target,9,0.6,5,88,2,True,1
restrict_dissemination,target,9,0.6,5,88,3,True,23
restrict_dissemination,target,9,0.6,5,88,4,True,8
restrict_dissemination,target,9,0.6,5,88,5,True,1
restrict_dissemination,target,9,0.6,5,88,6,True,4
restrict_dissemination,target,9,0.6,5,88,7,True,8
restrict_dissemination,target,9,0.6,5,88,8,True,4
restrict_dissemination,other,9,0.6,5,89,0,True,9
restrict_dissemination,other,9,0.6,5,89,1,True,1
restrict_dissemination,other,9,0.6,5,89,2,True,15
restrict_dissemination,other,9,0.6,5,89,3,True,30
restrict_dissemination,other,9,0.6,5,89,4,True,1
restrict_dissemination,other,9,0.6,5,89,5,True,32
restrict_dissemination,other,9,0.6,5,89,6,True,4
restrict_dissemination,other,9,0.6,5,89,7,True,82
restrict_dissemination,other,9,0.6,5,89,8,True,1
restrict_dissemination,other,9,0.6,5,90,0,True,7
restrict_dissemination,other,9,0.6,5,90,1,True,5
restrict_dissemination,other,9,0.6,5,90,2,True,5
restrict_dissemination,other,9,0.6,5,90,3,True,5
restrict_dissemination,other,9,0.6,5,90,4,True,5
restrict_dissemination,other,9,0.6,5,90,5,True,5
restrict_dissemination,other,9,0.6,5,90,6,True,5
restrict_dissemination,other,9,0.6,5,90,7,True,5
restrict_dissemination,other,9,0.6,5,90,8,True,7
restrict_dissemination,target,9,0.6,5,91,0,True,5
restrict_dissemination,target,9,0.6,5,91,1,True,15
restrict_dissemination,target,9,0.6,5,91,2,False,35
restrict_dissemination,target,9,0.6,5,91,3,True,85
restrict_dissemination,target,9,0.6,5,91,4,False,27
restrict_dissemination,target,9,0.6,5,91,5,True,75
restrict_dissemination,target,9,0.6,5,91,6,True,4
restrict_dissemination,target,9,0.6,5,91,7,True,7
restrict_dissemination,target,9,0.6,5,91,8,False,22
restrict_dissemination,target,9,0.6,5,92,0,True,1
restrict_dissemination,target,9,0.6,5,92,1,True,1
restrict_dissemination,target,9,0.6,5,92,2,True,19
restrict_dissemination,target,9,0.6,5,92,3,True,8
restrict_dissemination,target,9,0.6,5,92,4,True,1
restrict_dissemination,target,9,0.6,5,92,5,True,1
restrict_dissemination,target,9,0.6,5,92,6,True,17
restrict_dissemination,target,9,0.6,5,92,7,True,1
restrict_dissemination,target,9,0.6,5,92,8,True,1
restrict_dissemination,other,9,0.6,5,93,0,True,4
restrict_dissemination,other,9,0.6,5,93,1,True,1
restrict_dissemination,other,9,0.6,5,93,2,True,19
restrict_dissemination,other,9,0.6,5,93,3,True,1
restrict_dissemination,other,9,0.6,5,93,4,True,1
