scenario,which_arm_restricted,num_agents,p,sim_id,agent_id,was_correct,time_to_lock
restrict_dissemination,target,9,0.7,158,8,False,80
restrict_dissemination,target,9,0.7,159,0,True,1
restrict_dissemination,target,9,0.7,159,1,True,1
restrict_dissemination,target,9,0.7,159,2,True,1
restrict_dissemination,target,9,0.7,159,3,True,1
restrict_dissemination,target,9,0.7,159,4,False,1
restrict_dissemination,target,9,0.7,159,5,True,1
restrict_dissemination,target,9,0.7,159,6,True,1
restrict_dissemination,target,9,0.7,159,7,False,1
restrict_dissemination,target,9,0.7,159,8,True,1
restrict_dissemination,target,9,0.7,160,0,True,6
restrict_dissemination,target,9,0.7,160,1,True,29
restrict_dissemination,target,9,0.7,160,2,False,1
restrict_dissemination,target,9,0.7,160,3,False,1
restrict_dissemination,target,9,0.7,160,4,True,1
restrict_dissemination,target,9,0.7,160,5,False,30
restrict_dissemination,target,9,0.7,160,6,True,29
restrict_dissemination,target,9,0.7,160,7,False,3
restrict_dissemination,target,9,0.7,160,8,False,30
restrict_dissemination,target,9,0.7,161,0,True,13
restrict_dissemination,target,9,0.7,161,1,True,66
restrict_dissemination,target,9,0.7,161,2,True,66
restrict_dissemination,target,9,0.7,161,3,False,68
restrict_dissemination,target,9,0.7,161,4,True,67
restrict_dissemination,target,9,0.7,161,5,False,1
restrict_dissemination,target,9,0.7,161,6,True,12
restrict_dissemination,target,9,0.7,161,7,True,66
restrict_dissemination,target,9,0.7,161,8,True,66
restrict_dissemination,other,9,0.7,162,0,True,1
restrict_dissemination,other,9,0.7,162,1,True,5
restrict_dissemination,other,9,0.7,162,2,True,1
restrict_dissemination,other,9,0.7,162,3,True,1
restrict_dissemination,other,9,0.7,162,4,True,1
restrict_dissemination,other,9,0.7,162,5,True,1
restrict_dissemination,other,9,0.7,162,6,True,6
restrict_dissemination,other,9,0.7,162,7,True,1
restrict_dissemination,other,9,0.7,162,8,True,1
restrict_dissemination,target,9,0.7,163,0,True,1
restrict_dissemination,target,9,0.7,163,1,False,1
restrict_dissemination,target,9,0.7,163,2,True,1
restrict_dissemination,target,9,0.7,163,3,True,3
restrict_dissemination,target,9,0.7,163,4,True,3
restrict_dissemination,target,9,0.7,163,5,False,7
restrict_dissemination,target,9,0.7,163,6,False,1
restrict_dissemination,target,9,0.7,163,7,True,3
restrict_dissemination,target,9,0.7,163,8,False,3
restrict_dissemination,other,9,0.7,164,0,True,5
restrict_dissemination,other,9,0.7,164,1,True,7
restrict_dissemination,other,9,0.7,164,2,True,4
restrict_dissemination,other,9,0.7,164,3,True,7
restrict_dissemination,other,9,0.7,164,4,True,1
restrict_dissemination,other,9,0.7,164,5,True,7
restrict_dissemination,other,9,0.7,164,6,True,5
restrict_dissemination,other,9,0.7,164,7,True,5
restrict_dissemination,other,9,0.7,164,8,True,7
restrict_dissemination,other,9,0.7,165,0,True,3
restrict_dissemination,other,9,0.7,165,1,True,1
restrict_dissemination,other,9,0.7,165,2,True,1
restrict_dissemination,other,9,0.7,165,3,True,3
restrict_dissemination,other,9,0.7,165,4,True,6
restrict_dissemination,other,9,0.7,165,5,True,6
restrict_dissemination,other,9,0.7,165,6,True,3
restrict_dissemination,other,9,0.7,165,7,True,3
restrict_dissemination,other,9,0.7,165,8,True,3
restrict_dissemination,target,9,0.7,166,0,True,1
restrict_dissemination,target,9,0.7,166,1,True,1
restrict_dissemination,target,9,0.7,166,2,True,1
restrict_dissemination,target,9,0.7,166,3,True,4
restrict_dissemination,target,9,0.7,166,4,True,1
restrict_dissemination,target,9,0.7,166,5,True,3
restrict_dissemination,target,9,0.7,166,6,True,1
restrict_dissemination,target,9,0.7,166,7,True,3
restrict_dissemination,target,9,0.7,166,8,False,7
restrict_dissemination,other,9,0.7,167,0,True,1
restrict_dissemination,other,9,0.7,167,1,True,1
restrict_dissemination,other,9,0.7,167,2,True,1
restrict_dissemination,other,9,0.7,167,3,True,1
restrict_dissemination,other,9,0.7,167,4,True,1
restrict_dissemination,other,9,0.7,167,5,True,1
restrict_dissemination,other,9,0.7,167,6,True,1
restrict_dissemination,other,9,0.7,167,7,True,1
restrict_dissemination,other,9,0.7,167,8,True,1
restrict_dissemination,target,9,0.7,168,0,True,1
restrict_dissemination,target,9,0.7,168,1,False,4
restrict_dissemination,target,9,0.7,168,2,True,1
restrict_dissemination,target,9,0.7,168,3,True,1
restrict_dissemination,target,9,0.7,168,4,False,22
restrict_dissemination,target,9,0.7,168,5,False,1
restrict_dissemination,target,9,0.7,168,6,False,1
restrict_dissemination,target,9,0.7,168,7,True,5
restrict_dissemination,target,9,0.7,168,8,False,3
restrict_dissemination,other,9,0.7,169,0,True,6
restrict_dissemination,other,9,0.7,169,1,True,1
restrict_dissemination,other,9,0.7,169,2,True,1
restrict_dissemination,other,9,0.7,169,3,True,1
restrict_dissemination,other,9,0.7,169,4,True,3
restrict_dissemination,other,9,0.7,169,5,True,6
restrict_dissemination,other,9,0.7,169,6,True,1
restrict_dissemination,other,9,0.7,169,7,True,1
restrict_dissemination,other,9,0.7,169,8,True,1
restrict_dissemination,target,9,0.7,170,0,True,14
restrict_dissemination,target,9,0.7,170,1,True,1
restrict_dissemination,target,9,0.7,170,2,False,3
restrict_dissemination,target,9,0.7,170,3,False,1
restrict_dissemination,target,9,0.7,170,4,False,1
restrict_dissemination,target,9,0.7,170,5,False,26
restrict_dissemination,target,9,0.7,170,6,False,3
restrict_dissemination,target,9,0.7,170,7,False,3
restrict_dissemination,target,9,0.7,170,8,True,19
restrict_dissemination,target,9,0.7,171,0,True,1
restrict_dissemination,target,9,0.7,171,1,True,1
restrict_dissemination,target,9,0.7,171,2,True,1
restrict_dissemination,target,9,0.7,171,3,True,1
restrict_dissemination,target,9,0.7,171,4,True,1
restrict_dissemination,target,9,0.7,171,5,True,1
restrict_dissemination,target,9,0.7,171,6,True,1
restrict_dissemination,target,9,0.7,171,7,True,1
restrict_dissemination,target,9,0.7,171,8,True,1
restrict_dissemination,target,9,0.7,172,0,True,1
restrict_dissemination,target,9,0.7,172,1,False,4
restrict_dissemination,target,9,0.7,172,2,True,1
restrict_dissemination,target,9,0.7,172,3,False,5
restrict_dissemination,target,9,0.7,172,4,True,3
restrict_dissemination,target,9,0.7,172,5,True,3
restrict_dissemination,target,9,0.7,172,6,True,1
restrict_dissemination,target,9,0.7,172,7,True,3
restrict_dissemination,target,9,0.7,172,8,True,3
restrict_dissemination,other,9,0.7,173,0,True,1
restrict_dissemination,other,9,0.7,173,1,True,1
restrict_dissemination,other,9,0.7,173,2,True,1
restrict_dissemination,other,9,0.7,173,3,True,1
restrict_dissemination,other,9,0.7,173,4,True,1
restrict_dissemination,other,9,0.7,173,5,True,1
restrict_dissemination,other,9,0.7,173,6,True,1
restrict_dissemination,other,9,0.7,173,7,True,1
restrict_dissemination,other,9,0.7,173,8,True,1
restrict_dissemination,other,9,0.7,174,0,True,1
restrict_dissemination,other,9,0.7,174,1,True,1
restrict_dissemination,other,9,0.7,174,2,True,37
restrict_dissemination,other,9,0.7,174,3,True,1
restrict_dissemination,other,9,0.7,174,4,True,1
restrict_dissemination,other,9,0.7,174,5,True,1
restrict_dissemination,other,9,0.7,174,6,True,1
restrict_dissemination,other,9,0.7,174,7,True,3
restrict_dissemination,other,9,0.7,174,8,True,1
restrict_dissemination,target,9,0.7,175,0,True,4
restrict_dissemination,target,9,0.7,175,1,True,5
restrict_dissemination,target,9,0.7,175,2,False,6
restrict_dissemination,target,9,0.7,175,3,True,5
restrict_dissemination,target,9,0.7,175,4,True,1
restrict_dissemination,target,9,0.7,175,5,True,5
restrict_dissemination,target,9,0.7,175,6,True,5
restrict_dissemination,target,9,0.7,175,7,True,5
restrict_dissemination,target,9,0.7,175,8,False,6
restrict_dissemination,target,9,0.7,176,0,True,1
restrict_dissemination,target,9,0.7,176,1,True,1
restrict_dissemination,target,9,0.7,176,2,True,1
restrict_dissemination,target,9,0.7,176,3,False,3
restrict_dissemination,target,9,0.7,176,4,False,6
restrict_dissemination,target,9,0.7,176,5,False,3
restrict_dissemination,target,9,0.7,176,6,True,1
restrict_dissemination,target,9,0.7,176,7,True,1
restrict_dissemination,target,9,0.7,176,8,False,3
restrict_dissemination,other,9,0.7,177,0,True,1
restrict_dissemination,other,9,0.7,177,1,True,1
restrict_dissemination,other,9,0.7,177,2,True,8
restrict_dissemination,other,9,0.7,177,3,True,1
restrict_dissemination,other,9,0.7,177,4,True,1
restrict_dissemination,other,9,0.7,177,5,True,1
restrict_dissemination,other,9,0.7,177,6,True,1
restrict_dissemination,other,9,0.7,177,7,True,1
restrict_dissemination,other,9,0.7,177,8,True,9
restrict_dissemination,target,9,0.7,178,0,True,6
restrict_dissemination,target,9,0.7,178,1,False,5
restrict_dissemination,target,9,0.7,178,2,True,4
restrict_dissemination,target,9,0.7,178,3,True,67
restrict_dissemination,target,9,0.7,178,4,False,1
restrict_dissemination,target,9,0.7,178,5,False,1
restrict_dissemination,target,9,0.7,178,6,False,1
restrict_dissemination,target,9,0.7,178,7,False,1
restrict_dissemination,target,9,0.7,178,8,False,1
restrict_dissemination,other,9,0.7,179,0,True,1
restrict_dissemination,other,9,0.7,179,1,True,1
restrict_dissemination,other,9,0.7,179,2,True,1
restrict_dissemination,other,9,0.7,179,3,True,5
restrict_dissemination,other,9,0.7,179,4,True,1
restrict_dissemination,other,9,0.7,179,5,True,1
restrict_dissemination,other,9,0.7,179,6,True,5
restrict_dissemination,other,9,0.7,179,7,True,1
restrict_dissemination,other,9,0.7,179,8,True,1
restrict_dissemination,other,9,0.7,180,0,True,1
restrict_dissemination,other,9,0.7,180,1,True,1
restrict_dissemination,other,9,0.7,180,2,True,1
restrict_dissemination,other,9,0.7,180,3,True,1
restrict_dissemination,other,9,0.7,180,4,True,1
restrict_dissemination,other,9,0.7,180,5,True,1
restrict_dissemination,other,9,0.7,180,6,True,3
restrict_dissemination,other,9,0.7,180,7,True,1
restrict_dissemination,other,9,0.7,180,8,True,1
restrict_dissemination,other,9,0.7,181,0,True,3
restrict_dissemination,other,9,0.7,181,1,True,3
restrict_dissemination,other,9,0.7,181,2,True,3
restrict_dissemination,other,9,0.7,181,3,True,1
restrict_dissemination,other,9,0.7,181,4,True,1
restrict_dissemination,other,9,0.7,181,5,True,3
restrict_dissemination,other,9,0.7,181,6,True,3
restrict_dissemination,other,9,0.7,181,7,True,1
restrict_dissemination,other,9,0.7,181,8,True,1
restrict_dissemination,target,9,0.7,182,0,True,1
restrict_dissemination,target,9,0.7,182,1,True,1
restrict_dissemination,target,9,0.7,182,2,True,1
restrict_dissemination,target,9,0.7,182,3,True,1
restrict_dissemination,target,9,0.7,182,4,True,1
restrict_dissemination,target,9,0.7,182,5,True,4
restrict_dissemination,target,9,0.7,182,6,True,1
restrict_dissemination,target,9,0.7,182,7,True,1
restrict_dissemination,target,9,0.7,182,8,True,1
restrict_dissemination,target,9,0.7,183,0,True,1
restrict_dissemination,target,9,0.7,183,1,False,3
restrict_dissemination,target,9,0.7,183,2,True,6
restrict_dissemination,target,9,0.7,183,3,False,23
restrict_dissemination,target,9,0.7,183,4,True,1
restrict_dissemination,target,9,0.7,183,5,False,1
restrict_dissemination,target,9,0.7,183,6,True,58
restrict_dissemination,target,9,0.7,183,7,True,1
restrict_dissemination,target,9,0.7,183,8,False,3
restrict_dissemination,target,9,0.7,184,0,True,1
restrict_dissemination,target,9,0.7,184,1,True,4
restrict_dissemination,target,9,0.7,184,2,True,1
restrict_dissemination,target,9,0.7,184,3,False,9
restrict_dissemination,target,9,0.7,184,4,True,1
restrict_dissemination,target,9,0.7,184,5,True,1
restrict_dissemination,target,9,0.7,184,6,True,1
restrict_dissemination,target,9,0.7,184,7,True,20
restrict_dissemination,target,9,0.7,184,8,True,5
restrict_dissemination,other,9,0.7,185,0,True,1
restrict_dissemination,other,9,0.7,185,1,True,1
restrict_dissemination,other,9,0.7,185,2,True,1
restrict_dissemination,other,9,0.7,185,3,True,1
restrict_dissemination,other,9,0.7,185,4,True,1
restrict_dissemination,other,9,0.7,185,5,True,3
restrict_dissemination,other,9,0.7,185,6,True,8
restrict_dissemination,other,9,0.7,185,7,True,1
restrict_dissemination,other,9,0.7,185,8,True,1
restrict_dissemination,target,9,0.7,186,0,True,1
restrict_dissemination,target,9,0.7,186,1,False,7
restrict_dissemination,target,9,0.7,186,2,True,1
restrict_dissemination,target,9,0.7,186,3,True,6
restrict_dissemination,target,9,0.7,186,4,True,6
restrict_dissemination,target,9,0.7,186,5,True,6
restrict_dissemination,target,9,0.7,186,6,True,6
restrict_dissemination,target,9,0.7,186,7,False,7
restrict_dissemination,target,9,0.7,186,8,False,7
restrict_dissemination,other,9,0.7,187,0,True,1
restrict_dissemination,other,9,0.7,187,1,True,1
restrict_dissemination,other,9,0.7,187,2,True,1
restrict_dissemination,other,9,0.7,187,3,True,1
restrict_dissemination,other,9,0.7,187,4,True,1
restrict_dissemination,other,9,0.7,187,5,True,1
restrict_dissemination,other,9,0.7,187,6,True,4
restrict_dissemination,other,9,0.7,187,7,True,1
restrict_dissemination,other,9,0.7,187,8,True,1
restrict_dissemination,target,9,0.7,188,0,True,1
restrict_dissemination,target,9,0.7,188,1,True,4
restrict_dissemination,target,9,0.7,188,2,True,4
restrict_dissemination,target,9,0.7,188,3,True,1
restrict_dissemination,target,9,0.7,188,4,True,4
restrict_dissemination,target,9,0.7,188,5,True,4
restrict_dissemination,target,9,0.7,188,6,False,5
restrict_dissemination,target,9,0.7,188,7,False,22
restrict_dissemination,target,9,0.7,188,8,True,1
restrict_dissemination,other,9,0.7,189,0,True,1
restrict_dissemination,other,9,0.7,189,1,True,1
restrict_dissemination,other,9,0.7,189,2,True,1
restrict_dissemination,other,9,0.7,189,3,True,1
restrict_dissemination,other,9,0.7,189,4,True,1
restrict_dissemination,other,9,0.7,189,5,True,1
restrict_dissemination,other,9,0.7,189,6,True,1
restrict_dissemination,other,9,0.7,189,7,True,17
restrict_dissemination,other,9,0.7,189,8,True,1
restrict_dissemination,other,9,0.7,190,0,True,1
restrict_dissemination,other,9,0.7,190,1,True,1
restrict_dissemination,other,9,0.7,190,2,True,4
restrict_dissemination,other,9,0.7,190,3,True,5
restrict_dissemination,other,9,0.7,190,4,True,5
restrict_dissemination,other,9,0.7,190,5,True,5
restrict_dissemination,other,9,0.7,190,6,True,1
restrict_dissemination,other,9,0.7,190,7,True,8
restrict_dissemination,other,9,0.7,190,8,True,1
restrict_dissemination,target,9,0.7,191,0,True,1
restrict_dissemination,target,9,0.7,191,1,True,1
restrict_dissemination,target,9,0.7,191,2,True,1
restrict_dissemination,target,9,0.7,191,3,False,1
restrict_dissemination,target,9,0.7,191,4,True,1
restrict_dissemination,target,9,0.7,191,5,True,5
restrict_dissemination,target,9,0.7,191,6,True,1
restrict_dissemination,target,9,0.7,191,7,True,1
restrict_dissemination,target,9,0.7,191,8,True,1
restrict_dissemination,target,9,0.7,192,0,True,1
restrict_dissemination,target,9,0.7,192,1,True,1
restrict_dissemination,target,9,0.7,192,2,True,1
restrict_dissemination,target,9,0.7,192,3,False,5
restrict_dissemination,target,9,0.7,192,4,True,4
restrict_dissemination,target,9,0.7,192,5,True,1
restrict_dissemination,target,9,0.7,192,6,True,1
restrict_dissemination,target,9,0.7,192,7,True,1
restrict_dissemination,target,9,0.7,192,8,False,7
restrict_dissemination,other,9,0.7,193,0,True,1
restrict_dissemination,other,9,0.7,193,1,True,1
restrict_dissemination,other,9,0.7,193,2,True,1
restrict_dissemination,other,9,0.7,193,3,True,15
restrict_dissemination,other,9,0.7,193,4,True,1
restrict_dissemination,other,9,0.7,193,5,True,3
restrict_dissemination,other,9,0.7,193,6,True,4
restrict_dissemination,other,9,0.7,193,7,True,3
restrict_dissemination,other,9,0.7,193,8,True,30
restrict_dissemination,target,9,0.7,194,0,True,1
restrict_dissemination,target,9,0.7,194,1,True,1
restrict_dissemination,target,9,0.7,194,2,True,1
restrict_dissemination,target,9,0.7,194,3,True,1
restrict_dissemination,target,9,0.7,194,4,True,1
restrict_dissemination,target,9,0.7,194,5,True,1
restrict_dissemination,target,9,0.7,194,6,True,1
restrict_dissemination,target,9,0.7,194,7,True,1
restrict_dissemination,target,9,0.7,194,8,True,1
restrict_dissemination,target,9,0.7,195,0,True,1
restrict_dissemination,target,9,0.7,195,1,False,3
restrict_dissemination,target,9,0.7,195,2,True,11
restrict_dissemination,target,9,0.7,195,3,True,1
restrict_dissemination,target,9,0.7,195,4,False,6
restrict_dissemination,target,9,0.7,195,5,False,1
restrict_dissemination,target,9,0.7,195,6,True,1
restrict_dissemination,target,9,0.7,195,7,True,1
restrict_dissemination,target,9,0.7,195,8,False,3
restrict_dissemination,target,9,0.7,196,0,True,5
restrict_dissemination,target,9,0.7,196,1,False,1
restrict_dissemination,target,9,0.7,196,2,False,11
restrict_dissemination,target,9,0.7,196,3,False,47
restrict_dissemination,target,9,0.7,196,4,True,10
restrict_dissemination,target,9,0.7,196,5,True,5
restrict_dissemination,target,9,0.7,196,6,False,6
restrict_dissemination,target,9,0.7,196,7,True,3
restrict_dissemination,target,9,0.7,196,8,True,6
restrict_dissemination,target,9,0.7,197,0,True,1
restrict_dissemination,target,9,0.7,197,1,False,1
restrict_dissemination,target,9,0.7,197,2,False,50
restrict_dissemination,target,9,0.7,197,3,False,3
restrict_dissemination,target,9,0.7,197,4,True,7
restrict_dissemination,target,9,0.7,197,5,True,1
restrict_dissemination,target,9,0.7,197,6,False,52
restrict_dissemination,target,9,0.7,197,7,True,1
restrict_dissemination,target,9,0.7,197,8,True,14
restrict_dissemination,other,9,0.7,198,0,True,1
restrict_dissemination,other,9,0.7,198,1,True,1
restrict_dissemination,other,9,0.7,198,2,True,1
restrict_dissemination,other,9,0.7,198,3,True,8
restrict_dissemination,other,9,0.7,198,4,True,1
restrict_dissemination,other,9,0.7,198,5,True,11
restrict_dissemination,other,9,0.7,198,6,True,1
restrict_dissemination,other,9,0.7,198,7,True,1
restrict_dissemination,other,9,0.7,198,8,True,1
restrict_dissemination,other,9,0.7,199,0,True,1
restrict_dissemination,other,9,0.7,199,1,True,1
restrict_dissemination,other,9,0.7,199,2,True,3
restrict_dissemination,other,9,0.7,199,3,True,1
restrict_dissemination,other,9,0.7,199,4,True,1
restrict_dissemination,other,9,0.7,199,5,True,3
restrict_dissemination,other,9,0.7,199,6,True,1
restrict_dissemination,other,9,0.7,199,7,True,1
restrict_dissemination,other,9,0.7,199,8,True,1
restrict_dissemination,target,9,0.7,200,0,True,1
restrict_dissemination,target,9,0.7,200,1,True,60
restrict_dissemination,target,9,0.7,200,2,False,43
restrict_dissemination,target,9,0.7,200,3,False,45
restrict_dissemination,target,9,0.7,200,4,False,43
restrict_dissemination,target,9,0.7,200,5,True,42
restrict_dissemination,target,9,0.7,200,6,True,3
restrict_dissemination,target,9,0.7,200,7,True,42
restrict_dissemination,target,9,0.7,200,8,True,42
restrict_dissemination,other,9,0.7,201,0,True,10
restrict_dissemination,other,9,0.7,201,1,True,1
restrict_dissemination,other,9,0.7,201,2,True,1
restrict_dissemination,other,9,0.7,201,3,True,1
restrict_dissemination,other,9,0.7,201,4,True,1
restrict_dissemination,other,9,0.7,201,5,True,1
restrict_dissemination,other,9,0.7,201,6,True,13
restrict_dissemination,other,9,0.7,201,7,True,1
restrict_dissemination,other,9,0.7,201,8,True,1
restrict_dissemination,other,9,0.7,202,0,True,3
restrict_dissemination,other,9,0.7,202,1,True,1
restrict_dissemination,other,9,0.7,202,2,True,3
restrict_dissemination,other,9,0.7,202,3,True,1
restrict_dissemination,other,9,0.7,202,4,True,5
restrict_dissemination,other,9,0.7,202,5,True,3
restrict_dissemination,other,9,0.7,202,6,True,3
restrict_dissemination,other,9,0.7,202,7,True,3
restrict_dissemination,other,9,0.7,202,8,True,1
restrict_dissemination,target,9,0.7,203,0,True,1
restrict_dissemination,target,9,0.7,203,1,True,1
restrict_dissemination,target,9,0.7,203,2,False,15
restrict_dissemination,target,9,0.7,203,3,True,14
restrict_dissemination,target,9,0.7,203,4,True,1
restrict_dissemination,target,9,0.7,203,5,True,1
restrict_dissemination,target,9,0.7,203,6,True,1
restrict_dissemination,target,9,0.7,203,7,False,7
restrict_dissemination,target,9,0.7,203,8,True,1
restrict_dissemination,target,9,0.7,204,0,True,1
restrict_dissemination,target,9,0.7,204,1,True,12
restrict_dissemination,target,9,0.7,204,2,True,12
restrict_dissemination,target,9,0.7,204,3,False,14
restrict_dissemination,target,9,0.7,204,4,True,4
restrict_dissemination,target,9,0.7,204,5,True,3
restrict_dissemination,target,9,0.7,204,6,True,13
restrict_dissemination,target,9,0.7,204,7,True,13
restrict_dissemination,target,9,0.7,204,8,True,13
restrict_dissemination,target,9,0.7,205,0,True,13
restrict_dissemination,target,9,0.7,205,1,False,1
restrict_dissemination,target,9,0.7,205,2,False,1
restrict_dissemination,target,9,0.7,205,3,False,4
restrict_dissemination,target,9,0.7,205,4,False,1
restrict_dissemination,target,9,0.7,205,5,True,13
restrict_dissemination,target,9,0.7,205,6,True,51
restrict_dissemination,target,9,0.7,205,7,True,16
restrict_dissemination,target,9,0.7,205,8,True,3
restrict_dissemination,other,9,0.7,206,0,True,1
restrict_dissemination,other,9,0.7,206,1,True,1
restrict_dissemination,other,9,0.7,206,2,True,1
restrict_dissemination,other,9,0.7,206,3,True,1
restrict_dissemination,other,9,0.7,206,4,True,1
restrict_dissemination,other,9,0.7,206,5,True,1
restrict_dissemination,other,9,0.7,206,6,True,7
restrict_dissemination,other,9,0.7,206,7,True,1
restrict_dissemination,other,9,0.7,206,8,True,1
restrict_dissemination,other,9,0.7,207,0,True,18
restrict_dissemination,other,9,0.7,207,1,True,18
restrict_dissemination,other,9,0.7,207,2,True,6
restrict_dissemination,other,9,0.7,207,3,True,13
restrict_dissemination,other,9,0.7,207,4,True,3
restrict_dissemination,other,9,0.7,207,5,True,3
restrict_dissemination,other,9,0.7,207,6,True,21
restrict_dissemination,other,9,0.7,207,7,True,1
restrict_dissemination,other,9,0.7,207,8,True,12
restrict_dissemination,other,9,0.7,208,0,True,1
restrict_dissemination,other,9,0.7,208,1,True,3
restrict_dissemination,other,9,0.7,208,2,True,24
restrict_dissemination,other,9,0.7,208,3,True,5
restrict_dissemination,other,9,0.7,208,4,True,1
restrict_dissemination,other,9,0.7,208,5,True,1
restrict_dissemination,other,9,0.7,208,6,True,1
restrict_dissemination,other,9,0.7,208,7,True,5
restrict_dissemination,other,9,0.7,208,8,True,3
restrict_dissemination,target,9,0.7,209,0,True,9
restrict_dissemination,target,9,0.7,209,1,True,1
restrict_dissemination,target,9,0.7,209,2,True,9
restrict_dissemination,target,9,0.7,209,3,True,12
restrict_dissemination,target,9,0.7,209,4,True,1
restrict_dissemination,target,9,0.7,209,5,True,9
restrict_dissemination,target,9,0.7,209,6,False,3
restrict_dissemination,target,9,0.7,209,7,True,9
restrict_dissemination,target,9,0.7,209,8,True,9
restrict_dissemination,other,9,0.7,210,0,True,1
restrict_dissemination,other,9,0.7,210,1,True,1
restrict_dissemination,other,9,0.7,210,2,True,1
restrict_dissemination,other,9,0.7,210,3,True,16
restrict_dissemination,other,9,0.7,210,4,True,1
restrict_dissemination,other,9,0.7,210,5,True,1
restrict_dissemination,other,9,0.7,210,6,True,1
restrict_dissemination,other,9,0.7,210,7,True,1
restrict_dissemination,other,9,0.7,210,8,True,1
restrict_dissemination,target,9,0.7,211,0,True,1
restrict_dissemination,target,9,0.7,211,1,True,16
restrict_dissemination,target,9,0.7,211,2,True,1
restrict_dissemination,target,9,0.7,211,3,True,1
restrict_dissemination,target,9,0.7,211,4,True,1
restrict_dissemination,target,9,0.7,211,5,False,4
restrict_dissemination,target,9,0.7,211,6,True,1
restrict_dissemination,target,9,0.7,211,7,True,1
restrict_dissemination,target,9,0.7,211,8,False,5
restrict_dissemination,target,9,0.7,212,0,True,1
restrict_dissemination,target,9,0.7,212,1,False,6
restrict_dissemination,target,9,0.7,212,2,True,5
restrict_dissemination,target,9,0.7,212,3,True,12
restrict_dissemination,target,9,0.7,212,4,False,31
restrict_dissemination,target,9,0.7,212,5,False,31
restrict_dissemination,target,9,0.7,212,6,True,6
restrict_dissemination,target,9,0.7,212,7,True,4
restrict_dissemination,target,9,0.7,212,8,False,31
restrict_dissemination,other,9,0.7,213,0,True,14
restrict_dissemination,other,9,0.7,213,1,True,1
restrict_dissemination,other,9,0.7,213,2,True,18
restrict_dissemination,other,9,0.7,213,3,True,12
restrict_dissemination,other,9,0.7,213,4,True,3
restrict_dissemination,other,9,0.7,213,5,True,5
restrict_dissemination,other,9,0.7,213,6,True,5
restrict_dissemination,other,9,0.7,213,7,True,4
restrict_dissemination,other,9,0.7,213,8,True,4
restrict_dissemination,other,9,0.7,214,0,True,1
restrict_dissemination,other,9,0.7,214,1,True,1
restrict_dissemination,other,9,0.7,214,2,True,1
restrict_dissemination,other,9,0.7,214,3,True,1
restrict_dissemination,other,9,0.7,214,4,True,1
restrict_dissemination,other,9,0.7,214,5,True,1
restrict_dissemination,other,9,0.7,214,6,True,1
restrict_dissemination,other,9,0.7,214,7,True,1
restrict_dissemination,other,9,0.7,214,8,True,1
restrict_dissemination,other,9,0.7,215,0,True,36
restrict_dissemination,other,9,0.7,215,1,True,1
restrict_dissemination,other,9,0.7,215,2,True,1
restrict_dissemination,other,9,0.7,215,3,True,1
restrict_dissemination,other,9,0.7,215,4,True,1
restrict_dissemination,other,9,0.7,215,5,True,1
restrict_dissemination,other,9,0.7,215,6,True,1
restrict_dissemination,other,9,0.7,215,7,True,39
restrict_dissemination,other,9,0.7,215,8,True,22
restrict_dissemination,other,9,0.7,216,0,True,1
restrict_dissemination,other,9,0.7,216,1,True,1
restrict_dissemination,other,9,0.7,216,2,True,1
restrict_dissemination,other,9,0.7,216,3,True,1
restrict_dissemination,other,9,0.7,216,4,True,1
restrict_dissemination,other,9,0.7,216,5,True,1
restrict_dissemination,other,9,0.7,216,6,True,1
restrict_dissemination,other,9,0.7,216,7,True,1
restrict_dissemination,other,9,0.7,216,8,True,1
restrict_dissemination,other,9,0.7,217,0,True,5
restrict_dissemination,other,9,0.7,217,1,True,4
restrict_dissemination,other,9,0.7,217,2,True,8
restrict_dissemination,other,9,0.7,217,3,True,5
restrict_dissemination,other,9,0.7,217,4,True,6
restrict_dissemination,other,9,0.7,217,5,True,1
restrict_dissemination,other,9,0.7,217,6,True,7
restrict_dissemination,other,9,0.7,217,7,True,4
restrict_dissemination,other,9,0.7,217,8,True,16
restrict_dissemination,other,9,0.7,218,0,True,1
restrict_dissemination,other,9,0.7,218,1,True,1
restrict_dissemination,other,9,0.7,218,2,True,1
restrict_dissemination,other,9,0.7,218,3,True,1
restrict_dissemination,other,9,0.7,218,4,True,1
restrict_dissemination,other,9,0.7,218,5,True,1
restrict_dissemination,other,9,0.7,218,6,True,4
restrict_dissemination,other,9,0.7,218,7,True,1
restrict_dissemination,other,9,0.7,218,8,True,4
restrict_dissemination,target,9,0.7,219,0,True,36
restrict_dissemination,target,9,0.7,219,1,False,1
restrict_dissemination,target,9,0.7,219,2,True,37
restrict_dissemination,target,9,0.7,219,3,True,35
restrict_dissemination,target,9,0.7,219,4,False,1
restrict_dissemination,target,9,0.7,219,5,True,36
restrict_dissemination,target,9,0.7,219,6,True,36
restrict_dissemination,target,9,0.7,219,7,True,37
restrict_dissemination,target,9,0.7,219,8,False,42
restrict_dissemination,target,9,0.7,220,0,True,12
restrict_dissemination,target,9,0.7,220,1,False,1
restrict_dissemination,target,9,0.7,220,2,False,17
restrict_dissemination,target,9,0.7,220,3,True,16
restrict_dissemination,target,9,0.7,220,4,False,17
restrict_dissemination,target,9,0.7,220,5,True,15
restrict_dissemination,target,9,0.7,220,6,True,3
restrict_dissemination,target,9,0.7,220,7,True,16
