scenario,which_arm_restricted,num_agents,p,epsilon,sim_id,agent_id,was_correct,time_to_lock
restrict_dissemination,other,9,0.6,0.1,211,2,True,10
restrict_dissemination,other,9,0.6,0.1,211,3,True,3
restrict_dissemination,other,9,0.6,0.1,211,4,True,3
restrict_dissemination,other,9,0.6,0.1,211,5,True,1
restrict_dissemination,other,9,0.6,0.1,211,6,True,6
restrict_dissemination,other,9,0.6,0.1,211,7,True,21
restrict_dissemination,other,9,0.6,0.1,211,8,True,56
restrict_dissemination,other,9,0.6,0.1,212,0,True,11
restrict_dissemination,other,9,0.6,0.1,212,1,True,4
restrict_dissemination,other,9,0.6,0.1,212,2,True,1
restrict_dissemination,other,9,0.6,0.1,212,3,True,86
restrict_dissemination,other,9,0.6,0.1,212,4,True,12
restrict_dissemination,other,9,0.6,0.1,212,5,True,18
restrict_dissemination,other,9,0.6,0.1,212,6,True,1
restrict_dissemination,other,9,0.6,0.1,212,7,True,14
restrict_dissemination,other,9,0.6,0.1,212,8,True,86
restrict_dissemination,other,9,0.6,0.1,213,0,True,9
restrict_dissemination,other,9,0.6,0.1,213,1,True,4
restrict_dissemination,other,9,0.6,0.1,213,2,True,4
restrict_dissemination,other,9,0.6,0.1,213,3,True,8
restrict_dissemination,other,9,0.6,0.1,213,4,True,14
restrict_dissemination,other,9,0.6,0.1,213,5,True,4
restrict_dissemination,other,9,0.6,0.1,213,6,True,97
restrict_dissemination,other,9,0.6,0.1,213,7,True,7
restrict_dissemination,other,9,0.6,0.1,213,8,True,4
restrict_dissemination,target,9,0.6,0.1,214,0,True,61
restrict_dissemination,target,9,0.6,0.1,214,1,False,1
restrict_dissemination,target,9,0.6,0.1,214,2,True,72
restrict_dissemination,target,9,0.6,0.1,214,3,True,63
restrict_dissemination,target,9,0.6,0.1,214,4,False,49
restrict_dissemination,target,9,0.6,0.1,214,5,True,12
restrict_dissemination,target,9,0.6,0.1,214,6,False,70
restrict_dissemination,target,9,0.6,0.1,214,7,False,57
restrict_dissemination,target,9,0.6,0.1,214,8,False,77
restrict_dissemination,target,9,0.6,0.1,215,0,True,1
restrict_dissemination,target,9,0.6,0.1,215,1,True,63
restrict_dissemination,target,9,0.6,0.1,215,2,False,35
restrict_dissemination,target,9,0.6,0.1,215,3,True,99
restrict_dissemination,target,9,0.6,0.1,215,4,False,9
restrict_dissemination,target,9,0.6,0.1,215,5,True,4
restrict_dissemination,target,9,0.6,0.1,215,6,True,4
restrict_dissemination,target,9,0.6,0.1,215,7,True,1
restrict_dissemination,target,9,0.6,0.1,215,8,True,4
restrict_dissemination,other,9,0.6,0.1,216,0,True,7
restrict_dissemination,other,9,0.6,0.1,216,1,True,54
restrict_dissemination,other,9,0.6,0.1,216,2,True,69
restrict_dissemination,other,9,0.6,0.1,216,3,True,51
restrict_dissemination,other,9,0.6,0.1,216,4,True,7
restrict_dissemination,other,9,0.6,0.1,216,5,True,79
restrict_dissemination,other,9,0.6,0.1,216,6,True,1
restrict_dissemination,other,9,0.6,0.1,216,7,True,1
restrict_dissemination,other,9,0.6,0.1,216,8,True,10
restrict_dissemination,other,9,0.6,0.1,217,0,True,9
restrict_dissemination,other,9,0.6,0.1,217,1,True,1
restrict_dissemination,other,9,0.6,0.1,217,2,True,93
restrict_dissemination,other,9,0.6,0.1,217,3,True,41
restrict_dissemination,other,9,0.6,0.1,217,4,True,88
restrict_dissemination,other,9,0.6,0.1,217,5,True,1
restrict_dissemination,other,9,0.6,0.1,217,6,True,28
restrict_dissemination,other,9,0.6,0.1,217,7,True,79
restrict_dissemination,other,9,0.6,0.1,217,8,True,78
restrict_dissemination,other,9,0.6,0.1,218,0,True,3
restrict_dissemination,other,9,0.6,0.1,218,1,True,27
restrict_dissemination,other,9,0.6,0.1,218,2,True,14
restrict_dissemination,other,9,0.6,0.1,218,3,True,1
restrict_dissemination,other,9,0.6,0.1,218,4,True,1
restrict_dissemination,other,9,0.6,0.1,218,5,True,12
restrict_dissemination,other,9,0.6,0.1,218,6,True,3
restrict_dissemination,other,9,0.6,0.1,218,7,True,1
restrict_dissemination,other,9,0.6,0.1,218,8,True,30
restrict_dissemination,other,9,0.6,0.1,219,0,True,1
restrict_dissemination,other,9,0.6,0.1,219,1,True,3
restrict_dissemination,other,9,0.6,0.1,219,2,True,1
restrict_dissemination,other,9,0.6,0.1,219,3,True,101
restrict_dissemination,other,9,0.6,0.1,219,4,True,3
restrict_dissemination,other,9,0.6,0.1,219,5,False,98
restrict_dissemination,other,9,0.6,0.1,219,6,True,1
restrict_dissemination,other,9,0.6,0.1,219,7,True,4
restrict_dissemination,other,9,0.6,0.1,219,8,True,19
restrict_dissemination,other,9,0.6,0.1,220,0,True,9
restrict_dissemination,other,9,0.6,0.1,220,1,True,9
restrict_dissemination,other,9,0.6,0.1,220,2,True,90
restrict_dissemination,other,9,0.6,0.1,220,3,True,1
restrict_dissemination,other,9,0.6,0.1,220,4,True,8
restrict_dissemination,other,9,0.6,0.1,220,5,True,9
restrict_dissemination,other,9,0.6,0.1,220,6,True,82
restrict_dissemination,other,9,0.6,0.1,220,7,True,70
restrict_dissemination,other,9,0.6,0.1,220,8,True,71
restrict_dissemination,other,9,0.6,0.1,221,0,True,72
restrict_dissemination,other,9,0.6,0.1,221,1,True,10
restrict_dissemination,other,9,0.6,0.1,221,2,True,76
restrict_dissemination,other,9,0.6,0.1,221,3,True,72
restrict_dissemination,other,9,0.6,0.1,221,4,False,100
restrict_dissemination,other,9,0.6,0.1,221,5,True,29
restrict_dissemination,other,9,0.6,0.1,221,6,True,92
restrict_dissemination,other,9,0.6,0.1,221,7,True,76
restrict_dissemination,other,9,0.6,0.1,221,8,True,43
restrict_dissemination,target,9,0.6,0.1,222,0,True,1
restrict_dissemination,target,9,0.6,0.1,222,1,True,1
restrict_dissemination,target,9,0.6,0.1,222,2,True,40
restrict_dissemination,target,9,0.6,0.1,222,3,True,99
restrict_dissemination,target,9,0.6,0.1,222,4,False,81
restrict_dissemination,target,9,0.6,0.1,222,5,True,1
restrict_dissemination,target,9,0.6,0.1,222,6,True,1
restrict_dissemination,target,9,0.6,0.1,222,7,True,1
restrict_dissemination,target,9,0.6,0.1,222,8,False,50
restrict_dissemination,target,9,0.6,0.1,223,0,True,1
restrict_dissemination,target,9,0.6,0.1,223,1,True,1
restrict_dissemination,target,9,0.6,0.1,223,2,False,22
restrict_dissemination,target,9,0.6,0.1,223,3,True,1
restrict_dissemination,target,9,0.6,0.1,223,4,True,1
restrict_dissemination,target,9,0.6,0.1,223,5,False,24
restrict_dissemination,target,9,0.6,0.1,223,6,True,1
restrict_dissemination,target,9,0.6,0.1,223,7,True,1
restrict_dissemination,target,9,0.6,0.1,223,8,True,75
restrict_dissemination,other,9,0.6,0.1,224,0,True,1
restrict_dissemination,other,9,0.6,0.1,224,1,False,32
restrict_dissemination,other,9,0.6,0.1,224,2,True,1
restrict_dissemination,other,9,0.6,0.1,224,3,True,1
restrict_dissemination,other,9,0.6,0.1,224,4,True,1
restrict_dissemination,other,9,0.6,0.1,224,5,True,1
restrict_dissemination,other,9,0.6,0.1,224,6,True,98
restrict_dissemination,other,9,0.6,0.1,224,7,True,13
restrict_dissemination,other,9,0.6,0.1,224,8,True,20
restrict_dissemination,other,9,0.6,0.1,225,0,True,1
restrict_dissemination,other,9,0.6,0.1,225,1,True,46
restrict_dissemination,other,9,0.6,0.1,225,2,True,67
restrict_dissemination,other,9,0.6,0.1,225,3,True,17
restrict_dissemination,other,9,0.6,0.1,225,4,True,4
restrict_dissemination,other,9,0.6,0.1,225,5,True,1
restrict_dissemination,other,9,0.6,0.1,225,6,True,1
restrict_dissemination,other,9,0.6,0.1,225,7,True,35
restrict_dissemination,other,9,0.6,0.1,225,8,True,20
restrict_dissemination,target,9,0.6,0.1,226,0,True,35
restrict_dissemination,target,9,0.6,0.1,226,1,True,27
restrict_dissemination,target,9,0.6,0.1,226,2,False,77
restrict_dissemination,target,9,0.6,0.1,226,3,True,43
restrict_dissemination,target,9,0.6,0.1,226,4,False,21
restrict_dissemination,target,9,0.6,0.1,226,5,False,82
restrict_dissemination,target,9,0.6,0.1,226,6,True,33
restrict_dissemination,target,9,0.6,0.1,226,7,True,52
restrict_dissemination,target,9,0.6,0.1,226,8,True,1
restrict_dissemination,target,9,0.6,0.1,227,0,True,1
restrict_dissemination,target,9,0.6,0.1,227,1,True,1
restrict_dissemination,target,9,0.6,0.1,227,2,True,63
restrict_dissemination,target,9,0.6,0.1,227,3,True,90
restrict_dissemination,target,9,0.6,0.1,227,4,True,84
restrict_dissemination,target,9,0.6,0.1,227,5,True,1
restrict_dissemination,target,9,0.6,0.1,227,6,True,11
restrict_dissemination,target,9,0.6,0.1,227,7,True,77
restrict_dissemination,target,9,0.6,0.1,227,8,True,1
restrict_dissemination,other,9,0.6,0.1,228,0,True,14
restrict_dissemination,other,9,0.6,0.1,228,1,True,12
restrict_dissemination,other,9,0.6,0.1,228,2,True,4
restrict_dissemination,other,9,0.6,0.1,228,3,True,13
restrict_dissemination,other,9,0.6,0.1,228,4,True,16
restrict_dissemination,other,9,0.6,0.1,228,5,True,4
restrict_dissemination,other,9,0.6,0.1,228,6,True,15
restrict_dissemination,other,9,0.6,0.1,228,7,False,61
restrict_dissemination,other,9,0.6,0.1,228,8,True,16
restrict_dissemination,other,9,0.6,0.1,229,0,True,10
restrict_dissemination,other,9,0.6,0.1,229,1,True,1
restrict_dissemination,other,9,0.6,0.1,229,2,True,23
restrict_dissemination,other,9,0.6,0.1,229,3,True,22
restrict_dissemination,other,9,0.6,0.1,229,4,True,63
restrict_dissemination,other,9,0.6,0.1,229,5,True,42
restrict_dissemination,other,9,0.6,0.1,229,6,True,12
restrict_dissemination,other,9,0.6,0.1,229,7,True,1
restrict_dissemination,other,9,0.6,0.1,229,8,True,3
restrict_dissemination,target,9,0.6,0.1,230,0,True,3
restrict_dissemination,target,9,0.6,0.1,230,1,True,3
restrict_dissemination,target,9,0.6,0.1,230,2,True,1
restrict_dissemination,target,9,0.6,0.1,230,3,True,1
restrict_dissemination,target,9,0.6,0.1,230,4,True,25
restrict_dissemination,target,9,0.6,0.1,230,5,True,3
restrict_dissemination,target,9,0.6,0.1,230,6,True,1
restrict_dissemination,target,9,0.6,0.1,230,7,True,1
restrict_dissemination,target,9,0.6,0.1,230,8,True,1
restrict_dissemination,other,9,0.6,0.1,231,0,True,3
restrict_dissemination,other,9,0.6,0.1,231,1,True,65
restrict_dissemination,other,9,0.6,0.1,231,2,True,61
restrict_dissemination,other,9,0.6,0.1,231,3,True,99
restrict_dissemination,other,9,0.6,0.1,231,4,True,39
restrict_dissemination,other,9,0.6,0.1,231,5,True,1
restrict_dissemination,other,9,0.6,0.1,231,6,True,93
restrict_dissemination,other,9,0.6,0.1,231,7,True,3
restrict_dissemination,other,9,0.6,0.1,231,8,True,49
restrict_dissemination,other,9,0.6,0.1,232,0,True,6
restrict_dissemination,other,9,0.6,0.1,232,1,True,6
restrict_dissemination,other,9,0.6,0.1,232,2,True,25
restrict_dissemination,other,9,0.6,0.1,232,3,True,3
restrict_dissemination,other,9,0.6,0.1,232,4,True,41
restrict_dissemination,other,9,0.6,0.1,232,5,True,7
restrict_dissemination,other,9,0.6,0.1,232,6,True,26
restrict_dissemination,other,9,0.6,0.1,232,7,True,3
restrict_dissemination,other,9,0.6,0.1,232,8,True,3
restrict_dissemination,other,9,0.6,0.1,233,0,True,43
restrict_dissemination,other,9,0.6,0.1,233,1,True,1
restrict_dissemination,other,9,0.6,0.1,233,2,True,50
restrict_dissemination,other,9,0.6,0.1,233,3,True,3
restrict_dissemination,other,9,0.6,0.1,233,4,True,55
restrict_dissemination,other,9,0.6,0.1,233,5,True,27
restrict_dissemination,other,9,0.6,0.1,233,6,True,3
restrict_dissemination,other,9,0.6,0.1,233,7,False,98
restrict_dissemination,other,9,0.6,0.1,233,8,True,3
restrict_dissemination,target,9,0.6,0.1,234,0,True,5
restrict_dissemination,target,9,0.6,0.1,234,1,True,42
restrict_dissemination,target,9,0.6,0.1,234,2,True,1
restrict_dissemination,target,9,0.6,0.1,234,3,True,8
restrict_dissemination,target,9,0.6,0.1,234,4,True,35
restrict_dissemination,target,9,0.6,0.1,234,5,True,11
restrict_dissemination,target,9,0.6,0.1,234,6,False,3
restrict_dissemination,target,9,0.6,0.1,234,7,True,1
restrict_dissemination,target,9,0.6,0.1,234,8,True,40
restrict_dissemination,target,9,0.6,0.1,235,0,True,3
restrict_dissemination,target,9,0.6,0.1,235,1,True,3
restrict_dissemination,target,9,0.6,0.1,235,2,True,61
restrict_dissemination,target,9,0.6,0.1,235,3,False,38
restrict_dissemination,target,9,0.6,0.1,235,4,False,38
restrict_dissemination,target,9,0.6,0.1,235,5,True,96
restrict_dissemination,target,9,0.6,0.1,235,6,True,3
restrict_dissemination,target,9,0.6,0.1,235,7,True,1
restrict_dissemination,target,9,0.6,0.1,235,8,True,3
restrict_dissemination,target,9,0.6,0.1,236,0,True,5
restrict_dissemination,target,9,0.6,0.1,236,1,True,1
restrict_dissemination,target,9,0.6,0.1,236,2,True,10
restrict_dissemination,target,9,0.6,0.1,236,3,False,96
restrict_dissemination,target,9,0.6,0.1,236,4,True,65
restrict_dissemination,target,9,0.6,0.1,236,5,True,5
restrict_dissemination,target,9,0.6,0.1,236,6,True,4
restrict_dissemination,target,9,0.6,0.1,236,7,True,4
restrict_dissemination,target,9,0.6,0.1,236,8,True,58
restrict_dissemination,other,9,0.6,0.1,237,0,True,1
restrict_dissemination,other,9,0.6,0.1,237,1,True,1
restrict_dissemination,other,9,0.6,0.1,237,2,True,66
restrict_dissemination,other,9,0.6,0.1,237,3,True,1
restrict_dissemination,other,9,0.6,0.1,237,4,True,32
restrict_dissemination,other,9,0.6,0.1,237,5,True,1
restrict_dissemination,other,9,0.6,0.1,237,6,True,1
restrict_dissemination,other,9,0.6,0.1,237,7,True,1
restrict_dissemination,other,9,0.6,0.1,237,8,True,85
restrict_dissemination,target,9,0.6,0.1,238,0,True,54
restrict_dissemination,target,9,0.6,0.1,238,1,False,68
restrict_dissemination,target,9,0.6,0.1,238,2,False,98
restrict_dissemination,target,9,0.6,0.1,238,3,False,55
restrict_dissemination,target,9,0.6,0.1,238,4,False,3
restrict_dissemination,target,9,0.6,0.1,238,5,True,55
restrict_dissemination,target,9,0.6,0.1,238,6,True,60
restrict_dissemination,target,9,0.6,0.1,238,7,True,21
restrict_dissemination,target,9,0.6,0.1,238,8,True,83
restrict_dissemination,target,9,0.6,0.1,239,0,True,20
restrict_dissemination,target,9,0.6,0.1,239,1,True,1
restrict_dissemination,target,9,0.6,0.1,239,2,True,33
restrict_dissemination,target,9,0.6,0.1,239,3,True,33
restrict_dissemination,target,9,0.6,0.1,239,4,True,28
restrict_dissemination,target,9,0.6,0.1,239,5,True,77
restrict_dissemination,target,9,0.6,0.1,239,6,True,49
restrict_dissemination,target,9,0.6,0.1,239,7,True,19
restrict_dissemination,target,9,0.6,0.1,239,8,True,42
restrict_dissemination,other,9,0.6,0.1,240,0,True,38
restrict_dissemination,other,9,0.6,0.1,240,1,False,87
restrict_dissemination,other,9,0.6,0.1,240,2,True,3
restrict_dissemination,other,9,0.6,0.1,240,3,True,50
restrict_dissemination,other,9,0.6,0.1,240,4,True,5
restrict_dissemination,other,9,0.6,0.1,240,5,True,10
restrict_dissemination,other,9,0.6,0.1,240,6,True,9
restrict_dissemination,other,9,0.6,0.1,240,7,True,84
restrict_dissemination,other,9,0.6,0.1,240,8,True,70
restrict_dissemination,target,9,0.6,0.1,241,0,True,1
restrict_dissemination,target,9,0.6,0.1,241,1,True,1
restrict_dissemination,target,9,0.6,0.1,241,2,True,6
restrict_dissemination,target,9,0.6,0.1,241,3,True,6
restrict_dissemination,target,9,0.6,0.1,241,4,True,1
restrict_dissemination,target,9,0.6,0.1,241,5,True,1
restrict_dissemination,target,9,0.6,0.1,241,6,True,1
restrict_dissemination,target,9,0.6,0.1,241,7,True,1
restrict_dissemination,target,9,0.6,0.1,241,8,True,1
restrict_dissemination,target,9,0.6,0.1,242,0,True,4
restrict_dissemination,target,9,0.6,0.1,242,1,True,9
restrict_dissemination,target,9,0.6,0.1,242,2,True,10
restrict_dissemination,target,9,0.6,0.1,242,3,True,9
restrict_dissemination,target,9,0.6,0.1,242,4,True,3
restrict_dissemination,target,9,0.6,0.1,242,5,True,3
restrict_dissemination,target,9,0.6,0.1,242,6,False,1
restrict_dissemination,target,9,0.6,0.1,242,7,False,45
restrict_dissemination,target,9,0.6,0.1,242,8,True,3
restrict_dissemination,target,9,0.6,0.1,243,0,True,8
restrict_dissemination,target,9,0.6,0.1,243,1,False,1
restrict_dissemination,target,9,0.6,0.1,243,2,True,75
restrict_dissemination,target,9,0.6,0.1,243,3,True,6
restrict_dissemination,target,9,0.6,0.1,243,4,True,3
restrict_dissemination,target,9,0.6,0.1,243,5,False,7
restrict_dissemination,target,9,0.6,0.1,243,6,True,22
restrict_dissemination,target,9,0.6,0.1,243,7,True,59
restrict_dissemination,target,9,0.6,0.1,243,8,True,41
restrict_dissemination,target,9,0.6,0.1,244,0,True,11
restrict_dissemination,target,9,0.6,0.1,244,1,False,15
restrict_dissemination,target,9,0.6,0.1,244,2,True,1
restrict_dissemination,target,9,0.6,0.1,244,3,True,13
restrict_dissemination,target,9,0.6,0.1,244,4,True,1
restrict_dissemination,target,9,0.6,0.1,244,5,True,13
restrict_dissemination,target,9,0.6,0.1,244,6,False,3
restrict_dissemination,target,9,0.6,0.1,244,7,False,37
restrict_dissemination,target,9,0.6,0.1,244,8,True,54
restrict_dissemination,target,9,0.6,0.1,245,0,True,1
restrict_dissemination,target,9,0.6,0.1,245,1,False,67
restrict_dissemination,target,9,0.6,0.1,245,2,True,1
restrict_dissemination,target,9,0.6,0.1,245,3,True,92
restrict_dissemination,target,9,0.6,0.1,245,4,True,5
restrict_dissemination,target,9,0.6,0.1,245,5,True,18
restrict_dissemination,target,9,0.6,0.1,245,6,False,6
restrict_dissemination,target,9,0.6,0.1,245,7,True,4
restrict_dissemination,target,9,0.6,0.1,245,8,False,38
restrict_dissemination,target,9,0.6,0.1,246,0,False,19
restrict_dissemination,target,9,0.6,0.1,246,1,False,3
restrict_dissemination,target,9,0.6,0.1,246,2,False,14
restrict_dissemination,target,9,0.6,0.1,246,3,False,25
restrict_dissemination,target,9,0.6,0.1,246,4,False,56
restrict_dissemination,target,9,0.6,0.1,246,5,False,17
restrict_dissemination,target,9,0.6,0.1,246,6,True,83
restrict_dissemination,target,9,0.6,0.1,246,7,False,3
restrict_dissemination,target,9,0.6,0.1,246,8,False,1
restrict_dissemination,other,9,0.6,0.1,247,0,True,5
restrict_dissemination,other,9,0.6,0.1,247,1,True,43
restrict_dissemination,other,9,0.6,0.1,247,2,True,11
restrict_dissemination,other,9,0.6,0.1,247,3,True,96
restrict_dissemination,other,9,0.6,0.1,247,4,True,3
restrict_dissemination,other,9,0.6,0.1,247,5,True,46
restrict_dissemination,other,9,0.6,0.1,247,6,True,1
restrict_dissemination,other,9,0.6,0.1,247,7,True,22
restrict_dissemination,other,9,0.6,0.1,247,8,True,81
restrict_dissemination,target,9,0.6,0.1,248,0,True,28
restrict_dissemination,target,9,0.6,0.1,248,1,True,41
restrict_dissemination,target,9,0.6,0.1,248,2,True,1
restrict_dissemination,target,9,0.6,0.1,248,3,True,37
restrict_dissemination,target,9,0.6,0.1,248,4,True,23
restrict_dissemination,target,9,0.6,0.1,248,5,False,1
restrict_dissemination,target,9,0.6,0.1,248,6,True,89
restrict_dissemination,target,9,0.6,0.1,248,7,True,77
restrict_dissemination,target,9,0.6,0.1,248,8,False,1
restrict_dissemination,other,9,0.6,0.1,249,0,True,1
restrict_dissemination,other,9,0.6,0.1,249,1,True,1
restrict_dissemination,other,9,0.6,0.1,249,2,True,3
restrict_dissemination,other,9,0.6,0.1,249,3,True,83
restrict_dissemination,other,9,0.6,0.1,249,4,True,5
restrict_dissemination,other,9,0.6,0.1,249,5,True,37
restrict_dissemination,other,9,0.6,0.1,249,6,True,5
restrict_dissemination,other,9,0.6,0.1,249,7,True,1
restrict_dissemination,other,9,0.6,0.1,249,8,True,3
restrict_dissemination,other,9,0.6,0.1,250,0,True,1
restrict_dissemination,other,9,0.6,0.1,250,1,True,1
restrict_dissemination,other,9,0.6,0.1,250,2,True,1
restrict_dissemination,other,9,0.6,0.1,250,3,True,39
restrict_dissemination,other,9,0.6,0.1,250,4,True,88
restrict_dissemination,other,9,0.6,0.1,250,5,True,4
restrict_dissemination,other,9,0.6,0.1,250,6,True,3
restrict_dissemination,other,9,0.6,0.1,250,7,True,40
restrict_dissemination,other,9,0.6,0.1,250,8,True,57
restrict_dissemination,target,9,0.6,0.1,251,0,True,1
restrict_dissemination,target,9,0.6,0.1,251,1,True,1
restrict_dissemination,target,9,0.6,0.1,251,2,True,23
restrict_dissemination,target,9,0.6,0.1,251,3,True,3
restrict_dissemination,target,9,0.6,0.1,251,4,True,73
restrict_dissemination,target,9,0.6,0.1,251,5,True,3
restrict_dissemination,target,9,0.6,0.1,251,6,True,1
restrict_dissemination,target,9,0.6,0.1,251,7,True,3
restrict_dissemination,target,9,0.6,0.1,251,8,True,4
restrict_dissemination,target,9,0.6,0.1,252,0,True,1
restrict_dissemination,target,9,0.6,0.1,252,1,True,1
restrict_dissemination,target,9,0.6,0.1,252,2,True,1
restrict_dissemination,target,9,0.6,0.1,252,3,True,1
restrict_dissemination,target,9,0.6,0.1,252,4,True,1
restrict_dissemination,target,9,0.6,0.1,252,5,True,1
restrict_dissemination,target,9,0.6,0.1,252,6,True,1
restrict_dissemination,target,9,0.6,0.1,252,7,True,1
restrict_dissemination,target,9,0.6,0.1,252,8,True,1
restrict_dissemination,other,9,0.6,0.1,253,0,True,8
restrict_dissemination,other,9,0.6,0.1,253,1,True,9
restrict_dissemination,other,9,0.6,0.1,253,2,True,1
restrict_dissemination,other,9,0.6,0.1,253,3,True,8
restrict_dissemination,other,9,0.6,0.1,253,4,True,36
restrict_dissemination,other,9,0.6,0.1,253,5,True,9
restrict_dissemination,other,9,0.6,0.1,253,6,True,9
restrict_dissemination,other,9,0.6,0.1,253,7,True,8
restrict_dissemination,other,9,0.6,0.1,253,8,True,77
restrict_dissemination,target,9,0.6,0.1,254,0,True,45
restrict_dissemination,target,9,0.6,0.1,254,1,False,52
restrict_dissemination,target,9,0.6,0.1,254,2,False,7
restrict_dissemination,target,9,0.6,0.1,254,3,False,4
restrict_dissemination,target,9,0.6,0.1,254,4,False,91
restrict_dissemination,target,9,0.6,0.1,254,5,True,43
restrict_dissemination,target,9,0.6,0.1,254,6,True,1
restrict_dissemination,target,9,0.6,0.1,254,7,False,5
restrict_dissemination,target,9,0.6,0.1,254,8,True,1
restrict_dissemination,other,9,0.6,0.1,255,0,True,5
restrict_dissemination,other,9,0.6,0.1,255,1,True,1
restrict_dissemination,other,9,0.6,0.1,255,2,True,4
restrict_dissemination,other,9,0.6,0.1,255,3,True,90
restrict_dissemination,other,9,0.6,0.1,255,4,True,5
restrict_dissemination,other,9,0.6,0.1,255,5,False,101
restrict_dissemination,other,9,0.6,0.1,255,6,True,13
restrict_dissemination,other,9,0.6,0.1,255,7,True,13
restrict_dissemination,other,9,0.6,0.1,255,8,False,98
restrict_dissemination,target,9,0.6,0.1,256,0,True,43
restrict_dissemination,target,9,0.6,0.1,256,1,True,43
restrict_dissemination,target,9,0.6,0.1,256,2,True,1
restrict_dissemination,target,9,0.6,0.1,256,3,True,43
restrict_dissemination,target,9,0.6,0.1,256,4,False,11
restrict_dissemination,target,9,0.6,0.1,256,5,True,91
restrict_dissemination,target,9,0.6,0.1,256,6,True,94
restrict_dissemination,target,9,0.6,0.1,256,7,True,93
restrict_dissemination,target,9,0.6,0.1,256,8,True,51
restrict_dissemination,target,9,0.6,0.1,257,0,True,21
restrict_dissemination,target,9,0.6,0.1,257,1,True,1
restrict_dissemination,target,9,0.6,0.1,257,2,False,4
restrict_dissemination,target,9,0.6,0.1,257,3,True,50
restrict_dissemination,target,9,0.6,0.1,257,4,False,92
restrict_dissemination,target,9,0.6,0.1,257,5,True,25
restrict_dissemination,target,9,0.6,0.1,257,6,False,8
restrict_dissemination,target,9,0.6,0.1,257,7,False,58
restrict_dissemination,target,9,0.6,0.1,257,8,True,22
restrict_dissemination,other,9,0.6,0.1,258,0,True,30
restrict_dissemination,other,9,0.6,0.1,258,1,True,30
restrict_dissemination,other,9,0.6,0.1,258,2,True,44
restrict_dissemination,other,9,0.6,0.1,258,3,True,44
restrict_dissemination,other,9,0.6,0.1,258,4,True,47
restrict_dissemination,other,9,0.6,0.1,258,5,True,36
restrict_dissemination,other,9,0.6,0.1,258,6,True,5
restrict_dissemination,other,9,0.6,0.1,258,7,True,96
restrict_dissemination,other,9,0.6,0.1,258,8,True,43
restrict_dissemination,target,9,0.6,0.1,259,0,True,33
restrict_dissemination,target,9,0.6,0.1,259,1,True,47
restrict_dissemination,target,9,0.6,0.1,259,2,True,100
restrict_dissemination,target,9,0.6,0.1,259,3,False,101
restrict_dissemination,target,9,0.6,0.1,259,4,False,1
restrict_dissemination,target,9,0.6,0.1,259,5,False,101
restrict_dissemination,target,9,0.6,0.1,259,6,False,96
restrict_dissemination,target,9,0.6,0.1,259,7,True,6
restrict_dissemination,target,9,0.6,0.1,259,8,True,49
restrict_dissemination,other,9,0.6,0.1,260,0,True,5
restrict_dissemination,other,9,0.6,0.1,260,1,False,101
restrict_dissemination,other,9,0.6,0.1,260,2,True,6
restrict_dissemination,other,9,0.6,0.1,260,3,True,92
restrict_dissemination,other,9,0.6,0.1,260,4,True,10
restrict_dissemination,other,9,0.6,0.1,260,5,True,5
restrict_dissemination,other,9,0.6,0.1,260,6,True,22
restrict_dissemination,other,9,0.6,0.1,260,7,True,87
restrict_dissemination,other,9,0.6,0.1,260,8,True,5
restrict_dissemination,target,9,0.6,0.1,261,0,True,3
restrict_dissemination,target,9,0.6,0.1,261,1,True,3
restrict_dissemination,target,9,0.6,0.1,261,2,False,1
restrict_dissemination,target,9,0.6,0.1,261,3,True,7
restrict_dissemination,target,9,0.6,0.1,261,4,True,3
restrict_dissemination,target,9,0.6,0.1,261,5,True,3
restrict_dissemination,target,9,0.6,0.1,261,6,True,3
restrict_dissemination,target,9,0.6,0.1,261,7,True,14
restrict_dissemination,target,9,0.6,0.1,261,8,True,3
restrict_dissemination,other,9,0.6,0.1,262,0,True,3
restrict_dissemination,other,9,0.6,0.1,262,1,True,1
restrict_dissemination,other,9,0.6,0.1,262,2,True,39
restrict_dissemination,other,9,0.6,0.1,262,3,True,5
restrict_dissemination,other,9,0.6,0.1,262,4,True,14
restrict_dissemination,other,9,0.6,0.1,262,5,True,3
restrict_dissemination,other,9,0.6,0.1,262,6,True,24
restrict_dissemination,other,9,0.6,0.1,262,7,True,35
restrict_dissemination,other,9,0.6,0.1,262,8,True,6
restrict_dissemination,target,9,0.6,0.1,263,0,True,23
restrict_dissemination,target,9,0.6,0.1,263,1,False,64
restrict_dissemination,target,9,0.6,0.1,263,2,True,52
restrict_dissemination,target,9,0.6,0.1,263,3,False,100
restrict_dissemination,target,9,0.6,0.1,263,4,False,98
restrict_dissemination,target,9,0.6,0.1,263,5,True,23
restrict_dissemination,target,9,0.6,0.1,263,6,True,79
restrict_dissemination,target,9,0.6,0.1,263,7,True,17
restrict_dissemination,target,9,0.6,0.1,263,8,True,73
restrict_dissemination,other,9,0.6,0.1,264,0,True,1
restrict_dissemination,other,9,0.6,0.1,264,1,True,1
restrict_dissemination,other,9,0.6,0.1,264,2,True,1
restrict_dissemination,other,9,0.6,0.1,264,3,True,1
restrict_dissemination,other,9,0.6,0.1,264,4,True,1
restrict_dissemination,other,9,0.6,0.1,264,5,True,1
