scenario,network_structure,arm_restricted,num_agents_restricted,prior_ps[0],prior_ps[1],p_increment[0],p_increment[1],max_ps[0],max_ps[1],avg_final_ps[0],avg_final_ps[1],num_agents,n_steps,n_success,n_runs,avg_time_to_converge
restrict_dissemination,star,target,N/A,0.4,0.4,0.01,0.01,0.8,0.95,0.7675699999999903,0.49713666666666617,9,100,93,1000,62.051
baseline,complete,N/A,N/A,0.42000000000000004,0.42000000000000004,0.01,0.01,0.8,0.95,0.6267399999999989,0.6892900000000024,9,100,486,1000,0.99
restrict_dissemination,star,random,N/A,0.42000000000000004,0.42000000000000004,0.01,0.01,0.8,0.95,0.6355066666666641,0.7030511111111135,9,100,491,1000,60.086
restrict_dissemination,star,other,N/A,0.42000000000000004,0.42000000000000004,0.01,0.01,0.8,0.95,0.4972177777777784,0.9051700000000128,9,100,908,1000,60.682
restrict_dissemination,star,target,N/A,0.42000000000000004,0.42000000000000004,0.01,0.01,0.8,0.95,0.76801999999999,0.5128533333333334,9,100,92,1000,60.932
baseline,complete,N/A,N/A,0.44000000000000006,0.44000000000000006,0.01,0.01,0.8,0.95,0.6327099999999999,0.706650000000007,9,100,497,1000,0.992
restrict_dissemination,star,random,N/A,0.44000000000000006,0.44000000000000006,0.01,0.01,0.8,0.95,0.6449544444444437,0.7122366666666702,9,100,493,1000,57.8
restrict_dissemination,star,other,N/A,0.44000000000000006,0.44000000000000006,0.01,0.01,0.8,0.95,0.5120300000000003,0.9080800000000157,9,100,909,1000,58.726
restrict_dissemination,star,target,N/A,0.44000000000000006,0.44000000000000006,0.01,0.01,0.8,0.95,0.7694599999999923,0.5324066666666664,9,100,99,1000,58.08
baseline,complete,N/A,N/A,0.4600000000000001,0.4600000000000001,0.01,0.01,0.8,0.95,0.6314300000000003,0.7335600000000069,9,100,534,1000,0.951
restrict_dissemination,star,random,N/A,0.4600000000000001,0.4600000000000001,0.01,0.01,0.8,0.95,0.6613455555555532,0.7160188888888925,9,100,476,1000,59.961
restrict_dissemination,star,other,N/A,0.4600000000000001,0.4600000000000001,0.01,0.01,0.8,0.95,0.5279733333333337,0.9161300000000152,9,100,927,1000,59.401
restrict_dissemination,star,target,N/A,0.4600000000000001,0.4600000000000001,0.01,0.01,0.8,0.95,0.7650399999999923,0.5554388888888875,9,100,122,1000,58.997
baseline,complete,N/A,N/A,0.4800000000000001,0.4800000000000001,0.01,0.01,0.8,0.95,0.6535699999999983,0.7284000000000048,9,100,500,1000,0.939
restrict_dissemination,star,random,N/A,0.4800000000000001,0.4800000000000001,0.01,0.01,0.8,0.95,0.6593622222222202,0.742597777777782,9,100,520,1000,59.317
restrict_dissemination,star,other,N/A,0.4800000000000001,0.4800000000000001,0.01,0.01,0.8,0.95,0.5465188888888899,0.9115100000000148,9,100,913,1000,60.315
restrict_dissemination,star,target,N/A,0.4800000000000001,0.4800000000000001,0.01,0.01,0.8,0.95,0.7747299999999913,0.5680311111111112,9,100,111,1000,57.887
baseline,complete,N/A,N/A,0.5000000000000001,0.5000000000000001,0.01,0.01,0.8,0.95,0.6749499999999953,0.7207799999999992,9,100,459,1000,0.795
restrict_dissemination,star,random,N/A,0.5000000000000001,0.5000000000000001,0.01,0.01,0.8,0.95,0.670241111111108,0.7462944444444481,9,100,511,1000,59.79
restrict_dissemination,star,other,N/A,0.5000000000000001,0.5000000000000001,0.01,0.01,0.8,0.95,0.5621366666666661,0.9170600000000143,9,100,925,1000,61.843
restrict_dissemination,star,target,N/A,0.5000000000000001,0.5000000000000001,0.01,0.01,0.8,0.95,0.7809899999999901,0.5782722222222222,9,100,112,1000,58.209
baseline,complete,N/A,N/A,0.5200000000000001,0.5200000000000001,0.01,0.01,0.8,0.95,0.669109999999994,0.754640000000001,9,100,515,1000,0.748
restrict_dissemination,star,random,N/A,0.5200000000000001,0.5200000000000001,0.01,0.01,0.8,0.95,0.6774066666666642,0.759922222222227,9,100,530,1000,56.994
restrict_dissemination,star,other,N/A,0.5200000000000001,0.5200000000000001,0.01,0.01,0.8,0.95,0.5783255555555555,0.9177900000000135,9,100,921,1000,60.068
restrict_dissemination,star,target,N/A,0.5200000000000001,0.5200000000000001,0.01,0.01,0.8,0.95,0.7805199999999897,0.5942111111111108,9,100,130,1000,56.106
baseline,complete,N/A,N/A,0.54,0.54,0.01,0.01,0.8,0.95,0.6833599999999963,0.7576900000000021,9,100,499,1000,0.727
restrict_dissemination,star,random,N/A,0.54,0.54,0.01,0.01,0.8,0.95,0.6860355555555526,0.7687677777777826,9,100,531,1000,58.567
restrict_dissemination,star,other,N/A,0.54,0.54,0.01,0.01,0.8,0.95,0.5939488888888889,0.9203300000000139,9,100,925,1000,56.616
restrict_dissemination,star,target,N/A,0.54,0.54,0.01,0.01,0.8,0.95,0.7811099999999898,0.6156511111111107,9,100,153,1000,56.455
baseline,complete,N/A,N/A,0.56,0.56,0.01,0.01,0.8,0.95,0.6924999999999991,0.7721000000000072,9,100,507,1000,0.705
restrict_dissemination,star,random,N/A,0.56,0.56,0.01,0.01,0.8,0.95,0.6955388888888862,0.7824611111111167,9,100,570,1000,58.307
restrict_dissemination,star,other,N/A,0.56,0.56,0.01,0.01,0.8,0.95,0.6065199999999987,0.9317800000000144,9,100,952,1000,59.221
restrict_dissemination,star,target,N/A,0.56,0.56,0.01,0.01,0.8,0.95,0.7848299999999898,0.6329588888888883,9,100,194,1000,52.68
baseline,complete,N/A,N/A,0.5800000000000001,0.5800000000000001,0.01,0.01,0.8,0.95,0.7034699999999996,0.7806700000000082,9,100,503,1000,0.649
restrict_dissemination,star,random,N/A,0.5800000000000001,0.5800000000000001,0.01,0.01,0.8,0.95,0.7047511111111066,0.7902422222222253,9,100,581,1000,56.214
restrict_dissemination,star,other,N/A,0.5800000000000001,0.5800000000000001,0.01,0.01,0.8,0.95,0.6244399999999998,0.9310700000000159,9,100,947,1000,56.38
restrict_dissemination,star,target,N/A,0.5800000000000001,0.5800000000000001,0.01,0.01,0.8,0.95,0.7899599999999897,0.6415055555555551,9,100,192,1000,51.492
baseline,complete,N/A,N/A,0.6000000000000001,0.6000000000000001,0.01,0.01,0.8,0.95,0.7145499999999982,0.7895100000000076,9,100,500,1000,0.617
restrict_dissemination,star,random,N/A,0.6000000000000001,0.6000000000000001,0.01,0.01,0.8,0.95,0.7134488888888857,0.800638888888896,9,100,600,1000,52.562
restrict_dissemination,star,other,N/A,0.6000000000000001,0.6000000000000001,0.01,0.01,0.8,0.95,0.643282222222222,0.9297100000000157,9,100,941,1000,58.183
restrict_dissemination,star,target,N/A,0.6000000000000001,0.6000000000000001,0.01,0.01,0.8,0.95,0.7901199999999906,0.6616188888888895,9,100,233,1000,51.25
baseline,complete,N/A,N/A,0.6200000000000001,0.6200000000000001,0.01,0.01,0.8,0.95,0.7255199999999934,0.798970000000003,9,100,495,1000,0.6
