network_structure,ps[0],ps[1],num_agents,epsilon,n_steps,n_runs,success_convergence_rate,individuals_converged,total_successful_pulls
complete,0.5,0.505,10,0.1,23,1000,0.967,9.67,1159253.37
complete,0.5,0.505,10,0.1,24,1000,0.971,9.71,1209697.62
complete,0.5,0.505,10,0.1,25,1000,0.974,9.74,1260167.13
complete,0.5,0.505,10,0.1,26,1000,0.975,9.75,1310589.59
complete,0.5,0.505,10,0.1,27,1000,0.974,9.74,1361040.94
complete,0.5,0.505,10,0.1,28,1000,0.977,9.77,1411517.45
complete,0.5,0.505,10,0.1,29,1000,0.98,9.8,1461896.02
complete,0.5,0.505,10,0.1,30,1000,0.979,9.79,1512332.12
complete,0.5,0.505,10,0.1,31,1000,0.978,9.78,1562767.41
complete,0.5,0.505,10,0.1,32,1000,0.982,9.82,1613201.15
complete,0.5,0.505,10,0.1,33,1000,0.984,9.84,1663633.38
complete,0.5,0.505,10,0.1,34,1000,0.985,9.85,1714094.25
complete,0.5,0.505,10,0.1,35,1000,0.983,9.83,1764544.18
complete,0.5,0.505,10,0.1,36,1000,0.984,9.84,1814998.4
complete,0.5,0.505,10,0.1,37,1000,0.984,9.84,1865445.69
complete,0.5,0.505,10,0.1,38,1000,0.99,9.9,1915889.64
complete,0.5,0.505,10,0.1,39,1000,0.99,9.9,1966334.04
complete,0.5,0.505,10,0.1,40,1000,0.992,9.92,2016777.09
complete,0.5,0.505,10,0.1,41,1000,0.993,9.93,2067248.58
complete,0.5,0.505,10,0.1,42,1000,0.994,9.94,2117685.04
complete,0.5,0.505,10,0.1,43,1000,0.994,9.94,2168140.97
complete,0.5,0.505,10,0.1,44,1000,0.995,9.95,2218549.54
complete,0.5,0.505,10,0.1,45,1000,0.995,9.95,2269008.61
complete,0.5,0.505,10,0.1,46,1000,0.996,9.96,2319415.86
complete,0.5,0.505,10,0.1,47,1000,0.997,9.97,2369847.82
complete,0.5,0.505,10,0.1,48,1000,0.997,9.97,2420268.82
complete,0.5,0.505,10,0.1,49,1000,0.996,9.96,2470712.15
complete,0.5,0.505,10,0.1,50,1000,0.996,9.96,2521139.59
complete,0.5,0.505,10,0.1,51,1000,0.997,9.97,2571584.76
complete,0.5,0.505,10,0.1,52,1000,0.999,9.99,2622025.47
complete,0.5,0.505,10,0.1,53,1000,0.999,9.99,2672465.87
complete,0.5,0.505,10,0.1,54,1000,0.999,9.99,2722944.14
complete,0.5,0.505,10,0.1,55,1000,1.0,10.0,2773373.07
complete,0.5,0.505,10,0.1,56,1000,1.0,10.0,2823806.17
complete,0.5,0.505,10,0.1,57,1000,1.0,10.0,2874243.96
complete,0.5,0.505,10,0.1,58,1000,1.0,10.0,2924688.35
complete,0.5,0.505,10,0.1,59,1000,1.0,10.0,2975146.49
complete,0.5,0.505,10,0.1,60,1000,1.0,10.0,3025614.58
complete,0.5,0.505,10,0.1,61,1000,1.0,10.0,3076025.86
complete,0.5,0.505,10,0.1,62,1000,1.0,10.0,3126482.63
complete,0.5,0.505,10,0.1,63,1000,1.0,10.0,3176919.61
complete,0.5,0.505,10,0.1,64,1000,1.0,10.0,3227361.53
complete,0.5,0.505,10,0.1,65,1000,1.0,10.0,3277817.22
complete,0.5,0.505,10,0.1,66,1000,1.0,10.0,3328272.74
complete,0.5,0.505,10,0.1,67,1000,1.0,10.0,3378736.71
complete,0.5,0.505,10,0.1,68,1000,1.0,10.0,3429171.84
complete,0.5,0.505,10,0.1,69,1000,1.0,10.0,3479623.4
complete,0.5,0.505,10,0.1,70,1000,1.0,10.0,3530097.94
complete,0.5,0.505,10,0.1,71,1000,1.0,10.0,3580562.74
complete,0.5,0.505,10,0.1,72,1000,1.0,10.0,3631002.89
complete,0.5,0.505,10,0.1,73,1000,1.0,10.0,3681469.15
complete,0.5,0.505,10,0.1,74,1000,1.0,10.0,3731921.75
complete,0.5,0.505,10,0.1,75,1000,1.0,10.0,3782376.43
complete,0.5,0.505,10,0.1,76,1000,1.0,10.0,3832817.17
complete,0.5,0.505,10,0.1,77,1000,1.0,10.0,3883274.05
complete,0.5,0.505,10,0.1,78,1000,1.0,10.0,3933731.9
complete,0.5,0.505,10,0.1,79,1000,1.0,10.0,3984183.24
complete,0.5,0.505,10,0.1,80,1000,1.0,10.0,4034644.33
complete,0.5,0.505,10,0.1,81,1000,0.999,9.99,4085090.02
complete,0.5,0.505,10,0.1,82,1000,1.0,10.0,4135540.12
complete,0.5,0.505,10,0.1,83,1000,1.0,10.0,4185990.09
complete,0.5,0.505,10,0.1,84,1000,1.0,10.0,4236440.61
complete,0.5,0.505,10,0.1,85,1000,1.0,10.0,4286884.1
complete,0.5,0.505,10,0.1,86,1000,1.0,10.0,4337306.65
complete,0.5,0.505,10,0.1,87,1000,1.0,10.0,4387768.46
complete,0.5,0.505,10,0.1,88,1000,1.0,10.0,4438205.41
complete,0.5,0.505,10,0.1,89,1000,1.0,10.0,4488659.72
complete,0.5,0.505,10,0.1,90,1000,1.0,10.0,4539106.1
complete,0.5,0.505,10,0.1,91,1000,1.0,10.0,4589572.37
complete,0.5,0.505,10,0.1,92,1000,1.0,10.0,4640029.31
complete,0.5,0.505,10,0.1,93,1000,1.0,10.0,4690482.87
complete,0.5,0.505,10,0.1,94,1000,1.0,10.0,4740956.5
complete,0.5,0.505,10,0.1,95,1000,1.0,10.0,4791415.88
complete,0.5,0.505,10,0.1,96,1000,1.0,10.0,4841853.49
complete,0.5,0.505,10,0.1,97,1000,1.0,10.0,4892318.2
complete,0.5,0.505,10,0.1,98,1000,1.0,10.0,4942782.11
complete,0.5,0.505,10,0.1,99,1000,1.0,10.0,4993246.66
complete,0.5,0.505,10,0.1,100,1000,1.0,10.0,5043702.64
cycle,0.5,0.505,10,0.1,1,1000,0.073,6.132,15102.8
cycle,0.5,0.505,10,0.1,2,1000,0.102,6.576,30184.559
cycle,0.5,0.505,10,0.1,3,1000,0.154,6.825,45288.809
cycle,0.5,0.505,10,0.1,4,1000,0.185,7.093,60386.27
cycle,0.5,0.505,10,0.1,5,1000,0.198,7.257,75489.29
cycle,0.5,0.505,10,0.1,6,1000,0.23,7.467,90590.195
cycle,0.5,0.505,10,0.1,7,1000,0.254,7.639,105692.366
cycle,0.5,0.505,10,0.1,8,1000,0.271,7.771,120796.883
cycle,0.5,0.505,10,0.1,9,1000,0.302,7.914,135895.289
cycle,0.5,0.505,10,0.1,10,1000,0.334,8.058,150999.593
cycle,0.5,0.505,10,0.1,11,1000,0.332,8.155,166109.408
cycle,0.5,0.505,10,0.1,12,1000,0.361,8.256,181219.421
cycle,0.5,0.505,10,0.1,13,1000,0.386,8.375,196330.706
cycle,0.5,0.505,10,0.1,14,1000,0.412,8.467,211443.596
cycle,0.5,0.505,10,0.1,15,1000,0.424,8.531,226560.176
cycle,0.5,0.505,10,0.1,16,1000,0.45,8.648,241683.587
cycle,0.5,0.505,10,0.1,17,1000,0.465,8.716,256797.779
cycle,0.5,0.505,10,0.1,18,1000,0.483,8.803,271927.229
cycle,0.5,0.505,10,0.1,19,1000,0.501,8.846,287040.986
cycle,0.5,0.505,10,0.1,20,1000,0.528,8.922,302173.325
cycle,0.5,0.505,10,0.1,21,1000,0.55,9.004,317302.292
cycle,0.5,0.505,10,0.1,22,1000,0.563,9.028,332424.2
cycle,0.5,0.505,10,0.1,23,1000,0.57,9.058,347545.562
cycle,0.5,0.505,10,0.1,24,1000,0.582,9.107,362667.68
cycle,0.5,0.505,10,0.1,25,1000,0.606,9.176,377788.649
cycle,0.5,0.505,10,0.1,26,1000,0.62,9.221,392912.852
cycle,0.5,0.505,10,0.1,27,1000,0.632,9.267,408039.611
cycle,0.5,0.505,10,0.1,28,1000,0.645,9.302,423166.769
cycle,0.5,0.505,10,0.1,29,1000,0.649,9.316,438299.126
cycle,0.5,0.505,10,0.1,30,1000,0.658,9.34,453426.461
cycle,0.5,0.505,10,0.1,31,1000,0.686,9.375,468557.822
cycle,0.5,0.505,10,0.1,32,1000,0.697,9.42,483690.557
cycle,0.5,0.505,10,0.1,33,1000,0.712,9.458,498808.127
cycle,0.5,0.505,10,0.1,34,1000,0.721,9.469,513935.453
cycle,0.5,0.505,10,0.1,35,1000,0.724,9.493,529066.031
cycle,0.5,0.505,10,0.1,36,1000,0.717,9.489,544199.801
cycle,0.5,0.505,10,0.1,37,1000,0.737,9.519,559330.889
cycle,0.5,0.505,10,0.1,38,1000,0.737,9.535,574455.323
cycle,0.5,0.505,10,0.1,39,1000,0.744,9.541,589582.199
cycle,0.5,0.505,10,0.1,40,1000,0.749,9.561,604710.122
cycle,0.5,0.505,10,0.1,41,1000,0.759,9.579,619843.019
cycle,0.5,0.505,10,0.1,42,1000,0.775,9.611,634969.454
cycle,0.5,0.505,10,0.1,43,1000,0.784,9.625,650103.008
cycle,0.5,0.505,10,0.1,44,1000,0.793,9.651,665230.358
cycle,0.5,0.505,10,0.1,45,1000,0.806,9.664,680361.551
cycle,0.5,0.505,10,0.1,46,1000,0.817,9.683,695492.837
cycle,0.5,0.505,10,0.1,47,1000,0.814,9.686,710620.496
cycle,0.5,0.505,10,0.1,48,1000,0.818,9.693,725749.232
cycle,0.5,0.505,10,0.1,49,1000,0.815,9.699,740879.663
cycle,0.5,0.505,10,0.1,50,1000,0.821,9.715,756016.043
cycle,0.5,0.505,10,0.1,51,1000,0.826,9.72,771147.872
cycle,0.5,0.505,10,0.1,52,1000,0.827,9.719,786286.676
cycle,0.5,0.505,10,0.1,53,1000,0.837,9.747,801421.958
cycle,0.5,0.505,10,0.1,54,1000,0.84,9.749,816549.755
cycle,0.5,0.505,10,0.1,55,1000,0.838,9.758,831679.037
cycle,0.5,0.505,10,0.1,56,1000,0.839,9.755,846816.527
cycle,0.5,0.505,10,0.1,57,1000,0.84,9.757,861947.402
cycle,0.5,0.505,10,0.1,58,1000,0.846,9.769,877081.187
cycle,0.5,0.505,10,0.1,59,1000,0.845,9.775,892213.955
cycle,0.5,0.505,10,0.1,60,1000,0.85,9.786,907346.702
cycle,0.5,0.505,10,0.1,61,1000,0.855,9.795,922468.952
cycle,0.5,0.505,10,0.1,62,1000,0.873,9.824,937593.71
cycle,0.5,0.505,10,0.1,63,1000,0.879,9.828,952723.76
cycle,0.5,0.505,10,0.1,64,1000,0.881,9.828,967862.144
cycle,0.5,0.505,10,0.1,65,1000,0.884,9.831,982997.033
cycle,0.5,0.505,10,0.1,66,1000,0.883,9.827,998123.429
cycle,0.5,0.505,10,0.1,67,1000,0.884,9.834,1013257.034
cycle,0.5,0.505,10,0.1,68,1000,0.881,9.832,1028387.687
cycle,0.5,0.505,10,0.1,69,1000,0.896,9.854,1043530.097
cycle,0.5,0.505,10,0.1,70,1000,0.889,9.851,1058659.607
cycle,0.5,0.505,10,0.1,71,1000,0.899,9.864,1073794.076
cycle,0.5,0.505,10,0.1,72,1000,0.905,9.867,1088931.347
cycle,0.5,0.505,10,0.1,73,1000,0.91,9.871,1104067.187
cycle,0.5,0.505,10,0.1,74,1000,0.916,9.883,1119201.779
cycle,0.5,0.505,10,0.1,75,1000,0.912,9.88,1134337.622
cycle,0.5,0.505,10,0.1,76,1000,0.915,9.881,1149473.03
cycle,0.5,0.505,10,0.1,77,1000,0.916,9.885,1164611.933
cycle,0.5,0.505,10,0.1,78,1000,0.917,9.889,1179742.769
cycle,0.5,0.505,10,0.1,79,1000,0.917,9.891,1194879.791
cycle,0.5,0.505,10,0.1,80,1000,0.918,9.897,1210008.959
cycle,0.5,0.505,10,0.1,81,1000,0.924,9.902,1225137.281
cycle,0.5,0.505,10,0.1,82,1000,0.928,9.91,1240271.09
cycle,0.5,0.505,10,0.1,83,1000,0.931,9.913,1255406.957
cycle,0.5,0.505,10,0.1,84,1000,0.947,9.933,1270538.999
cycle,0.5,0.505,10,0.1,85,1000,0.944,9.928,1285666.94
cycle,0.5,0.505,10,0.1,86,1000,0.95,9.932,1300794.647
cycle,0.5,0.505,10,0.1,87,1000,0.949,9.929,1315924.562
cycle,0.5,0.505,10,0.1,88,1000,0.956,9.938,1331058.785
cycle,0.5,0.505,10,0.1,89,1000,0.95,9.934,1346194.352
cycle,0.5,0.505,10,0.1,90,1000,0.956,9.943,1361328.023
cycle,0.5,0.505,10,0.1,91,1000,0.956,9.941,1376468.708
cycle,0.5,0.505,10,0.1,92,1000,0.95,9.938,1391604.854
cycle,0.5,0.505,10,0.1,93,1000,0.952,9.94,1406740.094
cycle,0.5,0.505,10,0.1,94,1000,0.955,9.943,1421877.293
cycle,0.5,0.505,10,0.1,95,1000,0.958,9.948,1437005.324
cycle,0.5,0.505,10,0.1,96,1000,0.961,9.952,1452133.667
cycle,0.5,0.505,10,0.1,97,1000,0.96,9.951,1467264.749
cycle,0.5,0.505,10,0.1,98,1000,0.959,9.95,1482395.447
cycle,0.5,0.505,10,0.1,99,1000,0.965,9.953,1497536.351
cycle,0.5,0.505,10,0.1,100,1000,0.966,9.957,1512668.129
wheel,0.5,0.505,10,0.1,1,1000,0.165,6.102,23121.844
wheel,0.5,0.505,10,0.1,2,1000,0.248,6.649,46253.584
wheel,0.5,0.505,10,0.1,3,1000,0.288,7.087,69406.354
wheel,0.5,0.505,10,0.1,4,1000,0.331,7.417,92562.234
wheel,0.5,0.505,10,0.1,5,1000,0.378,7.66,115747.358
wheel,0.5,0.505,10,0.1,6,1000,0.396,7.844,138922.574
wheel,0.5,0.505,10,0.1,7,1000,0.453,8.034,162108.384
wheel,0.5,0.505,10,0.1,8,1000,0.481,8.222,185273.468
wheel,0.5,0.505,10,0.1,9,1000,0.506,8.349,208465.428
wheel,0.5,0.505,10,0.1,10,1000,0.53,8.53,231649.344
wheel,0.5,0.505,10,0.1,11,1000,0.555,8.623,254841.004
wheel,0.5,0.505,10,0.1,12,1000,0.564,8.728,278021.87
wheel,0.5,0.505,10,0.1,13,1000,0.578,8.829,301219.862
wheel,0.5,0.505,10,0.1,14,1000,0.619,8.92,324409.59
wheel,0.5,0.505,10,0.1,15,1000,0.635,8.995,347592.67
wheel,0.5,0.505,10,0.1,16,1000,0.655,9.064,370789.528
wheel,0.5,0.505,10,0.1,17,1000,0.655,9.083,393984.43
wheel,0.5,0.505,10,0.1,18,1000,0.678,9.145,417180.474
wheel,0.5,0.505,10,0.1,19,1000,0.702,9.216,440360.236
wheel,0.5,0.505,10,0.1,20,1000,0.696,9.219,463565.784
wheel,0.5,0.505,10,0.1,21,1000,0.72,9.27,486744.32
wheel,0.5,0.505,10,0.1,22,1000,0.725,9.323,509947.434
wheel,0.5,0.505,10,0.1,23,1000,0.74,9.383,533145.582
wheel,0.5,0.505,10,0.1,24,1000,0.753,9.41,556339.558
wheel,0.5,0.505,10,0.1,25,1000,0.759,9.448,579530.534
wheel,0.5,0.505,10,0.1,26,1000,0.759,9.492,602730.852
wheel,0.5,0.505,10,0.1,27,1000,0.785,9.536,625928.634
wheel,0.5,0.505,10,0.1,28,1000,0.796,9.547,649131.974
wheel,0.5,0.505,10,0.1,29,1000,0.792,9.554,672325.338
wheel,0.5,0.505,10,0.1,30,1000,0.795,9.578,695511.988
wheel,0.5,0.505,10,0.1,31,1000,0.805,9.595,718709.022
wheel,0.5,0.505,10,0.1,32,1000,0.809,9.61,741910.726
wheel,0.5,0.505,10,0.1,33,1000,0.81,9.621,765123.516
wheel,0.5,0.505,10,0.1,34,1000,0.817,9.636,788333.378
wheel,0.5,0.505,10,0.1,35,1000,0.82,9.653,811537.818
wheel,0.5,0.505,10,0.1,36,1000,0.833,9.68,834728.592
wheel,0.5,0.505,10,0.1,37,1000,0.836,9.689,857927.762
wheel,0.5,0.505,10,0.1,38,1000,0.854,9.719,881146.086
wheel,0.5,0.505,10,0.1,39,1000,0.861,9.732,904353.804
wheel,0.5,0.505,10,0.1,40,1000,0.881,9.76,927566.978
wheel,0.5,0.505,10,0.1,41,1000,0.88,9.769,950766.528
wheel,0.5,0.505,10,0.1,42,1000,0.881,9.778,973970.528
wheel,0.5,0.505,10,0.1,43,1000,0.894,9.797,997170.474
wheel,0.5,0.505,10,0.1,44,1000,0.898,9.807,1020379.504
wheel,0.5,0.505,10,0.1,45,1000,0.897,9.814,1043586.78
wheel,0.5,0.505,10,0.1,46,1000,0.9,9.824,1066800.37
wheel,0.5,0.505,10,0.1,47,1000,0.899,9.835,1090010.604
wheel,0.5,0.505,10,0.1,48,1000,0.903,9.836,1113212.192
wheel,0.5,0.505,10,0.1,49,1000,0.91,9.84,1136411.604
wheel,0.5,0.505,10,0.1,50,1000,0.916,9.852,1159602.672
wheel,0.5,0.505,10,0.1,51,1000,0.919,9.849,1182804.322
wheel,0.5,0.505,10,0.1,52,1000,0.928,9.868,1206011.068
wheel,0.5,0.505,10,0.1,53,1000,0.93,9.878,1229196.028
wheel,0.5,0.505,10,0.1,54,1000,0.922,9.87,1252395.394
wheel,0.5,0.505,10,0.1,55,1000,0.928,9.877,1275591.61
wheel,0.5,0.505,10,0.1,56,1000,0.938,9.896,1298807.322
wheel,0.5,0.505,10,0.1,57,1000,0.938,9.899,1322006.138
wheel,0.5,0.505,10,0.1,58,1000,0.937,9.897,1345207.704
wheel,0.5,0.505,10,0.1,59,1000,0.938,9.903,1368409.696
wheel,0.5,0.505,10,0.1,60,1000,0.941,9.909,1391600.194
wheel,0.5,0.505,10,0.1,61,1000,0.949,9.917,1414801.458
wheel,0.5,0.505,10,0.1,62,1000,0.952,9.932,1438007.866
wheel,0.5,0.505,10,0.1,63,1000,0.943,9.919,1461218.242
wheel,0.5,0.505,10,0.1,64,1000,0.941,9.916,1484425.012
wheel,0.5,0.505,10,0.1,65,1000,0.95,9.928,1507634.706
wheel,0.5,0.505,10,0.1,66,1000,0.959,9.938,1530848.728
wheel,0.5,0.505,10,0.1,67,1000,0.956,9.926,1554048.898
wheel,0.5,0.505,10,0.1,68,1000,0.96,9.934,1577252.136
wheel,0.5,0.505,10,0.1,69,1000,0.96,9.937,1600463.18
wheel,0.5,0.505,10,0.1,70,1000,0.964,9.945,1623669.942
wheel,0.5,0.505,10,0.1,71,1000,0.965,9.951,1646865.742
wheel,0.5,0.505,10,0.1,72,1000,0.969,9.951,1670059.3
wheel,0.5,0.505,10,0.1,73,1000,0.971,9.957,1693257.32
wheel,0.5,0.505,10,0.1,74,1000,0.967,9.955,1716474.068
wheel,0.5,0.505,10,0.1,75,1000,0.967,9.958,1739656.162
wheel,0.5,0.505,10,0.1,76,1000,0.968,9.961,1762863.318
wheel,0.5,0.505,10,0.1,77,1000,0.974,9.97,1786070.758
wheel,0.5,0.505,10,0.1,78,1000,0.976,9.973,1809275.006
wheel,0.5,0.505,10,0.1,79,1000,0.976,9.974,1832499.96
wheel,0.5,0.505,10,0.1,80,1000,0.98,9.973,1855703.922
wheel,0.5,0.505,10,0.1,81,1000,0.981,9.976,1878908.832
wheel,0.5,0.505,10,0.1,82,1000,0.985,9.979,1902110.576
wheel,0.5,0.505,10,0.1,83,1000,0.985,9.981,1925305.824
wheel,0.5,0.505,10,0.1,84,1000,0.982,9.975,1948515.416
wheel,0.5,0.505,10,0.1,85,1000,0.974,9.968,1971725.846
wheel,0.5,0.505,10,0.1,86,1000,0.98,9.974,1994932.32
wheel,0.5,0.505,10,0.1,87,1000,0.983,9.977,2018136.056
wheel,0.5,0.505,10,0.1,88,1000,0.981,9.974,2041345.57
wheel,0.5,0.505,10,0.1,89,1000,0.983,9.978,2064556.83
wheel,0.5,0.505,10,0.1,90,1000,0.986,9.982,2087765.61
wheel,0.5,0.505,10,0.1,91,1000,0.988,9.985,2110977.858
wheel,0.5,0.505,10,0.1,92,1000,0.983,9.982,2134181.112
wheel,0.5,0.505,10,0.1,93,1000,0.982,9.981,2157393.488
wheel,0.5,0.505,10,0.1,94,1000,0.982,9.977,2180603.56
wheel,0.5,0.505,10,0.1,95,1000,0.983,9.979,2203811.636
wheel,0.5,0.505,10,0.1,96,1000,0.986,9.983,2227026.714
wheel,0.5,0.505,10,0.1,97,1000,0.981,9.977,2250236.362
wheel,0.5,0.505,10,0.1,98,1000,0.988,9.986,2273440.386
wheel,0.5,0.505,10,0.1,99,1000,0.986,9.984,2296663.298
wheel,0.5,0.505,10,0.1,100,1000,0.986,9.985,2319868.646
complete,0.5,0.51,10,0.1,1,1000,0.83,8.3,50529.33
complete,0.5,0.51,10,0.1,2,1000,0.903,9.03,101274.49
complete,0.5,0.51,10,0.1,3,1000,0.939,9.39,152123.97
complete,0.5,0.51,10,0.1,4,1000,0.958,9.58,203000.1
complete,0.5,0.51,10,0.1,5,1000,0.961,9.61,253886.18
complete,0.5,0.51,10,0.1,6,1000,0.977,9.77,304737.94
complete,0.5,0.51,10,0.1,7,1000,0.975,9.75,355590.29
complete,0.5,0.51,10,0.1,8,1000,0.981,9.81,406452.23
complete,0.5,0.51,10,0.1,9,1000,0.987,9.87,457343.23
complete,0.5,0.51,10,0.1,10,1000,0.991,9.91,508245.79
complete,0.5,0.51,10,0.1,11,1000,0.994,9.94,559127.47
complete,0.5,0.51,10,0.1,12,1000,0.996,9.96,610000.41
complete,0.5,0.51,10,0.1,13,1000,0.996,9.96,660915.81
complete,0.5,0.51,10,0.1,14,1000,0.997,9.97,711836.28
complete,0.5,0.51,10,0.1,15,1000,0.997,9.97,762718.56
complete,0.5,0.51,10,0.1,16,1000,0.999,9.99,813583.97
complete,0.5,0.51,10,0.1,17,1000,1.0,10.0,864471.61
complete,0.5,0.51,10,0.1,18,1000,1.0,10.0,915355.03
complete,0.5,0.51,10,0.1,19,1000,1.0,10.0,966258.24
complete,0.5,0.51,10,0.1,20,1000,1.0,10.0,1017172.63
complete,0.5,0.51,10,0.1,21,1000,1.0,10.0,1068093.13
complete,0.5,0.51,10,0.1,22,1000,1.0,10.0,1118977.3
complete,0.5,0.51,10,0.1,23,1000,1.0,10.0,1169870.39
complete,0.5,0.51,10,0.1,24,1000,1.0,10.0,1220772.56
complete,0.5,0.51,10,0.1,25,1000,1.0,10.0,1271649.0
complete,0.5,0.51,10,0.1,26,1000,1.0,10.0,1322537.25
complete,0.5,0.51,10,0.1,27,1000,1.0,10.0,1373423.14
complete,0.5,0.51,10,0.1,28,1000,1.0,10.0,1424339.0
complete,0.5,0.51,10,0.1,29,1000,1.0,10.0,1475260.98
complete,0.5,0.51,10,0.1,30,1000,1.0,10.0,1526146.66
complete,0.5,0.51,10,0.1,31,1000,1.0,10.0,1577026.87
complete,0.5,0.51,10,0.1,32,1000,1.0,10.0,1627945.88
complete,0.5,0.51,10,0.1,33,1000,1.0,10.0,1678836.39
complete,0.5,0.51,10,0.1,34,1000,1.0,10.0,1729707.2
complete,0.5,0.51,10,0.1,35,1000,1.0,10.0,1780597.37
complete,0.5,0.51,10,0.1,36,1000,1.0,10.0,1831494.03
complete,0.5,0.51,10,0.1,37,1000,1.0,10.0,1882386.92
complete,0.5,0.51,10,0.1,38,1000,1.0,10.0,1933305.03
complete,0.5,0.51,10,0.1,39,1000,1.0,10.0,1984206.51
complete,0.5,0.51,10,0.1,40,1000,1.0,10.0,2035117.77
complete,0.5,0.51,10,0.1,41,1000,1.0,10.0,2086027.83
complete,0.5,0.51,10,0.1,42,1000,1.0,10.0,2136896.95
complete,0.5,0.51,10,0.1,43,1000,1.0,10.0,2187808.47
complete,0.5,0.51,10,0.1,44,1000,1.0,10.0,2238693.86
complete,0.5,0.51,10,0.1,45,1000,1.0,10.0,2289578.58
complete,0.5,0.51,10,0.1,46,1000,1.0,10.0,2340478.2
complete,0.5,0.51,10,0.1,47,1000,1.0,10.0,2391378.65
complete,0.5,0.51,10,0.1,48,1000,1.0,10.0,2442275.5
complete,0.5,0.51,10,0.1,49,1000,1.0,10.0,2493188.47
complete,0.5,0.51,10,0.1,50,1000,1.0,10.0,2544082.59
complete,0.5,0.51,10,0.1,51,1000,1.0,10.0,2594982.75
complete,0.5,0.51,10,0.1,52,1000,1.0,10.0,2645853.88
complete,0.5,0.51,10,0.1,53,1000,1.0,10.0,2696735.32
complete,0.5,0.51,10,0.1,54,1000,1.0,10.0,2747652.87
complete,0.5,0.51,10,0.1,55,1000,1.0,10.0,2798573.16
complete,0.5,0.51,10,0.1,56,1000,1.0,10.0,2849460.12
complete,0.5,0.51,10,0.1,57,1000,1.0,10.0,2900367.11
complete,0.5,0.51,10,0.1,58,1000,1.0,10.0,2951270.58
complete,0.5,0.51,10,0.1,59,1000,1.0,10.0,3002189.03
complete,0.5,0.51,10,0.1,60,1000,1.0,10.0,3053102.46
complete,0.5,0.51,10,0.1,61,1000,1.0,10.0,3104000.32
complete,0.5,0.51,10,0.1,62,1000,1.0,10.0,3154872.19
complete,0.5,0.51,10,0.1,63,1000,1.0,10.0,3205784.61
complete,0.5,0.51,10,0.1,64,1000,1.0,10.0,3256693.87
complete,0.5,0.51,10,0.1,65,1000,1.0,10.0,3307597.89
complete,0.5,0.51,10,0.1,66,1000,1.0,10.0,3358485.16
complete,0.5,0.51,10,0.1,67,1000,1.0,10.0,3409386.64
complete,0.5,0.51,10,0.1,68,1000,1.0,10.0,3460278.09
complete,0.5,0.51,10,0.1,69,1000,1.0,10.0,3511190.94
complete,0.5,0.51,10,0.1,70,1000,1.0,10.0,3562111.1
complete,0.5,0.51,10,0.1,71,1000,1.0,10.0,3612994.41
complete,0.5,0.51,10,0.1,72,1000,1.0,10.0,3663880.34
complete,0.5,0.51,10,0.1,73,1000,1.0,10.0,3714778.4
complete,0.5,0.51,10,0.1,74,1000,1.0,10.0,3765686.14
complete,0.5,0.51,10,0.1,75,1000,1.0,10.0,3816574.77
complete,0.5,0.51,10,0.1,76,1000,1.0,10.0,3867492.84
complete,0.5,0.51,10,0.1,77,1000,1.0,10.0,3918410.79
complete,0.5,0.51,10,0.1,78,1000,1.0,10.0,3969327.12
complete,0.5,0.51,10,0.1,79,1000,1.0,10.0,4020220.33
complete,0.5,0.51,10,0.1,80,1000,1.0,10.0,4071137.1
complete,0.5,0.51,10,0.1,81,1000,1.0,10.0,4122068.43
complete,0.5,0.51,10,0.1,82,1000,1.0,10.0,4172940.78
complete,0.5,0.51,10,0.1,83,1000,1.0,10.0,4223859.18
complete,0.5,0.51,10,0.1,84,1000,1.0,10.0,4274767.78
complete,0.5,0.51,10,0.1,85,1000,1.0,10.0,4325691.04
complete,0.5,0.51,10,0.1,86,1000,1.0,10.0,4376590.27
complete,0.5,0.51,10,0.1,87,1000,1.0,10.0,4427509.65
complete,0.5,0.51,10,0.1,88,1000,1.0,10.0,4478432.56
complete,0.5,0.51,10,0.1,89,1000,1.0,10.0,4529357.52
complete,0.5,0.51,10,0.1,90,1000,1.0,10.0,4580300.35
complete,0.5,0.51,10,0.1,91,1000,1.0,10.0,4631180.98
complete,0.5,0.51,10,0.1,92,1000,1.0,10.0,4682098.73
complete,0.5,0.51,10,0.1,93,1000,1.0,10.0,4733008.67
complete,0.5,0.51,10,0.1,94,1000,1.0,10.0,4783911.87
complete,0.5,0.51,10,0.1,95,1000,1.0,10.0,4834828.18
complete,0.5,0.51,10,0.1,96,1000,1.0,10.0,4885742.55
complete,0.5,0.51,10,0.1,97,1000,1.0,10.0,4936624.46
complete,0.5,0.51,10,0.1,98,1000,1.0,10.0,4987534.28
complete,0.5,0.51,10,0.1,99,1000,1.0,10.0,5038459.76
complete,0.5,0.51,10,0.1,100,1000,1.0,10.0,5089352.65
cycle,0.5,0.51,10,0.1,1,1000,0.128,6.909,15170.309
cycle,0.5,0.51,10,0.1,2,1000,0.237,7.6,30359.663
cycle,0.5,0.51,10,0.1,3,1000,0.332,8.106,45582.614
cycle,0.5,0.51,10,0.1,4,1000,0.401,8.523,60806.504
cycle,0.5,0.51,10,0.1,5,1000,0.469,8.801,76045.604
cycle,0.5,0.51,10,0.1,6,1000,0.53,9.003,91294.691
cycle,0.5,0.51,10,0.1,7,1000,0.575,9.118,106533.359
