network_structure,ps[0],ps[1],num_agents,default,n_steps,n_runs,success_convergence_rate,individuals_converged,total_successful_pulls
complete,0.5,0.501,10,N/A,1670,1000,0.603,6.03,8360014.424
complete,0.5,0.501,10,N/A,1680,1000,0.603,6.03,8410073.655
complete,0.5,0.501,10,N/A,1690,1000,0.603,6.03,8460130.941
complete,0.5,0.501,10,N/A,1700,1000,0.603,6.03,8510193.56
complete,0.5,0.501,10,N/A,1710,1000,0.603,6.03,8560257.758
complete,0.5,0.501,10,N/A,1720,1000,0.603,6.03,8610324.989
complete,0.5,0.501,10,N/A,1730,1000,0.603,6.03,8660386.972
complete,0.5,0.501,10,N/A,1740,1000,0.603,6.03,8710438.589
complete,0.5,0.501,10,N/A,1750,1000,0.603,6.03,8760499.04
complete,0.5,0.501,10,N/A,1760,1000,0.603,6.03,8810561.301
complete,0.5,0.501,10,N/A,1770,1000,0.603,6.03,8860617.118
complete,0.5,0.501,10,N/A,1780,1000,0.603,6.03,8910684.937
complete,0.5,0.501,10,N/A,1790,1000,0.603,6.03,8960747.197
complete,0.5,0.501,10,N/A,1800,1000,0.603,6.03,9010808.176
complete,0.5,0.501,10,N/A,1810,1000,0.603,6.03,9060864.567
complete,0.5,0.501,10,N/A,1820,1000,0.603,6.03,9110929.005
complete,0.5,0.501,10,N/A,1830,1000,0.603,6.03,9160998.896
complete,0.5,0.501,10,N/A,1840,1000,0.603,6.03,9211056.707
complete,0.5,0.501,10,N/A,1850,1000,0.603,6.03,9261125.68
complete,0.5,0.501,10,N/A,1860,1000,0.603,6.03,9311182.698
complete,0.5,0.501,10,N/A,1870,1000,0.603,6.03,9361247.578
complete,0.5,0.501,10,N/A,1880,1000,0.603,6.03,9411313.342
complete,0.5,0.501,10,N/A,1890,1000,0.603,6.03,9461373.009
complete,0.5,0.501,10,N/A,1900,1000,0.603,6.03,9511429.167
complete,0.5,0.501,10,N/A,1910,1000,0.603,6.03,9561480.845
complete,0.5,0.501,10,N/A,1920,1000,0.603,6.03,9611539.226
complete,0.5,0.501,10,N/A,1930,1000,0.603,6.03,9661592.069
complete,0.5,0.501,10,N/A,1940,1000,0.603,6.03,9711657.27
complete,0.5,0.501,10,N/A,1950,1000,0.603,6.03,9761726.551
complete,0.5,0.501,10,N/A,1960,1000,0.603,6.03,9811783.669
complete,0.5,0.501,10,N/A,1970,1000,0.603,6.03,9861851.854
complete,0.5,0.501,10,N/A,1980,1000,0.603,6.03,9911912.355
complete,0.5,0.501,10,N/A,1990,1000,0.603,6.03,9961970.354
complete,0.5,0.501,10,N/A,2000,1000,0.603,6.03,10012033.209
complete,0.5,0.501,10,N/A,2010,1000,0.603,6.03,10062092.84
complete,0.5,0.501,10,N/A,2020,1000,0.603,6.03,10112162.338
complete,0.5,0.501,10,N/A,2030,1000,0.603,6.03,10162224.989
complete,0.5,0.501,10,N/A,2040,1000,0.603,6.03,10212281.252
complete,0.5,0.501,10,N/A,2050,1000,0.603,6.03,10262340.74
complete,0.5,0.501,10,N/A,2060,1000,0.603,6.03,10312401.448
complete,0.5,0.501,10,N/A,2070,1000,0.603,6.03,10362472.371
complete,0.5,0.501,10,N/A,2080,1000,0.603,6.03,10412532.828
complete,0.5,0.501,10,N/A,2090,1000,0.603,6.03,10462590.444
complete,0.5,0.501,10,N/A,2100,1000,0.603,6.03,10512647.667
complete,0.5,0.501,10,N/A,2110,1000,0.603,6.03,10562698.036
complete,0.5,0.501,10,N/A,2120,1000,0.603,6.03,10612759.959
complete,0.5,0.501,10,N/A,2130,1000,0.603,6.03,10662825.921
complete,0.5,0.501,10,N/A,2140,1000,0.603,6.03,10712885.536
complete,0.5,0.501,10,N/A,2150,1000,0.603,6.03,10762958.494
complete,0.5,0.501,10,N/A,2160,1000,0.603,6.03,10813019.303
complete,0.5,0.501,10,N/A,2170,1000,0.603,6.03,10863073.44
complete,0.5,0.501,10,N/A,2180,1000,0.603,6.03,10913132.569
complete,0.5,0.501,10,N/A,2190,1000,0.603,6.03,10963196.803
complete,0.5,0.501,10,N/A,2200,1000,0.603,6.03,11013261.172
complete,0.5,0.501,10,N/A,2210,1000,0.603,6.03,11063328.083
complete,0.5,0.501,10,N/A,2220,1000,0.603,6.03,11113388.52
complete,0.5,0.501,10,N/A,2230,1000,0.603,6.03,11163447.155
complete,0.5,0.501,10,N/A,2240,1000,0.603,6.03,11213504.48
complete,0.5,0.501,10,N/A,2250,1000,0.603,6.03,11263565.234
complete,0.5,0.501,10,N/A,2260,1000,0.603,6.03,11313622.065
complete,0.5,0.501,10,N/A,2270,1000,0.603,6.03,11363679.697
complete,0.5,0.501,10,N/A,2280,1000,0.603,6.03,11413736.528
complete,0.5,0.501,10,N/A,2290,1000,0.603,6.03,11463792.93
complete,0.5,0.501,10,N/A,2300,1000,0.603,6.03,11513846.551
complete,0.5,0.501,10,N/A,2310,1000,0.603,6.03,11563911.603
complete,0.5,0.501,10,N/A,2320,1000,0.603,6.03,11613975.028
complete,0.5,0.501,10,N/A,2330,1000,0.603,6.03,11664027.824
complete,0.5,0.501,10,N/A,2340,1000,0.603,6.03,11714091.825
complete,0.5,0.501,10,N/A,2350,1000,0.603,6.03,11764155.361
complete,0.5,0.501,10,N/A,2360,1000,0.603,6.03,11814212.101
complete,0.5,0.501,10,N/A,2370,1000,0.603,6.03,11864280.873
complete,0.5,0.501,10,N/A,2380,1000,0.603,6.03,11914343.433
complete,0.5,0.501,10,N/A,2390,1000,0.603,6.03,11964402.683
complete,0.5,0.501,10,N/A,2400,1000,0.603,6.03,12014466.012
complete,0.5,0.501,10,N/A,2410,1000,0.603,6.03,12064529.018
complete,0.5,0.501,10,N/A,2420,1000,0.603,6.03,12114593.538
complete,0.5,0.501,10,N/A,2430,1000,0.603,6.03,12164650.536
complete,0.5,0.501,10,N/A,2440,1000,0.603,6.03,12214710.58
complete,0.5,0.501,10,N/A,2450,1000,0.603,6.03,12264770.195
complete,0.5,0.501,10,N/A,2460,1000,0.603,6.03,12314834.242
complete,0.5,0.501,10,N/A,2470,1000,0.603,6.03,12364891.12
complete,0.5,0.501,10,N/A,2480,1000,0.603,6.03,12414957.853
complete,0.5,0.501,10,N/A,2490,1000,0.603,6.03,12465015.774
complete,0.5,0.501,10,N/A,2500,1000,0.603,6.03,12515079.146
complete,0.5,0.501,10,N/A,2510,1000,0.603,6.03,12565139.645
complete,0.5,0.501,10,N/A,2520,1000,0.603,6.03,12615208.827
complete,0.5,0.501,10,N/A,2530,1000,0.603,6.03,12665266.699
complete,0.5,0.501,10,N/A,2540,1000,0.603,6.03,12715326.303
complete,0.5,0.501,10,N/A,2550,1000,0.603,6.03,12765388.731
complete,0.5,0.501,10,N/A,2560,1000,0.603,6.03,12815451.994
complete,0.5,0.501,10,N/A,2570,1000,0.603,6.03,12865520.216
complete,0.5,0.501,10,N/A,2580,1000,0.603,6.03,12915584.782
complete,0.5,0.501,10,N/A,2590,1000,0.603,6.03,12965641.176
complete,0.5,0.501,10,N/A,2600,1000,0.603,6.03,13015700.068
complete,0.5,0.501,10,N/A,2610,1000,0.603,6.03,13065769.348
complete,0.5,0.501,10,N/A,2620,1000,0.603,6.03,13115824.012
complete,0.5,0.501,10,N/A,2630,1000,0.603,6.03,13165885.663
complete,0.5,0.501,10,N/A,2640,1000,0.603,6.03,13215949.136
complete,0.5,0.501,10,N/A,2650,1000,0.603,6.03,13266012.382
complete,0.5,0.501,10,N/A,2660,1000,0.603,6.03,13316074.776
complete,0.5,0.501,10,N/A,2670,1000,0.603,6.03,13366130.282
complete,0.5,0.501,10,N/A,2680,1000,0.603,6.03,13416197.601
complete,0.5,0.501,10,N/A,2690,1000,0.603,6.03,13466251.258
complete,0.5,0.501,10,N/A,2700,1000,0.603,6.03,13516310.171
complete,0.5,0.501,10,N/A,2710,1000,0.603,6.03,13566366.721
complete,0.5,0.501,10,N/A,2720,1000,0.603,6.03,13616421.978
complete,0.5,0.501,10,N/A,2730,1000,0.603,6.03,13666491.365
complete,0.5,0.501,10,N/A,2740,1000,0.603,6.03,13716546.397
complete,0.5,0.501,10,N/A,2750,1000,0.603,6.03,13766609.479
complete,0.5,0.501,10,N/A,2760,1000,0.603,6.03,13816665.851
complete,0.5,0.501,10,N/A,2770,1000,0.603,6.03,13866734.208
complete,0.5,0.501,10,N/A,2780,1000,0.603,6.03,13916796.158
complete,0.5,0.501,10,N/A,2790,1000,0.603,6.03,13966856.95
complete,0.5,0.501,10,N/A,2800,1000,0.603,6.03,14016915.105
complete,0.5,0.501,10,N/A,2810,1000,0.603,6.03,14066977.929
complete,0.5,0.501,10,N/A,2820,1000,0.603,6.03,14117047.469
complete,0.5,0.501,10,N/A,2830,1000,0.603,6.03,14167106.972
complete,0.5,0.501,10,N/A,2840,1000,0.603,6.03,14217174.986
complete,0.5,0.501,10,N/A,2850,1000,0.603,6.03,14267234.189
complete,0.5,0.501,10,N/A,2860,1000,0.603,6.03,14317292.344
complete,0.5,0.501,10,N/A,2870,1000,0.603,6.03,14367353.082
complete,0.5,0.501,10,N/A,2880,1000,0.603,6.03,14417413.164
complete,0.5,0.501,10,N/A,2890,1000,0.603,6.03,14467481.818
complete,0.5,0.501,10,N/A,2900,1000,0.603,6.03,14517548.993
complete,0.5,0.501,10,N/A,2910,1000,0.603,6.03,14567613.879
complete,0.5,0.501,10,N/A,2920,1000,0.603,6.03,14617668.514
complete,0.5,0.501,10,N/A,2930,1000,0.603,6.03,14667733.597
complete,0.5,0.501,10,N/A,2940,1000,0.603,6.03,14717793.246
complete,0.5,0.501,10,N/A,2950,1000,0.603,6.03,14767857.75
complete,0.5,0.501,10,N/A,2960,1000,0.603,6.03,14817918.349
complete,0.5,0.501,10,N/A,2970,1000,0.603,6.03,14867972.615
complete,0.5,0.501,10,N/A,2980,1000,0.603,6.03,14918040.252
complete,0.5,0.501,10,N/A,2990,1000,0.603,6.03,14968093.699
complete,0.5,0.501,10,N/A,3000,1000,0.603,6.03,15018151.13
complete,0.5,0.501,10,N/A,3010,1000,0.603,6.03,15068210.806
complete,0.5,0.501,10,N/A,3020,1000,0.603,6.03,15118275.016
complete,0.5,0.501,10,N/A,3030,1000,0.603,6.03,15168340.365
complete,0.5,0.501,10,N/A,3040,1000,0.603,6.03,15218406.715
complete,0.5,0.501,10,N/A,3050,1000,0.603,6.03,15268461.417
complete,0.5,0.501,10,N/A,3060,1000,0.603,6.03,15318515.679
complete,0.5,0.501,10,N/A,3070,1000,0.603,6.03,15368580.101
complete,0.5,0.501,10,N/A,3080,1000,0.603,6.03,15418639.684
complete,0.5,0.501,10,N/A,3090,1000,0.603,6.03,15468701.163
complete,0.5,0.501,10,N/A,3100,1000,0.603,6.03,15518762.396
complete,0.5,0.501,10,N/A,3110,1000,0.603,6.03,15568828.268
complete,0.5,0.501,10,N/A,3120,1000,0.603,6.03,15618891.397
complete,0.5,0.501,10,N/A,3130,1000,0.603,6.03,15668948.861
complete,0.5,0.501,10,N/A,3140,1000,0.603,6.03,15719003.929
complete,0.5,0.501,10,N/A,3150,1000,0.603,6.03,15769062.036
complete,0.5,0.501,10,N/A,3160,1000,0.603,6.03,15819126.125
complete,0.5,0.501,10,N/A,3170,1000,0.603,6.03,15869190.936
complete,0.5,0.501,10,N/A,3180,1000,0.603,6.03,15919248.62
complete,0.5,0.501,10,N/A,3190,1000,0.603,6.03,15969308.75
complete,0.5,0.501,10,N/A,3200,1000,0.603,6.03,16019369.561
complete,0.5,0.501,10,N/A,3210,1000,0.603,6.03,16069442.673
complete,0.5,0.501,10,N/A,3220,1000,0.603,6.03,16119499.166
complete,0.5,0.501,10,N/A,3230,1000,0.603,6.03,16169558.401
complete,0.5,0.501,10,N/A,3240,1000,0.603,6.03,16219630.241
complete,0.5,0.501,10,N/A,3250,1000,0.603,6.03,16269697.211
complete,0.5,0.501,10,N/A,3260,1000,0.603,6.03,16319760.634
complete,0.5,0.501,10,N/A,3270,1000,0.603,6.03,16369818.738
complete,0.5,0.501,10,N/A,3280,1000,0.603,6.03,16419878.048
complete,0.5,0.501,10,N/A,3290,1000,0.603,6.03,16469941.827
complete,0.5,0.501,10,N/A,3300,1000,0.603,6.03,16519999.466
complete,0.5,0.501,10,N/A,3310,1000,0.603,6.03,16570057.431
complete,0.5,0.501,10,N/A,3320,1000,0.603,6.03,16620116.831
complete,0.5,0.501,10,N/A,3330,1000,0.603,6.03,16670182.199
complete,0.5,0.501,10,N/A,3340,1000,0.603,6.03,16720242.265
complete,0.5,0.501,10,N/A,3350,1000,0.603,6.03,16770307.642
complete,0.5,0.501,10,N/A,3360,1000,0.603,6.03,16820375.251
complete,0.5,0.501,10,N/A,3370,1000,0.603,6.03,16870439.385
complete,0.5,0.501,10,N/A,3380,1000,0.603,6.03,16920490.631
complete,0.5,0.501,10,N/A,3390,1000,0.603,6.03,16970553.847
complete,0.5,0.501,10,N/A,3400,1000,0.603,6.03,17020619.49
complete,0.5,0.501,10,N/A,3410,1000,0.603,6.03,17070685.314
complete,0.5,0.501,10,N/A,3420,1000,0.603,6.03,17120746.385
complete,0.5,0.501,10,N/A,3430,1000,0.603,6.03,17170814.282
complete,0.5,0.501,10,N/A,3440,1000,0.603,6.03,17220876.836
complete,0.5,0.501,10,N/A,3450,1000,0.603,6.03,17270937.804
complete,0.5,0.501,10,N/A,3460,1000,0.603,6.03,17321000.876
complete,0.5,0.501,10,N/A,3470,1000,0.603,6.03,17371061.578
complete,0.5,0.501,10,N/A,3480,1000,0.603,6.03,17421117.938
complete,0.5,0.501,10,N/A,3490,1000,0.603,6.03,17471172.13
complete,0.5,0.501,10,N/A,3500,1000,0.603,6.03,17521232.502
complete,0.5,0.501,10,N/A,3510,1000,0.603,6.03,17571294.168
complete,0.5,0.501,10,N/A,3520,1000,0.603,6.03,17621356.773
complete,0.5,0.501,10,N/A,3530,1000,0.603,6.03,17671411.101
complete,0.5,0.501,10,N/A,3540,1000,0.603,6.03,17721470.392
complete,0.5,0.501,10,N/A,3550,1000,0.603,6.03,17771527.756
complete,0.5,0.501,10,N/A,3560,1000,0.603,6.03,17821587.67
complete,0.5,0.501,10,N/A,3570,1000,0.603,6.03,17871647.449
complete,0.5,0.501,10,N/A,3580,1000,0.603,6.03,17921710.438
complete,0.5,0.501,10,N/A,3590,1000,0.603,6.03,17971782.42
complete,0.5,0.501,10,N/A,3600,1000,0.603,6.03,18021842.023
complete,0.5,0.501,10,N/A,3610,1000,0.603,6.03,18071901.339
complete,0.5,0.501,10,N/A,3620,1000,0.603,6.03,18121959.739
complete,0.5,0.501,10,N/A,3630,1000,0.603,6.03,18172023.06
complete,0.5,0.501,10,N/A,3640,1000,0.603,6.03,18222088.903
complete,0.5,0.501,10,N/A,3650,1000,0.603,6.03,18272141.269
complete,0.5,0.501,10,N/A,3660,1000,0.603,6.03,18322202.723
complete,0.5,0.501,10,N/A,3670,1000,0.603,6.03,18372267.424
complete,0.5,0.501,10,N/A,3680,1000,0.603,6.03,18422330.575
complete,0.5,0.501,10,N/A,3690,1000,0.603,6.03,18472393.051
complete,0.5,0.501,10,N/A,3700,1000,0.603,6.03,18522452.611
complete,0.5,0.501,10,N/A,3710,1000,0.603,6.03,18572506.305
complete,0.5,0.501,10,N/A,3720,1000,0.603,6.03,18622563.368
complete,0.5,0.501,10,N/A,3730,1000,0.603,6.03,18672622.073
complete,0.5,0.501,10,N/A,3740,1000,0.603,6.03,18722691.012
complete,0.5,0.501,10,N/A,3750,1000,0.603,6.03,18772754.107
complete,0.5,0.501,10,N/A,3760,1000,0.603,6.03,18822817.615
complete,0.5,0.501,10,N/A,3770,1000,0.603,6.03,18872867.943
complete,0.5,0.501,10,N/A,3780,1000,0.603,6.03,18922924.242
complete,0.5,0.501,10,N/A,3790,1000,0.603,6.03,18972987.951
complete,0.5,0.501,10,N/A,3800,1000,0.603,6.03,19023053.173
complete,0.5,0.501,10,N/A,3810,1000,0.603,6.03,19073117.423
complete,0.5,0.501,10,N/A,3820,1000,0.603,6.03,19123180.63
complete,0.5,0.501,10,N/A,3830,1000,0.603,6.03,19173246.432
complete,0.5,0.501,10,N/A,3840,1000,0.603,6.03,19223310.113
complete,0.5,0.501,10,N/A,3850,1000,0.603,6.03,19273372.213
complete,0.5,0.501,10,N/A,3860,1000,0.603,6.03,19323435.778
complete,0.5,0.501,10,N/A,3870,1000,0.603,6.03,19373506.991
complete,0.5,0.501,10,N/A,3880,1000,0.603,6.03,19423571.97
complete,0.5,0.501,10,N/A,3890,1000,0.603,6.03,19473629.769
complete,0.5,0.501,10,N/A,3900,1000,0.603,6.03,19523682.89
complete,0.5,0.501,10,N/A,3910,1000,0.603,6.03,19573734.75
complete,0.5,0.501,10,N/A,3920,1000,0.603,6.03,19623790.654
complete,0.5,0.501,10,N/A,3930,1000,0.603,6.03,19673850.235
complete,0.5,0.501,10,N/A,3940,1000,0.603,6.03,19723907.145
complete,0.5,0.501,10,N/A,3950,1000,0.603,6.03,19773969.09
complete,0.5,0.501,10,N/A,3960,1000,0.603,6.03,19824031.186
complete,0.5,0.501,10,N/A,3970,1000,0.603,6.03,19874090.939
complete,0.5,0.501,10,N/A,3980,1000,0.603,6.03,19924143.312
complete,0.5,0.501,10,N/A,3990,1000,0.603,6.03,19974198.062
complete,0.5,0.501,10,N/A,4000,1000,0.603,6.03,20024262.881
complete,0.5,0.501,10,N/A,4010,1000,0.603,6.03,20074322.099
complete,0.5,0.501,10,N/A,4020,1000,0.603,6.03,20124375.813
complete,0.5,0.501,10,N/A,4030,1000,0.603,6.03,20174439.903
complete,0.5,0.501,10,N/A,4040,1000,0.603,6.03,20224501.41
complete,0.5,0.501,10,N/A,4050,1000,0.603,6.03,20274557.369
complete,0.5,0.501,10,N/A,4060,1000,0.603,6.03,20324627.35
complete,0.5,0.501,10,N/A,4070,1000,0.603,6.03,20374676.688
complete,0.5,0.501,10,N/A,4080,1000,0.603,6.03,20424745.26
complete,0.5,0.501,10,N/A,4090,1000,0.603,6.03,20474799.027
complete,0.5,0.501,10,N/A,4100,1000,0.603,6.03,20524857.495
complete,0.5,0.501,10,N/A,4110,1000,0.603,6.03,20574920.213
complete,0.5,0.501,10,N/A,4120,1000,0.603,6.03,20624984.402
complete,0.5,0.501,10,N/A,4130,1000,0.603,6.03,20675043.274
complete,0.5,0.501,10,N/A,4140,1000,0.603,6.03,20725113.382
complete,0.5,0.501,10,N/A,4150,1000,0.603,6.03,20775182.795
complete,0.5,0.501,10,N/A,4160,1000,0.603,6.03,20825241.958
complete,0.5,0.501,10,N/A,4170,1000,0.603,6.03,20875305.74
complete,0.5,0.501,10,N/A,4180,1000,0.603,6.03,20925365.192
complete,0.5,0.501,10,N/A,4190,1000,0.603,6.03,20975425.12
complete,0.5,0.501,10,N/A,4200,1000,0.603,6.03,21025492.04
complete,0.5,0.501,10,N/A,4210,1000,0.603,6.03,21075550.18
complete,0.5,0.501,10,N/A,4220,1000,0.603,6.03,21125613.091
complete,0.5,0.501,10,N/A,4230,1000,0.603,6.03,21175678.993
complete,0.5,0.501,10,N/A,4240,1000,0.603,6.03,21225747.022
complete,0.5,0.501,10,N/A,4250,1000,0.603,6.03,21275807.68
complete,0.5,0.501,10,N/A,4260,1000,0.603,6.03,21325867.433
complete,0.5,0.501,10,N/A,4270,1000,0.603,6.03,21375927.864
complete,0.5,0.501,10,N/A,4280,1000,0.603,6.03,21425987.444
complete,0.5,0.501,10,N/A,4290,1000,0.603,6.03,21476042.973
complete,0.5,0.501,10,N/A,4300,1000,0.603,6.03,21526103.835
complete,0.5,0.501,10,N/A,4310,1000,0.603,6.03,21576169.954
complete,0.5,0.501,10,N/A,4320,1000,0.603,6.03,21626226.637
complete,0.5,0.501,10,N/A,4330,1000,0.603,6.03,21676293.292
complete,0.5,0.501,10,N/A,4340,1000,0.603,6.03,21726346.209
complete,0.5,0.501,10,N/A,4350,1000,0.603,6.03,21776406.435
complete,0.5,0.501,10,N/A,4360,1000,0.603,6.03,21826461.486
complete,0.5,0.501,10,N/A,4370,1000,0.603,6.03,21876527.052
complete,0.5,0.501,10,N/A,4380,1000,0.603,6.03,21926585.718
complete,0.5,0.501,10,N/A,4390,1000,0.603,6.03,21976646.029
complete,0.5,0.501,10,N/A,4400,1000,0.603,6.03,22026709.914
complete,0.5,0.501,10,N/A,4410,1000,0.603,6.03,22076778.584
complete,0.5,0.501,10,N/A,4420,1000,0.603,6.03,22126844.358
complete,0.5,0.501,10,N/A,4430,1000,0.603,6.03,22176901.471
complete,0.5,0.501,10,N/A,4440,1000,0.603,6.03,22226966.791
complete,0.5,0.501,10,N/A,4450,1000,0.603,6.03,22277033.289
complete,0.5,0.501,10,N/A,4460,1000,0.603,6.03,22327092.87
complete,0.5,0.501,10,N/A,4470,1000,0.603,6.03,22377160.437
complete,0.5,0.501,10,N/A,4480,1000,0.603,6.03,22427214.44
complete,0.5,0.501,10,N/A,4490,1000,0.603,6.03,22477276.647
complete,0.5,0.501,10,N/A,4500,1000,0.603,6.03,22527342.02
complete,0.5,0.501,10,N/A,4510,1000,0.603,6.03,22577399.38
complete,0.5,0.501,10,N/A,4520,1000,0.603,6.03,22627453.898
complete,0.5,0.501,10,N/A,4530,1000,0.603,6.03,22677522.74
complete,0.5,0.501,10,N/A,4540,1000,0.603,6.03,22727586.143
complete,0.5,0.501,10,N/A,4550,1000,0.603,6.03,22777650.898
complete,0.5,0.501,10,N/A,4560,1000,0.603,6.03,22827707.779
complete,0.5,0.501,10,N/A,4570,1000,0.603,6.03,22877771.527
complete,0.5,0.501,10,N/A,4580,1000,0.603,6.03,22927831.762
complete,0.5,0.501,10,N/A,4590,1000,0.603,6.03,22977887.162
complete,0.5,0.501,10,N/A,4600,1000,0.603,6.03,23027949.623
complete,0.5,0.501,10,N/A,4610,1000,0.603,6.03,23078008.755
complete,0.5,0.501,10,N/A,4620,1000,0.603,6.03,23128072.76
complete,0.5,0.501,10,N/A,4630,1000,0.603,6.03,23178137.769
complete,0.5,0.501,10,N/A,4640,1000,0.603,6.03,23228192.92
complete,0.5,0.501,10,N/A,4650,1000,0.603,6.03,23278255.33
complete,0.5,0.501,10,N/A,4660,1000,0.603,6.03,23328316.897
complete,0.5,0.501,10,N/A,4670,1000,0.603,6.03,23378382.659
complete,0.5,0.501,10,N/A,4680,1000,0.603,6.03,23428435.067
complete,0.5,0.501,10,N/A,4690,1000,0.603,6.03,23478482.638
complete,0.5,0.501,10,N/A,4700,1000,0.603,6.03,23528550.172
complete,0.5,0.501,10,N/A,4710,1000,0.603,6.03,23578608.184
complete,0.5,0.501,10,N/A,4720,1000,0.603,6.03,23628674.325
complete,0.5,0.501,10,N/A,4730,1000,0.603,6.03,23678729.308
complete,0.5,0.501,10,N/A,4740,1000,0.603,6.03,23728798.142
complete,0.5,0.501,10,N/A,4750,1000,0.603,6.03,23778857.403
complete,0.5,0.501,10,N/A,4760,1000,0.603,6.03,23828923.869
complete,0.5,0.501,10,N/A,4770,1000,0.603,6.03,23878977.008
complete,0.5,0.501,10,N/A,4780,1000,0.603,6.03,23929034.491
complete,0.5,0.501,10,N/A,4790,1000,0.603,6.03,23979099.965
complete,0.5,0.501,10,N/A,4800,1000,0.603,6.03,24029158.776
complete,0.5,0.501,10,N/A,4810,1000,0.603,6.03,24079219.218
complete,0.5,0.501,10,N/A,4820,1000,0.603,6.03,24129273.95
complete,0.5,0.501,10,N/A,4830,1000,0.603,6.03,24179327.972
complete,0.5,0.501,10,N/A,4840,1000,0.603,6.03,24229390.301
complete,0.5,0.501,10,N/A,4850,1000,0.603,6.03,24279450.032
complete,0.5,0.501,10,N/A,4860,1000,0.603,6.03,24329501.76
complete,0.5,0.501,10,N/A,4870,1000,0.603,6.03,24379556.819
complete,0.5,0.501,10,N/A,4880,1000,0.603,6.03,24429622.385
complete,0.5,0.501,10,N/A,4890,1000,0.603,6.03,24479686.246
complete,0.5,0.501,10,N/A,4900,1000,0.603,6.03,24529738.85
complete,0.5,0.501,10,N/A,4910,1000,0.603,6.03,24579792.719
complete,0.5,0.501,10,N/A,4920,1000,0.603,6.03,24629849.986
complete,0.5,0.501,10,N/A,4930,1000,0.603,6.03,24679908.492
complete,0.5,0.501,10,N/A,4940,1000,0.603,6.03,24729969.625
complete,0.5,0.501,10,N/A,4950,1000,0.603,6.03,24780031.713
complete,0.5,0.501,10,N/A,4960,1000,0.603,6.03,24830090.232
complete,0.5,0.501,10,N/A,4970,1000,0.603,6.03,24880152.457
complete,0.5,0.501,10,N/A,4980,1000,0.603,6.03,24930214.427
complete,0.5,0.501,10,N/A,4990,1000,0.603,6.03,24980277.036
complete,0.5,0.501,10,N/A,5000,1000,0.603,6.03,25030339.561
complete,0.5,0.501,10,N/A,5010,1000,0.603,6.03,25080397.482
complete,0.5,0.501,10,N/A,5020,1000,0.603,6.03,25130454.879
complete,0.5,0.501,10,N/A,5030,1000,0.603,6.03,25180517.177
complete,0.5,0.501,10,N/A,5040,1000,0.603,6.03,25230574.728
complete,0.5,0.501,10,N/A,5050,1000,0.603,6.03,25280647.903
complete,0.5,0.501,10,N/A,5060,1000,0.603,6.03,25330703.147
complete,0.5,0.501,10,N/A,5070,1000,0.603,6.03,25380768.422
complete,0.5,0.501,10,N/A,5080,1000,0.603,6.03,25430831.494
complete,0.5,0.501,10,N/A,5090,1000,0.603,6.03,25480895.081
complete,0.5,0.501,10,N/A,5100,1000,0.603,6.03,25530950.78
complete,0.5,0.501,10,N/A,5110,1000,0.603,6.03,25581011.979
complete,0.5,0.501,10,N/A,5120,1000,0.603,6.03,25631070.842
complete,0.5,0.501,10,N/A,5130,1000,0.603,6.03,25681133.908
complete,0.5,0.501,10,N/A,5140,1000,0.603,6.03,25731197.368
complete,0.5,0.501,10,N/A,5150,1000,0.603,6.03,25781257.774
complete,0.5,0.501,10,N/A,5160,1000,0.603,6.03,25831318.266
complete,0.5,0.501,10,N/A,5170,1000,0.603,6.03,25881380.139
complete,0.5,0.501,10,N/A,5180,1000,0.603,6.03,25931441.67
complete,0.5,0.501,10,N/A,5190,1000,0.603,6.03,25981500.233
complete,0.5,0.501,10,N/A,5200,1000,0.603,6.03,26031561.701
complete,0.5,0.501,10,N/A,5210,1000,0.603,6.03,26081620.358
complete,0.5,0.501,10,N/A,5220,1000,0.603,6.03,26131675.68
complete,0.5,0.501,10,N/A,5230,1000,0.603,6.03,26181738.039
complete,0.5,0.501,10,N/A,5240,1000,0.603,6.03,26231802.54
complete,0.5,0.501,10,N/A,5250,1000,0.603,6.03,26281872.868
complete,0.5,0.501,10,N/A,5260,1000,0.603,6.03,26331927.047
complete,0.5,0.501,10,N/A,5270,1000,0.603,6.03,26381990.939
complete,0.5,0.501,10,N/A,5280,1000,0.603,6.03,26432047.667
complete,0.5,0.501,10,N/A,5290,1000,0.603,6.03,26482108.372
complete,0.5,0.501,10,N/A,5300,1000,0.603,6.03,26532176.588
complete,0.5,0.501,10,N/A,5310,1000,0.603,6.03,26582241.452
complete,0.5,0.501,10,N/A,5320,1000,0.603,6.03,26632303.547
complete,0.5,0.501,10,N/A,5330,1000,0.603,6.03,26682358.856
complete,0.5,0.501,10,N/A,5340,1000,0.603,6.03,26732422.313
complete,0.5,0.501,10,N/A,5350,1000,0.603,6.03,26782487.085
complete,0.5,0.501,10,N/A,5360,1000,0.603,6.03,26832542.149
complete,0.5,0.501,10,N/A,5370,1000,0.603,6.03,26882606.809
complete,0.5,0.501,10,N/A,5380,1000,0.603,6.03,26932669.271
complete,0.5,0.501,10,N/A,5390,1000,0.603,6.03,26982726.897
complete,0.5,0.501,10,N/A,5400,1000,0.603,6.03,27032787.146
complete,0.5,0.501,10,N/A,5410,1000,0.603,6.03,27082840.952
complete,0.5,0.501,10,N/A,5420,1000,0.603,6.03,27132902.058
