network_structure,ps[0],ps[1],num_agents,default,n_steps,n_runs,success_convergence_rate,individuals_converged,total_successful_pulls
wheel,0.5,0.502,10,N/A,6250,1000,0.901,9.01,144265129.008
wheel,0.5,0.502,10,N/A,6260,1000,0.901,9.01,144495954.61
wheel,0.5,0.502,10,N/A,6270,1000,0.901,9.01,144726792.76
wheel,0.5,0.502,10,N/A,6280,1000,0.901,9.01,144957630.898
wheel,0.5,0.502,10,N/A,6290,1000,0.901,9.01,145188444.552
wheel,0.5,0.502,10,N/A,6300,1000,0.901,9.01,145419232.61
wheel,0.5,0.502,10,N/A,6310,1000,0.901,9.01,145650103.662
wheel,0.5,0.502,10,N/A,6320,1000,0.901,9.01,145880909.624
wheel,0.5,0.502,10,N/A,6330,1000,0.901,9.01,146111729.75
wheel,0.5,0.502,10,N/A,6340,1000,0.901,9.01,146342553.222
wheel,0.5,0.502,10,N/A,6350,1000,0.901,9.01,146573430.684
wheel,0.5,0.502,10,N/A,6360,1000,0.901,9.01,146804264.556
wheel,0.5,0.502,10,N/A,6370,1000,0.901,9.01,147035077.3
wheel,0.5,0.502,10,N/A,6380,1000,0.901,9.01,147265903.694
wheel,0.5,0.502,10,N/A,6390,1000,0.901,9.01,147496720.776
wheel,0.5,0.502,10,N/A,6400,1000,0.901,9.01,147727562.736
wheel,0.5,0.502,10,N/A,6410,1000,0.901,9.01,147958395.784
wheel,0.5,0.502,10,N/A,6420,1000,0.901,9.01,148189211.846
wheel,0.5,0.502,10,N/A,6430,1000,0.901,9.01,148420026.992
wheel,0.5,0.502,10,N/A,6440,1000,0.901,9.01,148650835.502
wheel,0.5,0.502,10,N/A,6450,1000,0.901,9.01,148881673.924
wheel,0.5,0.502,10,N/A,6460,1000,0.901,9.01,149112540.596
wheel,0.5,0.502,10,N/A,6470,1000,0.901,9.01,149343293.116
wheel,0.5,0.502,10,N/A,6480,1000,0.901,9.01,149574110.624
wheel,0.5,0.502,10,N/A,6490,1000,0.901,9.01,149804997.496
wheel,0.5,0.502,10,N/A,6500,1000,0.901,9.01,150035796.616
wheel,0.5,0.502,10,N/A,6510,1000,0.901,9.01,150266603.792
wheel,0.5,0.502,10,N/A,6520,1000,0.901,9.01,150497448.184
wheel,0.5,0.502,10,N/A,6530,1000,0.901,9.01,150728298.302
wheel,0.5,0.502,10,N/A,6540,1000,0.901,9.01,150959158.1
wheel,0.5,0.502,10,N/A,6550,1000,0.901,9.01,151189958.794
wheel,0.5,0.502,10,N/A,6560,1000,0.901,9.01,151420773.468
wheel,0.5,0.502,10,N/A,6570,1000,0.901,9.01,151651640.09
wheel,0.5,0.502,10,N/A,6580,1000,0.901,9.01,151882457.712
wheel,0.5,0.502,10,N/A,6590,1000,0.901,9.01,152113281.104
wheel,0.5,0.502,10,N/A,6600,1000,0.901,9.01,152344147.204
wheel,0.5,0.502,10,N/A,6610,1000,0.901,9.01,152575027.624
wheel,0.5,0.502,10,N/A,6620,1000,0.901,9.01,152805843.27
wheel,0.5,0.502,10,N/A,6630,1000,0.901,9.01,153036621.056
wheel,0.5,0.502,10,N/A,6640,1000,0.901,9.01,153267457.576
wheel,0.5,0.502,10,N/A,6650,1000,0.901,9.01,153498288.686
wheel,0.5,0.502,10,N/A,6660,1000,0.901,9.01,153729087.612
wheel,0.5,0.502,10,N/A,6670,1000,0.901,9.01,153959885.168
wheel,0.5,0.502,10,N/A,6680,1000,0.901,9.01,154190726.674
wheel,0.5,0.502,10,N/A,6690,1000,0.901,9.01,154421542.208
wheel,0.5,0.502,10,N/A,6700,1000,0.901,9.01,154652344.904
wheel,0.5,0.502,10,N/A,6710,1000,0.901,9.01,154883173.884
wheel,0.5,0.502,10,N/A,6720,1000,0.901,9.01,155114031.246
wheel,0.5,0.502,10,N/A,6730,1000,0.901,9.01,155344868.962
wheel,0.5,0.502,10,N/A,6740,1000,0.901,9.01,155575680.788
wheel,0.5,0.502,10,N/A,6750,1000,0.901,9.01,155806527.622
wheel,0.5,0.502,10,N/A,6760,1000,0.901,9.01,156037364.318
wheel,0.5,0.502,10,N/A,6770,1000,0.901,9.01,156268158.664
wheel,0.5,0.502,10,N/A,6780,1000,0.901,9.01,156499003.232
wheel,0.5,0.502,10,N/A,6790,1000,0.901,9.01,156729813.31
wheel,0.5,0.502,10,N/A,6800,1000,0.901,9.01,156960664.842
wheel,0.5,0.502,10,N/A,6810,1000,0.901,9.01,157191499.812
wheel,0.5,0.502,10,N/A,6820,1000,0.901,9.01,157422345.898
wheel,0.5,0.502,10,N/A,6830,1000,0.901,9.01,157653176.516
wheel,0.5,0.502,10,N/A,6840,1000,0.901,9.01,157884056.372
wheel,0.5,0.502,10,N/A,6850,1000,0.901,9.01,158114843.056
wheel,0.5,0.502,10,N/A,6860,1000,0.901,9.01,158345647.78
wheel,0.5,0.502,10,N/A,6870,1000,0.901,9.01,158576457.16
wheel,0.5,0.502,10,N/A,6880,1000,0.901,9.01,158807316.104
wheel,0.5,0.502,10,N/A,6890,1000,0.901,9.01,159038130.136
wheel,0.5,0.502,10,N/A,6900,1000,0.901,9.01,159268977.816
wheel,0.5,0.502,10,N/A,6910,1000,0.901,9.01,159499813.022
wheel,0.5,0.502,10,N/A,6920,1000,0.901,9.01,159730647.592
wheel,0.5,0.502,10,N/A,6930,1000,0.901,9.01,159961479.756
wheel,0.5,0.502,10,N/A,6940,1000,0.901,9.01,160192291.164
wheel,0.5,0.502,10,N/A,6950,1000,0.901,9.01,160423102.074
wheel,0.5,0.502,10,N/A,6960,1000,0.901,9.01,160653968.796
wheel,0.5,0.502,10,N/A,6970,1000,0.901,9.01,160884780.318
wheel,0.5,0.502,10,N/A,6980,1000,0.901,9.01,161115581.206
wheel,0.5,0.502,10,N/A,6990,1000,0.901,9.01,161346410.95
wheel,0.5,0.502,10,N/A,7000,1000,0.901,9.01,161577247.642
wheel,0.5,0.502,10,N/A,7010,1000,0.901,9.01,161808060.536
wheel,0.5,0.502,10,N/A,7020,1000,0.901,9.01,162038894.182
wheel,0.5,0.502,10,N/A,7030,1000,0.901,9.01,162269680.71
wheel,0.5,0.502,10,N/A,7040,1000,0.901,9.01,162500507.334
wheel,0.5,0.502,10,N/A,7050,1000,0.901,9.01,162731366.01
wheel,0.5,0.502,10,N/A,7060,1000,0.901,9.01,162962209.916
wheel,0.5,0.502,10,N/A,7070,1000,0.901,9.01,163193057.496
wheel,0.5,0.502,10,N/A,7080,1000,0.901,9.01,163423916.542
wheel,0.5,0.502,10,N/A,7090,1000,0.901,9.01,163654725.526
wheel,0.5,0.502,10,N/A,7100,1000,0.901,9.01,163885547.774
wheel,0.5,0.502,10,N/A,7110,1000,0.901,9.01,164116365.186
wheel,0.5,0.502,10,N/A,7120,1000,0.901,9.01,164347184.94
wheel,0.5,0.502,10,N/A,7130,1000,0.901,9.01,164578032.0
wheel,0.5,0.502,10,N/A,7140,1000,0.901,9.01,164808847.23
wheel,0.5,0.502,10,N/A,7150,1000,0.901,9.01,165039655.472
wheel,0.5,0.502,10,N/A,7160,1000,0.901,9.01,165270481.392
wheel,0.5,0.502,10,N/A,7170,1000,0.901,9.01,165501329.254
wheel,0.5,0.502,10,N/A,7180,1000,0.901,9.01,165732165.316
wheel,0.5,0.502,10,N/A,7190,1000,0.901,9.01,165963015.124
wheel,0.5,0.502,10,N/A,7200,1000,0.901,9.01,166193859.714
wheel,0.5,0.502,10,N/A,7210,1000,0.901,9.01,166424676.522
wheel,0.5,0.502,10,N/A,7220,1000,0.901,9.01,166655527.738
wheel,0.5,0.502,10,N/A,7230,1000,0.901,9.01,166886382.306
wheel,0.5,0.502,10,N/A,7240,1000,0.901,9.01,167117236.716
wheel,0.5,0.502,10,N/A,7250,1000,0.901,9.01,167348025.088
wheel,0.5,0.502,10,N/A,7260,1000,0.901,9.01,167578877.374
wheel,0.5,0.502,10,N/A,7270,1000,0.901,9.01,167809712.568
wheel,0.5,0.502,10,N/A,7280,1000,0.901,9.01,168040562.02
wheel,0.5,0.502,10,N/A,7290,1000,0.901,9.01,168271344.172
wheel,0.5,0.502,10,N/A,7300,1000,0.901,9.01,168502160.736
wheel,0.5,0.502,10,N/A,7310,1000,0.901,9.01,168733003.928
wheel,0.5,0.502,10,N/A,7320,1000,0.901,9.01,168963815.418
wheel,0.5,0.502,10,N/A,7330,1000,0.901,9.01,169194639.372
wheel,0.5,0.502,10,N/A,7340,1000,0.901,9.01,169425466.208
wheel,0.5,0.502,10,N/A,7350,1000,0.901,9.01,169656290.688
wheel,0.5,0.502,10,N/A,7360,1000,0.901,9.01,169887108.348
wheel,0.5,0.502,10,N/A,7370,1000,0.901,9.01,170117891.878
wheel,0.5,0.502,10,N/A,7380,1000,0.901,9.01,170348705.954
wheel,0.5,0.502,10,N/A,7390,1000,0.901,9.01,170579534.808
wheel,0.5,0.502,10,N/A,7400,1000,0.901,9.01,170810320.314
wheel,0.5,0.502,10,N/A,7410,1000,0.901,9.01,171041163.81
wheel,0.5,0.502,10,N/A,7420,1000,0.901,9.01,171271980.522
wheel,0.5,0.502,10,N/A,7430,1000,0.901,9.01,171502782.788
wheel,0.5,0.502,10,N/A,7440,1000,0.901,9.01,171733616.43
wheel,0.5,0.502,10,N/A,7450,1000,0.901,9.01,171964482.802
wheel,0.5,0.502,10,N/A,7460,1000,0.901,9.01,172195313.974
wheel,0.5,0.502,10,N/A,7470,1000,0.901,9.01,172426133.264
wheel,0.5,0.502,10,N/A,7480,1000,0.901,9.01,172656974.298
wheel,0.5,0.502,10,N/A,7490,1000,0.901,9.01,172887798.27
wheel,0.5,0.502,10,N/A,7500,1000,0.901,9.01,173118594.424
wheel,0.5,0.502,10,N/A,7510,1000,0.901,9.01,173349412.64
wheel,0.5,0.502,10,N/A,7520,1000,0.901,9.01,173580237.474
wheel,0.5,0.502,10,N/A,7530,1000,0.901,9.01,173811016.706
wheel,0.5,0.502,10,N/A,7540,1000,0.901,9.01,174041804.694
wheel,0.5,0.502,10,N/A,7550,1000,0.901,9.01,174272620.064
wheel,0.5,0.502,10,N/A,7560,1000,0.901,9.01,174503433.862
wheel,0.5,0.502,10,N/A,7570,1000,0.901,9.01,174734248.852
wheel,0.5,0.502,10,N/A,7580,1000,0.901,9.01,174965054.892
wheel,0.5,0.502,10,N/A,7590,1000,0.901,9.01,175195887.548
wheel,0.5,0.502,10,N/A,7600,1000,0.901,9.01,175426671.682
wheel,0.5,0.502,10,N/A,7610,1000,0.901,9.01,175657457.516
wheel,0.5,0.502,10,N/A,7620,1000,0.901,9.01,175888321.956
wheel,0.5,0.502,10,N/A,7630,1000,0.901,9.01,176119115.814
wheel,0.5,0.502,10,N/A,7640,1000,0.901,9.01,176349946.704
wheel,0.5,0.502,10,N/A,7650,1000,0.901,9.01,176580776.78
wheel,0.5,0.502,10,N/A,7660,1000,0.901,9.01,176811592.596
wheel,0.5,0.502,10,N/A,7670,1000,0.901,9.01,177042424.458
wheel,0.5,0.502,10,N/A,7680,1000,0.901,9.01,177273244.006
wheel,0.5,0.502,10,N/A,7690,1000,0.901,9.01,177504054.768
wheel,0.5,0.502,10,N/A,7700,1000,0.901,9.01,177734913.728
wheel,0.5,0.502,10,N/A,7710,1000,0.901,9.01,177965707.516
wheel,0.5,0.502,10,N/A,7720,1000,0.901,9.01,178196576.072
wheel,0.5,0.502,10,N/A,7730,1000,0.901,9.01,178427447.168
wheel,0.5,0.502,10,N/A,7740,1000,0.901,9.01,178658281.498
wheel,0.5,0.502,10,N/A,7750,1000,0.901,9.01,178889123.502
wheel,0.5,0.502,10,N/A,7760,1000,0.901,9.01,179119955.988
wheel,0.5,0.502,10,N/A,7770,1000,0.901,9.01,179350733.102
wheel,0.5,0.502,10,N/A,7780,1000,0.901,9.01,179581564.022
wheel,0.5,0.502,10,N/A,7790,1000,0.901,9.01,179812388.998
wheel,0.5,0.502,10,N/A,7800,1000,0.901,9.01,180043210.532
wheel,0.5,0.502,10,N/A,7810,1000,0.901,9.01,180274025.738
wheel,0.5,0.502,10,N/A,7820,1000,0.901,9.01,180504845.582
wheel,0.5,0.502,10,N/A,7830,1000,0.901,9.01,180735691.674
wheel,0.5,0.502,10,N/A,7840,1000,0.901,9.01,180966510.782
wheel,0.5,0.502,10,N/A,7850,1000,0.901,9.01,181197346.7
wheel,0.5,0.502,10,N/A,7860,1000,0.901,9.01,181428097.936
wheel,0.5,0.502,10,N/A,7870,1000,0.901,9.01,181658903.972
wheel,0.5,0.502,10,N/A,7880,1000,0.901,9.01,181889713.064
wheel,0.5,0.502,10,N/A,7890,1000,0.901,9.01,182120508.65
wheel,0.5,0.502,10,N/A,7900,1000,0.901,9.01,182351345.23
wheel,0.5,0.502,10,N/A,7910,1000,0.901,9.01,182582180.776
wheel,0.5,0.502,10,N/A,7920,1000,0.901,9.01,182812978.524
wheel,0.5,0.502,10,N/A,7930,1000,0.901,9.01,183043798.12
wheel,0.5,0.502,10,N/A,7940,1000,0.901,9.01,183274653.242
wheel,0.5,0.502,10,N/A,7950,1000,0.901,9.01,183505475.0
wheel,0.5,0.502,10,N/A,7960,1000,0.901,9.01,183736289.862
wheel,0.5,0.502,10,N/A,7970,1000,0.901,9.01,183967123.374
wheel,0.5,0.502,10,N/A,7980,1000,0.901,9.01,184197972.004
wheel,0.5,0.502,10,N/A,7990,1000,0.901,9.01,184428788.49
wheel,0.5,0.502,10,N/A,8000,1000,0.901,9.01,184659630.982
wheel,0.5,0.502,10,N/A,8010,1000,0.901,9.01,184890432.426
wheel,0.5,0.502,10,N/A,8020,1000,0.901,9.01,185121255.494
wheel,0.5,0.502,10,N/A,8030,1000,0.901,9.01,185352127.2
wheel,0.5,0.502,10,N/A,8040,1000,0.901,9.01,185582907.19
wheel,0.5,0.502,10,N/A,8050,1000,0.901,9.01,185813790.23
wheel,0.5,0.502,10,N/A,8060,1000,0.901,9.01,186044583.236
wheel,0.5,0.502,10,N/A,8070,1000,0.901,9.01,186275416.604
wheel,0.5,0.502,10,N/A,8080,1000,0.901,9.01,186506219.228
wheel,0.5,0.502,10,N/A,8090,1000,0.901,9.01,186737043.888
wheel,0.5,0.502,10,N/A,8100,1000,0.901,9.01,186967864.148
wheel,0.5,0.502,10,N/A,8110,1000,0.901,9.01,187198667.63
wheel,0.5,0.502,10,N/A,8120,1000,0.901,9.01,187429503.454
wheel,0.5,0.502,10,N/A,8130,1000,0.901,9.01,187660340.844
wheel,0.5,0.502,10,N/A,8140,1000,0.901,9.01,187891158.026
wheel,0.5,0.502,10,N/A,8150,1000,0.901,9.01,188121994.296
wheel,0.5,0.502,10,N/A,8160,1000,0.901,9.01,188352781.862
wheel,0.5,0.502,10,N/A,8170,1000,0.901,9.01,188583618.9
wheel,0.5,0.502,10,N/A,8180,1000,0.901,9.01,188814448.916
wheel,0.5,0.502,10,N/A,8190,1000,0.901,9.01,189045300.28
wheel,0.5,0.502,10,N/A,8200,1000,0.901,9.01,189276111.102
wheel,0.5,0.502,10,N/A,8210,1000,0.901,9.01,189506942.782
wheel,0.5,0.502,10,N/A,8220,1000,0.901,9.01,189737755.212
wheel,0.5,0.502,10,N/A,8230,1000,0.901,9.01,189968575.232
wheel,0.5,0.502,10,N/A,8240,1000,0.901,9.01,190199399.102
wheel,0.5,0.502,10,N/A,8250,1000,0.901,9.01,190430229.414
wheel,0.5,0.502,10,N/A,8260,1000,0.901,9.01,190661068.73
wheel,0.5,0.502,10,N/A,8270,1000,0.901,9.01,190891886.53
wheel,0.5,0.502,10,N/A,8280,1000,0.901,9.01,191122682.962
wheel,0.5,0.502,10,N/A,8290,1000,0.901,9.01,191353489.012
wheel,0.5,0.502,10,N/A,8300,1000,0.901,9.01,191584273.042
wheel,0.5,0.502,10,N/A,8310,1000,0.901,9.01,191815128.11
wheel,0.5,0.502,10,N/A,8320,1000,0.901,9.01,192045984.672
wheel,0.5,0.502,10,N/A,8330,1000,0.901,9.01,192276822.256
wheel,0.5,0.502,10,N/A,8340,1000,0.901,9.01,192507667.906
wheel,0.5,0.502,10,N/A,8350,1000,0.901,9.01,192738505.86
wheel,0.5,0.502,10,N/A,8360,1000,0.901,9.01,192969275.27
wheel,0.5,0.502,10,N/A,8370,1000,0.901,9.01,193200136.774
wheel,0.5,0.502,10,N/A,8380,1000,0.901,9.01,193430938.492
wheel,0.5,0.502,10,N/A,8390,1000,0.901,9.01,193661804.548
wheel,0.5,0.502,10,N/A,8400,1000,0.901,9.01,193892618.19
wheel,0.5,0.502,10,N/A,8410,1000,0.901,9.01,194123467.928
wheel,0.5,0.502,10,N/A,8420,1000,0.901,9.01,194354269.954
wheel,0.5,0.502,10,N/A,8430,1000,0.901,9.01,194585073.32
wheel,0.5,0.502,10,N/A,8440,1000,0.901,9.01,194815884.334
wheel,0.5,0.502,10,N/A,8450,1000,0.901,9.01,195046714.498
wheel,0.5,0.502,10,N/A,8460,1000,0.901,9.01,195277515.022
wheel,0.5,0.502,10,N/A,8470,1000,0.901,9.01,195508392.422
wheel,0.5,0.502,10,N/A,8480,1000,0.901,9.01,195739266.094
wheel,0.5,0.502,10,N/A,8490,1000,0.901,9.01,195970114.38
wheel,0.5,0.502,10,N/A,8500,1000,0.901,9.01,196200924.86
wheel,0.5,0.502,10,N/A,8510,1000,0.901,9.01,196431764.904
wheel,0.5,0.502,10,N/A,8520,1000,0.901,9.01,196662567.454
wheel,0.5,0.502,10,N/A,8530,1000,0.901,9.01,196893403.568
wheel,0.5,0.502,10,N/A,8540,1000,0.901,9.01,197124230.286
wheel,0.5,0.502,10,N/A,8550,1000,0.901,9.01,197355041.58
wheel,0.5,0.502,10,N/A,8560,1000,0.901,9.01,197585893.412
wheel,0.5,0.502,10,N/A,8570,1000,0.901,9.01,197816722.316
wheel,0.5,0.502,10,N/A,8580,1000,0.901,9.01,198047575.498
wheel,0.5,0.502,10,N/A,8590,1000,0.901,9.01,198278418.246
wheel,0.5,0.502,10,N/A,8600,1000,0.901,9.01,198509237.656
wheel,0.5,0.502,10,N/A,8610,1000,0.901,9.01,198740054.168
wheel,0.5,0.502,10,N/A,8620,1000,0.901,9.01,198970865.486
wheel,0.5,0.502,10,N/A,8630,1000,0.901,9.01,199201664.562
wheel,0.5,0.502,10,N/A,8640,1000,0.901,9.01,199432472.02
wheel,0.5,0.502,10,N/A,8650,1000,0.901,9.01,199663297.352
wheel,0.5,0.502,10,N/A,8660,1000,0.901,9.01,199894149.214
wheel,0.5,0.502,10,N/A,8670,1000,0.901,9.01,200124986.598
wheel,0.5,0.502,10,N/A,8680,1000,0.901,9.01,200355791.542
wheel,0.5,0.502,10,N/A,8690,1000,0.901,9.01,200586629.958
wheel,0.5,0.502,10,N/A,8700,1000,0.901,9.01,200817476.658
wheel,0.5,0.502,10,N/A,8710,1000,0.901,9.01,201048306.46
wheel,0.5,0.502,10,N/A,8720,1000,0.901,9.01,201279151.84
wheel,0.5,0.502,10,N/A,8730,1000,0.901,9.01,201509985.23
wheel,0.5,0.502,10,N/A,8740,1000,0.901,9.01,201740808.974
wheel,0.5,0.502,10,N/A,8750,1000,0.901,9.01,201971615.812
wheel,0.5,0.502,10,N/A,8760,1000,0.901,9.01,202202449.478
wheel,0.5,0.502,10,N/A,8770,1000,0.901,9.01,202433273.894
wheel,0.5,0.502,10,N/A,8780,1000,0.901,9.01,202664108.32
wheel,0.5,0.502,10,N/A,8790,1000,0.901,9.01,202894966.542
wheel,0.5,0.502,10,N/A,8800,1000,0.901,9.01,203125790.192
wheel,0.5,0.502,10,N/A,8810,1000,0.901,9.01,203356610.838
wheel,0.5,0.502,10,N/A,8820,1000,0.901,9.01,203587405.026
wheel,0.5,0.502,10,N/A,8830,1000,0.901,9.01,203818243.358
wheel,0.5,0.502,10,N/A,8840,1000,0.901,9.01,204049074.422
wheel,0.5,0.502,10,N/A,8850,1000,0.901,9.01,204279847.958
wheel,0.5,0.502,10,N/A,8860,1000,0.901,9.01,204510678.112
wheel,0.5,0.502,10,N/A,8870,1000,0.901,9.01,204741495.706
wheel,0.5,0.502,10,N/A,8880,1000,0.901,9.01,204972327.474
wheel,0.5,0.502,10,N/A,8890,1000,0.901,9.01,205203172.216
wheel,0.5,0.502,10,N/A,8900,1000,0.901,9.01,205433972.696
wheel,0.5,0.502,10,N/A,8910,1000,0.901,9.01,205664815.872
wheel,0.5,0.502,10,N/A,8920,1000,0.901,9.01,205895686.014
wheel,0.5,0.502,10,N/A,8930,1000,0.901,9.01,206126497.62
wheel,0.5,0.502,10,N/A,8940,1000,0.901,9.01,206357313.094
wheel,0.5,0.502,10,N/A,8950,1000,0.901,9.01,206588147.106
wheel,0.5,0.502,10,N/A,8960,1000,0.901,9.01,206819005.746
wheel,0.5,0.502,10,N/A,8970,1000,0.901,9.01,207049884.014
wheel,0.5,0.502,10,N/A,8980,1000,0.901,9.01,207280719.682
wheel,0.5,0.502,10,N/A,8990,1000,0.901,9.01,207511536.828
wheel,0.5,0.502,10,N/A,9000,1000,0.901,9.01,207742338.24
wheel,0.5,0.502,10,N/A,9010,1000,0.901,9.01,207973148.212
wheel,0.5,0.502,10,N/A,9020,1000,0.901,9.01,208203956.746
wheel,0.5,0.502,10,N/A,9030,1000,0.901,9.01,208434800.188
wheel,0.5,0.502,10,N/A,9040,1000,0.901,9.01,208665653.87
wheel,0.5,0.502,10,N/A,9050,1000,0.901,9.01,208896507.124
wheel,0.5,0.502,10,N/A,9060,1000,0.901,9.01,209127332.68
wheel,0.5,0.502,10,N/A,9070,1000,0.901,9.01,209358156.774
wheel,0.5,0.502,10,N/A,9080,1000,0.901,9.01,209589019.166
wheel,0.5,0.502,10,N/A,9090,1000,0.901,9.01,209819870.81
wheel,0.5,0.502,10,N/A,9100,1000,0.901,9.01,210050641.516
wheel,0.5,0.502,10,N/A,9110,1000,0.901,9.01,210281479.574
wheel,0.5,0.502,10,N/A,9120,1000,0.901,9.01,210512319.274
wheel,0.5,0.502,10,N/A,9130,1000,0.901,9.01,210743149.036
wheel,0.5,0.502,10,N/A,9140,1000,0.901,9.01,210974010.178
wheel,0.5,0.502,10,N/A,9150,1000,0.901,9.01,211204859.836
wheel,0.5,0.502,10,N/A,9160,1000,0.901,9.01,211435705.402
wheel,0.5,0.502,10,N/A,9170,1000,0.901,9.01,211666478.66
wheel,0.5,0.502,10,N/A,9180,1000,0.901,9.01,211897268.236
wheel,0.5,0.502,10,N/A,9190,1000,0.901,9.01,212128130.642
wheel,0.5,0.502,10,N/A,9200,1000,0.901,9.01,212358981.59
wheel,0.5,0.502,10,N/A,9210,1000,0.901,9.01,212589843.458
wheel,0.5,0.502,10,N/A,9220,1000,0.901,9.01,212820644.892
wheel,0.5,0.502,10,N/A,9230,1000,0.901,9.01,213051488.426
wheel,0.5,0.502,10,N/A,9240,1000,0.901,9.01,213282327.37
wheel,0.5,0.502,10,N/A,9250,1000,0.901,9.01,213513161.002
wheel,0.5,0.502,10,N/A,9260,1000,0.901,9.01,213743988.24
wheel,0.5,0.502,10,N/A,9270,1000,0.901,9.01,213974838.16
wheel,0.5,0.502,10,N/A,9280,1000,0.901,9.01,214205702.108
wheel,0.5,0.502,10,N/A,9290,1000,0.901,9.01,214436529.112
wheel,0.5,0.502,10,N/A,9300,1000,0.901,9.01,214667354.0
wheel,0.5,0.502,10,N/A,9310,1000,0.901,9.01,214898207.568
wheel,0.5,0.502,10,N/A,9320,1000,0.901,9.01,215129050.57
wheel,0.5,0.502,10,N/A,9330,1000,0.901,9.01,215359857.676
wheel,0.5,0.502,10,N/A,9340,1000,0.901,9.01,215590673.164
wheel,0.5,0.502,10,N/A,9350,1000,0.901,9.01,215821452.248
wheel,0.5,0.502,10,N/A,9360,1000,0.901,9.01,216052299.75
wheel,0.5,0.502,10,N/A,9370,1000,0.901,9.01,216283139.846
wheel,0.5,0.502,10,N/A,9380,1000,0.901,9.01,216513986.59
wheel,0.5,0.502,10,N/A,9390,1000,0.901,9.01,216744790.76
wheel,0.5,0.502,10,N/A,9400,1000,0.901,9.01,216975579.7
wheel,0.5,0.502,10,N/A,9410,1000,0.901,9.01,217206432.716
wheel,0.5,0.502,10,N/A,9420,1000,0.901,9.01,217437311.318
wheel,0.5,0.502,10,N/A,9430,1000,0.901,9.01,217668148.708
wheel,0.5,0.502,10,N/A,9440,1000,0.901,9.01,217899003.018
wheel,0.5,0.502,10,N/A,9450,1000,0.901,9.01,218129836.466
wheel,0.5,0.502,10,N/A,9460,1000,0.901,9.01,218360683.724
wheel,0.5,0.502,10,N/A,9470,1000,0.901,9.01,218591572.892
wheel,0.5,0.502,10,N/A,9480,1000,0.901,9.01,218822369.902
wheel,0.5,0.502,10,N/A,9490,1000,0.901,9.01,219053193.166
wheel,0.5,0.502,10,N/A,9500,1000,0.901,9.01,219283996.096
wheel,0.5,0.502,10,N/A,9510,1000,0.901,9.01,219514827.128
wheel,0.5,0.502,10,N/A,9520,1000,0.901,9.01,219745683.004
wheel,0.5,0.502,10,N/A,9530,1000,0.901,9.01,219976484.418
wheel,0.5,0.502,10,N/A,9540,1000,0.901,9.01,220207336.46
wheel,0.5,0.502,10,N/A,9550,1000,0.901,9.01,220438211.62
wheel,0.5,0.502,10,N/A,9560,1000,0.901,9.01,220669038.344
wheel,0.5,0.502,10,N/A,9570,1000,0.901,9.01,220899849.42
wheel,0.5,0.502,10,N/A,9580,1000,0.901,9.01,221130672.55
wheel,0.5,0.502,10,N/A,9590,1000,0.901,9.01,221361488.554
wheel,0.5,0.502,10,N/A,9600,1000,0.901,9.01,221592308.684
wheel,0.5,0.502,10,N/A,9610,1000,0.901,9.01,221823111.566
wheel,0.5,0.502,10,N/A,9620,1000,0.901,9.01,222053965.784
wheel,0.5,0.502,10,N/A,9630,1000,0.901,9.01,222284812.448
wheel,0.5,0.502,10,N/A,9640,1000,0.901,9.01,222515612.736
wheel,0.5,0.502,10,N/A,9650,1000,0.901,9.01,222746458.568
wheel,0.5,0.502,10,N/A,9660,1000,0.901,9.01,222977306.148
wheel,0.5,0.502,10,N/A,9670,1000,0.901,9.01,223208129.316
wheel,0.5,0.502,10,N/A,9680,1000,0.9,9.009,223438972.47
wheel,0.5,0.502,10,N/A,9690,1000,0.901,9.01,223669828.79
wheel,0.5,0.502,10,N/A,9700,1000,0.901,9.01,223900648.98
wheel,0.5,0.502,10,N/A,9710,1000,0.901,9.01,224131486.984
wheel,0.5,0.502,10,N/A,9720,1000,0.901,9.01,224362301.896
wheel,0.5,0.502,10,N/A,9730,1000,0.901,9.01,224593144.658
wheel,0.5,0.502,10,N/A,9740,1000,0.901,9.01,224823960.402
wheel,0.5,0.502,10,N/A,9750,1000,0.901,9.01,225054806.512
wheel,0.5,0.502,10,N/A,9760,1000,0.901,9.01,225285594.624
wheel,0.5,0.502,10,N/A,9770,1000,0.901,9.01,225516441.154
wheel,0.5,0.502,10,N/A,9780,1000,0.901,9.01,225747301.998
wheel,0.5,0.502,10,N/A,9790,1000,0.901,9.01,225978142.57
wheel,0.5,0.502,10,N/A,9800,1000,0.901,9.01,226208978.016
wheel,0.5,0.502,10,N/A,9810,1000,0.901,9.01,226439756.52
wheel,0.5,0.502,10,N/A,9820,1000,0.901,9.01,226670575.036
wheel,0.5,0.502,10,N/A,9830,1000,0.901,9.01,226901386.894
wheel,0.5,0.502,10,N/A,9840,1000,0.901,9.01,227132184.984
wheel,0.5,0.502,10,N/A,9850,1000,0.901,9.01,227363022.414
wheel,0.5,0.502,10,N/A,9860,1000,0.901,9.01,227593867.952
wheel,0.5,0.502,10,N/A,9870,1000,0.901,9.01,227824691.746
wheel,0.5,0.502,10,N/A,9880,1000,0.901,9.01,228055549.028
wheel,0.5,0.502,10,N/A,9890,1000,0.901,9.01,228286382.362
wheel,0.5,0.502,10,N/A,9900,1000,0.901,9.01,228517181.168
