network_structure,ps[0],ps[1],num_agents,epsilon,n_steps,n_runs,success_convergence_rate,individuals_converged,total_successful_pulls
cycle,0.5,0.501,10,0.1,6620,1000,0.999,9.999,33158307.621
cycle,0.5,0.501,10,0.1,6630,1000,0.999,9.999,33208395.47
cycle,0.5,0.501,10,0.1,6640,1000,0.999,9.999,33258480.352
cycle,0.5,0.501,10,0.1,6650,1000,0.999,9.999,33308569.983
cycle,0.5,0.501,10,0.1,6660,1000,0.999,9.999,33358659.838
cycle,0.5,0.501,10,0.1,6670,1000,0.999,9.999,33408747.901
cycle,0.5,0.501,10,0.1,6680,1000,0.999,9.999,33458838.126
cycle,0.5,0.501,10,0.1,6690,1000,0.999,9.999,33508923.126
cycle,0.5,0.501,10,0.1,6700,1000,0.999,9.999,33559012.32
cycle,0.5,0.501,10,0.1,6710,1000,0.999,9.999,33609105.472
cycle,0.5,0.501,10,0.1,6720,1000,0.999,9.999,33659197.088
cycle,0.5,0.501,10,0.1,6730,1000,0.999,9.999,33709286.977
cycle,0.5,0.501,10,0.1,6740,1000,0.999,9.999,33759373.69
cycle,0.5,0.501,10,0.1,6750,1000,0.999,9.999,33809462.4
cycle,0.5,0.501,10,0.1,6760,1000,0.999,9.999,33859563.454
cycle,0.5,0.501,10,0.1,6770,1000,0.999,9.999,33909644.431
cycle,0.5,0.501,10,0.1,6780,1000,0.999,9.999,33959734.736
cycle,0.5,0.501,10,0.1,6790,1000,0.999,9.999,34009826.865
cycle,0.5,0.501,10,0.1,6800,1000,0.999,9.999,34059917.192
cycle,0.5,0.501,10,0.1,6810,1000,0.999,9.999,34110015.079
cycle,0.5,0.501,10,0.1,6820,1000,0.999,9.999,34160105.566
cycle,0.5,0.501,10,0.1,6830,1000,1.0,10.0,34210193.545
cycle,0.5,0.501,10,0.1,6840,1000,1.0,10.0,34260275.987
cycle,0.5,0.501,10,0.1,6850,1000,1.0,10.0,34310374.719
cycle,0.5,0.501,10,0.1,6860,1000,1.0,10.0,34360470.555
cycle,0.5,0.501,10,0.1,6870,1000,1.0,10.0,34410560.692
cycle,0.5,0.501,10,0.1,6880,1000,1.0,10.0,34460646.727
cycle,0.5,0.501,10,0.1,6890,1000,1.0,10.0,34510737.936
cycle,0.5,0.501,10,0.1,6900,1000,1.0,10.0,34560816.563
cycle,0.5,0.501,10,0.1,6910,1000,1.0,10.0,34610911.357
cycle,0.5,0.501,10,0.1,6920,1000,1.0,10.0,34661000.264
cycle,0.5,0.501,10,0.1,6930,1000,1.0,10.0,34711093.373
cycle,0.5,0.501,10,0.1,6940,1000,1.0,10.0,34761180.09
cycle,0.5,0.501,10,0.1,6950,1000,1.0,10.0,34811267.696
cycle,0.5,0.501,10,0.1,6960,1000,1.0,10.0,34861359.966
cycle,0.5,0.501,10,0.1,6970,1000,1.0,10.0,34911448.341
cycle,0.5,0.501,10,0.1,6980,1000,1.0,10.0,34961542.074
cycle,0.5,0.501,10,0.1,6990,1000,1.0,10.0,35011636.296
cycle,0.5,0.501,10,0.1,7000,1000,1.0,10.0,35061727.56
cycle,0.5,0.501,10,0.1,7010,1000,1.0,10.0,35111814.781
cycle,0.5,0.501,10,0.1,7020,1000,1.0,10.0,35161901.082
cycle,0.5,0.501,10,0.1,7030,1000,1.0,10.0,35211988.422
cycle,0.5,0.501,10,0.1,7040,1000,1.0,10.0,35262084.372
cycle,0.5,0.501,10,0.1,7050,1000,1.0,10.0,35312171.679
cycle,0.5,0.501,10,0.1,7060,1000,1.0,10.0,35362267.394
cycle,0.5,0.501,10,0.1,7070,1000,1.0,10.0,35412359.722
cycle,0.5,0.501,10,0.1,7080,1000,1.0,10.0,35462446.946
cycle,0.5,0.501,10,0.1,7090,1000,1.0,10.0,35512537.096
cycle,0.5,0.501,10,0.1,7100,1000,1.0,10.0,35562628.159
cycle,0.5,0.501,10,0.1,7110,1000,1.0,10.0,35612720.585
cycle,0.5,0.501,10,0.1,7120,1000,1.0,10.0,35662804.627
cycle,0.5,0.501,10,0.1,7130,1000,1.0,10.0,35712901.254
cycle,0.5,0.501,10,0.1,7140,1000,1.0,10.0,35762985.462
cycle,0.5,0.501,10,0.1,7150,1000,1.0,10.0,35813078.352
cycle,0.5,0.501,10,0.1,7160,1000,1.0,10.0,35863156.586
cycle,0.5,0.501,10,0.1,7170,1000,1.0,10.0,35913260.566
cycle,0.5,0.501,10,0.1,7180,1000,1.0,10.0,35963355.502
cycle,0.5,0.501,10,0.1,7190,1000,1.0,10.0,36013444.144
cycle,0.5,0.501,10,0.1,7200,1000,1.0,10.0,36063531.549
cycle,0.5,0.501,10,0.1,7210,1000,1.0,10.0,36113620.693
cycle,0.5,0.501,10,0.1,7220,1000,1.0,10.0,36163709.149
cycle,0.5,0.501,10,0.1,7230,1000,1.0,10.0,36213793.236
cycle,0.5,0.501,10,0.1,7240,1000,1.0,10.0,36263891.333
cycle,0.5,0.501,10,0.1,7250,1000,1.0,10.0,36313985.488
cycle,0.5,0.501,10,0.1,7260,1000,1.0,10.0,36364072.915
cycle,0.5,0.501,10,0.1,7270,1000,1.0,10.0,36414158.772
cycle,0.5,0.501,10,0.1,7280,1000,1.0,10.0,36464244.962
cycle,0.5,0.501,10,0.1,7290,1000,1.0,10.0,36514341.8
cycle,0.5,0.501,10,0.1,7300,1000,1.0,10.0,36564431.53
cycle,0.5,0.501,10,0.1,7310,1000,1.0,10.0,36614513.831
cycle,0.5,0.501,10,0.1,7320,1000,1.0,10.0,36664612.466
cycle,0.5,0.501,10,0.1,7330,1000,1.0,10.0,36714698.364
cycle,0.5,0.501,10,0.1,7340,1000,1.0,10.0,36764789.508
cycle,0.5,0.501,10,0.1,7350,1000,1.0,10.0,36814882.245
cycle,0.5,0.501,10,0.1,7360,1000,1.0,10.0,36864972.225
cycle,0.5,0.501,10,0.1,7370,1000,1.0,10.0,36915062.03
cycle,0.5,0.501,10,0.1,7380,1000,0.999,9.999,36965153.232
cycle,0.5,0.501,10,0.1,7390,1000,1.0,10.0,37015242.416
cycle,0.5,0.501,10,0.1,7400,1000,1.0,10.0,37065337.854
cycle,0.5,0.501,10,0.1,7410,1000,1.0,10.0,37115425.278
cycle,0.5,0.501,10,0.1,7420,1000,0.999,9.999,37165511.55
cycle,0.5,0.501,10,0.1,7430,1000,0.999,9.999,37215603.438
cycle,0.5,0.501,10,0.1,7440,1000,0.999,9.999,37265696.486
cycle,0.5,0.501,10,0.1,7450,1000,0.999,9.999,37315782.462
cycle,0.5,0.501,10,0.1,7460,1000,0.999,9.999,37365874.736
cycle,0.5,0.501,10,0.1,7470,1000,1.0,10.0,37415961.173
cycle,0.5,0.501,10,0.1,7480,1000,1.0,10.0,37466044.488
cycle,0.5,0.501,10,0.1,7490,1000,1.0,10.0,37516141.567
cycle,0.5,0.501,10,0.1,7500,1000,1.0,10.0,37566234.79
cycle,0.5,0.501,10,0.1,7510,1000,1.0,10.0,37616324.857
cycle,0.5,0.501,10,0.1,7520,1000,1.0,10.0,37666414.3
cycle,0.5,0.501,10,0.1,7530,1000,1.0,10.0,37716500.927
cycle,0.5,0.501,10,0.1,7540,1000,1.0,10.0,37766590.182
cycle,0.5,0.501,10,0.1,7550,1000,1.0,10.0,37816684.268
cycle,0.5,0.501,10,0.1,7560,1000,1.0,10.0,37866768.335
cycle,0.5,0.501,10,0.1,7570,1000,1.0,10.0,37916856.347
cycle,0.5,0.501,10,0.1,7580,1000,1.0,10.0,37966953.457
cycle,0.5,0.501,10,0.1,7590,1000,1.0,10.0,38017040.03
cycle,0.5,0.501,10,0.1,7600,1000,1.0,10.0,38067136.171
cycle,0.5,0.501,10,0.1,7610,1000,1.0,10.0,38117229.076
cycle,0.5,0.501,10,0.1,7620,1000,1.0,10.0,38167321.325
cycle,0.5,0.501,10,0.1,7630,1000,1.0,10.0,38217415.274
cycle,0.5,0.501,10,0.1,7640,1000,1.0,10.0,38267506.612
cycle,0.5,0.501,10,0.1,7650,1000,1.0,10.0,38317593.559
cycle,0.5,0.501,10,0.1,7660,1000,1.0,10.0,38367683.288
cycle,0.5,0.501,10,0.1,7670,1000,1.0,10.0,38417775.461
cycle,0.5,0.501,10,0.1,7680,1000,1.0,10.0,38467864.273
cycle,0.5,0.501,10,0.1,7690,1000,1.0,10.0,38517954.67
cycle,0.5,0.501,10,0.1,7700,1000,1.0,10.0,38568038.952
cycle,0.5,0.501,10,0.1,7710,1000,1.0,10.0,38618124.29
cycle,0.5,0.501,10,0.1,7720,1000,1.0,10.0,38668213.191
cycle,0.5,0.501,10,0.1,7730,1000,1.0,10.0,38718303.644
cycle,0.5,0.501,10,0.1,7740,1000,1.0,10.0,38768401.445
cycle,0.5,0.501,10,0.1,7750,1000,1.0,10.0,38818496.429
cycle,0.5,0.501,10,0.1,7760,1000,1.0,10.0,38868586.93
cycle,0.5,0.501,10,0.1,7770,1000,0.999,9.999,38918681.585
cycle,0.5,0.501,10,0.1,7780,1000,1.0,10.0,38968763.854
cycle,0.5,0.501,10,0.1,7790,1000,1.0,10.0,39018856.65
cycle,0.5,0.501,10,0.1,7800,1000,1.0,10.0,39068946.251
cycle,0.5,0.501,10,0.1,7810,1000,0.999,9.999,39119035.508
cycle,0.5,0.501,10,0.1,7820,1000,0.999,9.999,39169125.814
cycle,0.5,0.501,10,0.1,7830,1000,0.999,9.999,39219213.428
cycle,0.5,0.501,10,0.1,7840,1000,0.999,9.999,39269298.165
cycle,0.5,0.501,10,0.1,7850,1000,1.0,10.0,39319380.392
cycle,0.5,0.501,10,0.1,7860,1000,1.0,10.0,39369474.662
cycle,0.5,0.501,10,0.1,7870,1000,0.999,9.999,39419559.291
cycle,0.5,0.501,10,0.1,7880,1000,1.0,10.0,39469652.601
cycle,0.5,0.501,10,0.1,7890,1000,1.0,10.0,39519741.293
cycle,0.5,0.501,10,0.1,7900,1000,0.999,9.999,39569834.786
cycle,0.5,0.501,10,0.1,7910,1000,0.999,9.999,39619915.434
cycle,0.5,0.501,10,0.1,7920,1000,0.999,9.999,39670001.265
cycle,0.5,0.501,10,0.1,7930,1000,0.999,9.999,39720098.775
cycle,0.5,0.501,10,0.1,7940,1000,0.999,9.999,39770191.231
cycle,0.5,0.501,10,0.1,7950,1000,0.999,9.999,39820286.558
cycle,0.5,0.501,10,0.1,7960,1000,0.999,9.999,39870379.267
cycle,0.5,0.501,10,0.1,7970,1000,0.999,9.999,39920464.013
cycle,0.5,0.501,10,0.1,7980,1000,0.999,9.999,39970559.208
cycle,0.5,0.501,10,0.1,7990,1000,0.999,9.999,40020652.597
cycle,0.5,0.501,10,0.1,8000,1000,0.999,9.999,40070744.646
cycle,0.5,0.501,10,0.1,8010,1000,0.999,9.999,40120832.582
cycle,0.5,0.501,10,0.1,8020,1000,0.998,9.998,40170927.154
cycle,0.5,0.501,10,0.1,8030,1000,0.999,9.999,40221014.8
cycle,0.5,0.501,10,0.1,8040,1000,1.0,10.0,40271101.98
cycle,0.5,0.501,10,0.1,8050,1000,1.0,10.0,40321202.421
cycle,0.5,0.501,10,0.1,8060,1000,1.0,10.0,40371296.707
cycle,0.5,0.501,10,0.1,8070,1000,1.0,10.0,40421391.831
cycle,0.5,0.501,10,0.1,8080,1000,1.0,10.0,40471487.754
cycle,0.5,0.501,10,0.1,8090,1000,1.0,10.0,40521570.5
cycle,0.5,0.501,10,0.1,8100,1000,1.0,10.0,40571657.786
cycle,0.5,0.501,10,0.1,8110,1000,1.0,10.0,40621744.091
cycle,0.5,0.501,10,0.1,8120,1000,0.999,9.999,40671833.686
cycle,0.5,0.501,10,0.1,8130,1000,1.0,10.0,40721930.089
cycle,0.5,0.501,10,0.1,8140,1000,1.0,10.0,40772024.361
cycle,0.5,0.501,10,0.1,8150,1000,1.0,10.0,40822116.144
cycle,0.5,0.501,10,0.1,8160,1000,0.999,9.999,40872204.761
cycle,0.5,0.501,10,0.1,8170,1000,0.999,9.999,40922292.371
cycle,0.5,0.501,10,0.1,8180,1000,0.999,9.999,40972373.099
cycle,0.5,0.501,10,0.1,8190,1000,0.998,9.998,41022467.723
cycle,0.5,0.501,10,0.1,8200,1000,0.998,9.998,41072562.697
cycle,0.5,0.501,10,0.1,8210,1000,0.998,9.998,41122643.13
cycle,0.5,0.501,10,0.1,8220,1000,0.998,9.998,41172727.308
cycle,0.5,0.501,10,0.1,8230,1000,0.998,9.998,41222809.298
cycle,0.5,0.501,10,0.1,8240,1000,0.998,9.998,41272895.697
cycle,0.5,0.501,10,0.1,8250,1000,0.998,9.998,41322986.509
cycle,0.5,0.501,10,0.1,8260,1000,0.998,9.998,41373070.932
cycle,0.5,0.501,10,0.1,8270,1000,0.998,9.998,41423165.15
cycle,0.5,0.501,10,0.1,8280,1000,0.999,9.999,41473246.45
cycle,0.5,0.501,10,0.1,8290,1000,0.999,9.999,41523335.023
cycle,0.5,0.501,10,0.1,8300,1000,0.999,9.999,41573423.219
cycle,0.5,0.501,10,0.1,8310,1000,0.999,9.999,41623511.6
cycle,0.5,0.501,10,0.1,8320,1000,0.999,9.999,41673597.934
cycle,0.5,0.501,10,0.1,8330,1000,0.999,9.999,41723690.847
cycle,0.5,0.501,10,0.1,8340,1000,0.999,9.999,41773781.661
cycle,0.5,0.501,10,0.1,8350,1000,1.0,10.0,41823882.865
cycle,0.5,0.501,10,0.1,8360,1000,0.999,9.999,41873976.48
cycle,0.5,0.501,10,0.1,8370,1000,1.0,10.0,41924063.574
cycle,0.5,0.501,10,0.1,8380,1000,1.0,10.0,41974150.144
cycle,0.5,0.501,10,0.1,8390,1000,1.0,10.0,42024242.797
cycle,0.5,0.501,10,0.1,8400,1000,1.0,10.0,42074331.914
cycle,0.5,0.501,10,0.1,8410,1000,1.0,10.0,42124427.226
cycle,0.5,0.501,10,0.1,8420,1000,1.0,10.0,42174516.643
cycle,0.5,0.501,10,0.1,8430,1000,1.0,10.0,42224609.045
cycle,0.5,0.501,10,0.1,8440,1000,1.0,10.0,42274701.508
cycle,0.5,0.501,10,0.1,8450,1000,1.0,10.0,42324792.803
cycle,0.5,0.501,10,0.1,8460,1000,1.0,10.0,42374880.201
cycle,0.5,0.501,10,0.1,8470,1000,1.0,10.0,42424975.81
cycle,0.5,0.501,10,0.1,8480,1000,1.0,10.0,42475066.639
cycle,0.5,0.501,10,0.1,8490,1000,1.0,10.0,42525152.069
cycle,0.5,0.501,10,0.1,8500,1000,1.0,10.0,42575243.978
cycle,0.5,0.501,10,0.1,8510,1000,1.0,10.0,42625335.078
cycle,0.5,0.501,10,0.1,8520,1000,1.0,10.0,42675427.832
cycle,0.5,0.501,10,0.1,8530,1000,1.0,10.0,42725515.238
cycle,0.5,0.501,10,0.1,8540,1000,1.0,10.0,42775604.445
cycle,0.5,0.501,10,0.1,8550,1000,1.0,10.0,42825699.25
cycle,0.5,0.501,10,0.1,8560,1000,1.0,10.0,42875786.438
cycle,0.5,0.501,10,0.1,8570,1000,1.0,10.0,42925877.323
cycle,0.5,0.501,10,0.1,8580,1000,1.0,10.0,42975957.752
cycle,0.5,0.501,10,0.1,8590,1000,1.0,10.0,43026046.314
cycle,0.5,0.501,10,0.1,8600,1000,1.0,10.0,43076139.393
cycle,0.5,0.501,10,0.1,8610,1000,1.0,10.0,43126228.204
cycle,0.5,0.501,10,0.1,8620,1000,1.0,10.0,43176321.178
cycle,0.5,0.501,10,0.1,8630,1000,1.0,10.0,43226412.445
cycle,0.5,0.501,10,0.1,8640,1000,1.0,10.0,43276506.161
cycle,0.5,0.501,10,0.1,8650,1000,1.0,10.0,43326593.833
cycle,0.5,0.501,10,0.1,8660,1000,1.0,10.0,43376673.933
cycle,0.5,0.501,10,0.1,8670,1000,1.0,10.0,43426772.286
cycle,0.5,0.501,10,0.1,8680,1000,1.0,10.0,43476857.931
cycle,0.5,0.501,10,0.1,8690,1000,1.0,10.0,43526941.305
cycle,0.5,0.501,10,0.1,8700,1000,1.0,10.0,43577029.939
cycle,0.5,0.501,10,0.1,8710,1000,1.0,10.0,43627118.945
cycle,0.5,0.501,10,0.1,8720,1000,1.0,10.0,43677210.508
cycle,0.5,0.501,10,0.1,8730,1000,1.0,10.0,43727300.573
cycle,0.5,0.501,10,0.1,8740,1000,1.0,10.0,43777389.458
cycle,0.5,0.501,10,0.1,8750,1000,1.0,10.0,43827483.994
cycle,0.5,0.501,10,0.1,8760,1000,1.0,10.0,43877578.456
cycle,0.5,0.501,10,0.1,8770,1000,1.0,10.0,43927662.108
cycle,0.5,0.501,10,0.1,8780,1000,1.0,10.0,43977757.796
cycle,0.5,0.501,10,0.1,8790,1000,1.0,10.0,44027848.406
cycle,0.5,0.501,10,0.1,8800,1000,1.0,10.0,44077935.311
cycle,0.5,0.501,10,0.1,8810,1000,1.0,10.0,44128022.693
cycle,0.5,0.501,10,0.1,8820,1000,1.0,10.0,44178115.945
cycle,0.5,0.501,10,0.1,8830,1000,1.0,10.0,44228201.984
cycle,0.5,0.501,10,0.1,8840,1000,1.0,10.0,44278297.359
cycle,0.5,0.501,10,0.1,8850,1000,1.0,10.0,44328383.779
cycle,0.5,0.501,10,0.1,8860,1000,1.0,10.0,44378480.207
cycle,0.5,0.501,10,0.1,8870,1000,1.0,10.0,44428568.211
cycle,0.5,0.501,10,0.1,8880,1000,1.0,10.0,44478661.893
cycle,0.5,0.501,10,0.1,8890,1000,1.0,10.0,44528749.305
cycle,0.5,0.501,10,0.1,8900,1000,1.0,10.0,44578835.307
cycle,0.5,0.501,10,0.1,8910,1000,1.0,10.0,44628933.05
cycle,0.5,0.501,10,0.1,8920,1000,1.0,10.0,44679013.736
cycle,0.5,0.501,10,0.1,8930,1000,1.0,10.0,44729106.541
cycle,0.5,0.501,10,0.1,8940,1000,1.0,10.0,44779192.333
cycle,0.5,0.501,10,0.1,8950,1000,1.0,10.0,44829292.149
cycle,0.5,0.501,10,0.1,8960,1000,1.0,10.0,44879383.485
cycle,0.5,0.501,10,0.1,8970,1000,1.0,10.0,44929471.122
cycle,0.5,0.501,10,0.1,8980,1000,1.0,10.0,44979563.297
cycle,0.5,0.501,10,0.1,8990,1000,1.0,10.0,45029656.407
cycle,0.5,0.501,10,0.1,9000,1000,1.0,10.0,45079751.255
cycle,0.5,0.501,10,0.1,9010,1000,1.0,10.0,45129840.55
cycle,0.5,0.501,10,0.1,9020,1000,1.0,10.0,45179926.272
cycle,0.5,0.501,10,0.1,9030,1000,1.0,10.0,45230015.77
cycle,0.5,0.501,10,0.1,9040,1000,1.0,10.0,45280097.191
cycle,0.5,0.501,10,0.1,9050,1000,1.0,10.0,45330190.741
cycle,0.5,0.501,10,0.1,9060,1000,1.0,10.0,45380281.526
cycle,0.5,0.501,10,0.1,9070,1000,1.0,10.0,45430367.903
cycle,0.5,0.501,10,0.1,9080,1000,1.0,10.0,45480456.988
cycle,0.5,0.501,10,0.1,9090,1000,1.0,10.0,45530535.513
cycle,0.5,0.501,10,0.1,9100,1000,1.0,10.0,45580623.878
cycle,0.5,0.501,10,0.1,9110,1000,1.0,10.0,45630716.712
cycle,0.5,0.501,10,0.1,9120,1000,1.0,10.0,45680812.422
cycle,0.5,0.501,10,0.1,9130,1000,1.0,10.0,45730898.337
cycle,0.5,0.501,10,0.1,9140,1000,1.0,10.0,45780977.34
cycle,0.5,0.501,10,0.1,9150,1000,1.0,10.0,45831060.278
cycle,0.5,0.501,10,0.1,9160,1000,1.0,10.0,45881150.184
cycle,0.5,0.501,10,0.1,9170,1000,1.0,10.0,45931239.846
cycle,0.5,0.501,10,0.1,9180,1000,1.0,10.0,45981324.742
cycle,0.5,0.501,10,0.1,9190,1000,1.0,10.0,46031421.313
cycle,0.5,0.501,10,0.1,9200,1000,1.0,10.0,46081506.39
cycle,0.5,0.501,10,0.1,9210,1000,1.0,10.0,46131592.135
cycle,0.5,0.501,10,0.1,9220,1000,1.0,10.0,46181679.706
cycle,0.5,0.501,10,0.1,9230,1000,1.0,10.0,46231770.696
cycle,0.5,0.501,10,0.1,9240,1000,1.0,10.0,46281861.01
cycle,0.5,0.501,10,0.1,9250,1000,1.0,10.0,46331948.769
cycle,0.5,0.501,10,0.1,9260,1000,1.0,10.0,46382039.091
cycle,0.5,0.501,10,0.1,9270,1000,1.0,10.0,46432126.983
cycle,0.5,0.501,10,0.1,9280,1000,1.0,10.0,46482218.742
cycle,0.5,0.501,10,0.1,9290,1000,1.0,10.0,46532299.69
cycle,0.5,0.501,10,0.1,9300,1000,1.0,10.0,46582385.483
cycle,0.5,0.501,10,0.1,9310,1000,1.0,10.0,46632475.575
cycle,0.5,0.501,10,0.1,9320,1000,1.0,10.0,46682567.074
cycle,0.5,0.501,10,0.1,9330,1000,1.0,10.0,46732659.174
cycle,0.5,0.501,10,0.1,9340,1000,1.0,10.0,46782749.111
cycle,0.5,0.501,10,0.1,9350,1000,1.0,10.0,46832841.145
cycle,0.5,0.501,10,0.1,9360,1000,1.0,10.0,46882932.134
cycle,0.5,0.501,10,0.1,9370,1000,1.0,10.0,46933032.83
cycle,0.5,0.501,10,0.1,9380,1000,1.0,10.0,46983119.479
cycle,0.5,0.501,10,0.1,9390,1000,0.999,9.999,47033208.579
cycle,0.5,0.501,10,0.1,9400,1000,1.0,10.0,47083300.637
cycle,0.5,0.501,10,0.1,9410,1000,1.0,10.0,47133401.014
cycle,0.5,0.501,10,0.1,9420,1000,1.0,10.0,47183481.832
cycle,0.5,0.501,10,0.1,9430,1000,1.0,10.0,47233574.983
cycle,0.5,0.501,10,0.1,9440,1000,1.0,10.0,47283660.998
cycle,0.5,0.501,10,0.1,9450,1000,1.0,10.0,47333749.87
cycle,0.5,0.501,10,0.1,9460,1000,1.0,10.0,47383839.883
cycle,0.5,0.501,10,0.1,9470,1000,1.0,10.0,47433934.538
cycle,0.5,0.501,10,0.1,9480,1000,1.0,10.0,47484035.471
cycle,0.5,0.501,10,0.1,9490,1000,1.0,10.0,47534128.545
cycle,0.5,0.501,10,0.1,9500,1000,1.0,10.0,47584219.658
cycle,0.5,0.501,10,0.1,9510,1000,1.0,10.0,47634308.329
cycle,0.5,0.501,10,0.1,9520,1000,1.0,10.0,47684396.767
cycle,0.5,0.501,10,0.1,9530,1000,1.0,10.0,47734486.738
cycle,0.5,0.501,10,0.1,9540,1000,1.0,10.0,47784571.398
cycle,0.5,0.501,10,0.1,9550,1000,1.0,10.0,47834659.748
cycle,0.5,0.501,10,0.1,9560,1000,1.0,10.0,47884747.963
cycle,0.5,0.501,10,0.1,9570,1000,1.0,10.0,47934833.677
cycle,0.5,0.501,10,0.1,9580,1000,1.0,10.0,47984923.946
cycle,0.5,0.501,10,0.1,9590,1000,1.0,10.0,48035015.178
cycle,0.5,0.501,10,0.1,9600,1000,1.0,10.0,48085108.305
cycle,0.5,0.501,10,0.1,9610,1000,1.0,10.0,48135190.928
cycle,0.5,0.501,10,0.1,9620,1000,1.0,10.0,48185275.485
cycle,0.5,0.501,10,0.1,9630,1000,1.0,10.0,48235366.542
cycle,0.5,0.501,10,0.1,9640,1000,1.0,10.0,48285457.86
cycle,0.5,0.501,10,0.1,9650,1000,1.0,10.0,48335542.054
cycle,0.5,0.501,10,0.1,9660,1000,1.0,10.0,48385628.896
cycle,0.5,0.501,10,0.1,9670,1000,1.0,10.0,48435722.251
cycle,0.5,0.501,10,0.1,9680,1000,1.0,10.0,48485817.454
cycle,0.5,0.501,10,0.1,9690,1000,1.0,10.0,48535907.214
cycle,0.5,0.501,10,0.1,9700,1000,1.0,10.0,48585991.408
cycle,0.5,0.501,10,0.1,9710,1000,1.0,10.0,48636079.876
cycle,0.5,0.501,10,0.1,9720,1000,1.0,10.0,48686168.681
cycle,0.5,0.501,10,0.1,9730,1000,1.0,10.0,48736255.224
cycle,0.5,0.501,10,0.1,9740,1000,1.0,10.0,48786353.954
cycle,0.5,0.501,10,0.1,9750,1000,1.0,10.0,48836444.015
cycle,0.5,0.501,10,0.1,9760,1000,1.0,10.0,48886529.587
cycle,0.5,0.501,10,0.1,9770,1000,1.0,10.0,48936623.494
cycle,0.5,0.501,10,0.1,9780,1000,1.0,10.0,48986712.229
cycle,0.5,0.501,10,0.1,9790,1000,1.0,10.0,49036805.11
cycle,0.5,0.501,10,0.1,9800,1000,1.0,10.0,49086898.626
cycle,0.5,0.501,10,0.1,9810,1000,1.0,10.0,49136989.477
cycle,0.5,0.501,10,0.1,9820,1000,1.0,10.0,49187076.484
cycle,0.5,0.501,10,0.1,9830,1000,1.0,10.0,49237159.787
cycle,0.5,0.501,10,0.1,9840,1000,1.0,10.0,49287244.534
cycle,0.5,0.501,10,0.1,9850,1000,1.0,10.0,49337330.695
cycle,0.5,0.501,10,0.1,9860,1000,1.0,10.0,49387425.248
cycle,0.5,0.501,10,0.1,9870,1000,1.0,10.0,49437513.975
cycle,0.5,0.501,10,0.1,9880,1000,1.0,10.0,49487615.611
cycle,0.5,0.501,10,0.1,9890,1000,1.0,10.0,49537701.699
cycle,0.5,0.501,10,0.1,9900,1000,1.0,10.0,49587785.283
cycle,0.5,0.501,10,0.1,9910,1000,1.0,10.0,49637879.866
cycle,0.5,0.501,10,0.1,9920,1000,1.0,10.0,49687967.052
cycle,0.5,0.501,10,0.1,9930,1000,1.0,10.0,49738048.023
cycle,0.5,0.501,10,0.1,9940,1000,1.0,10.0,49788134.756
cycle,0.5,0.501,10,0.1,9950,1000,1.0,10.0,49838230.77
cycle,0.5,0.501,10,0.1,9960,1000,1.0,10.0,49888328.52
cycle,0.5,0.501,10,0.1,9970,1000,1.0,10.0,49938414.233
cycle,0.5,0.501,10,0.1,9980,1000,1.0,10.0,49988501.21
cycle,0.5,0.501,10,0.1,9990,1000,1.0,10.0,50038584.834
cycle,0.5,0.501,10,0.1,10000,1000,1.0,10.0,50088670.897
wheel,0.5,0.501,10,0.1,10,1000,0.195,5.887,50060.993
wheel,0.5,0.501,10,0.1,20,1000,0.217,6.22,100123.372
wheel,0.5,0.501,10,0.1,30,1000,0.242,6.432,150180.274
wheel,0.5,0.501,10,0.1,40,1000,0.264,6.614,200243.194
wheel,0.5,0.501,10,0.1,50,1000,0.27,6.723,250301.863
wheel,0.5,0.501,10,0.1,60,1000,0.304,6.858,300367.444
wheel,0.5,0.501,10,0.1,70,1000,0.307,7.002,350436.538
wheel,0.5,0.501,10,0.1,80,1000,0.308,7.096,400505.181
wheel,0.5,0.501,10,0.1,90,1000,0.334,7.235,450571.565
wheel,0.5,0.501,10,0.1,100,1000,0.339,7.372,500636.657
wheel,0.5,0.501,10,0.1,110,1000,0.373,7.484,550702.451
wheel,0.5,0.501,10,0.1,120,1000,0.399,7.586,600773.562
wheel,0.5,0.501,10,0.1,130,1000,0.39,7.67,650854.17
wheel,0.5,0.501,10,0.1,140,1000,0.405,7.784,700930.106
wheel,0.5,0.501,10,0.1,150,1000,0.427,7.851,751001.565
wheel,0.5,0.501,10,0.1,160,1000,0.419,7.865,801070.591
wheel,0.5,0.501,10,0.1,170,1000,0.416,7.946,851142.731
wheel,0.5,0.501,10,0.1,180,1000,0.441,8.004,901207.582
wheel,0.5,0.501,10,0.1,190,1000,0.459,8.127,951279.626
wheel,0.5,0.501,10,0.1,200,1000,0.467,8.204,1001352.91
wheel,0.5,0.501,10,0.1,210,1000,0.469,8.285,1051434.673
wheel,0.5,0.501,10,0.1,220,1000,0.486,8.374,1101504.981
wheel,0.5,0.501,10,0.1,230,1000,0.505,8.454,1151580.679
wheel,0.5,0.501,10,0.1,240,1000,0.515,8.517,1201654.639
wheel,0.5,0.501,10,0.1,250,1000,0.527,8.539,1251733.301
wheel,0.5,0.501,10,0.1,260,1000,0.536,8.579,1301812.226
wheel,0.5,0.501,10,0.1,270,1000,0.539,8.61,1351896.373
wheel,0.5,0.501,10,0.1,280,1000,0.543,8.652,1401972.57
wheel,0.5,0.501,10,0.1,290,1000,0.563,8.72,1452053.204
